Year,huc12,histogram
2022,170402080608,"{1=103598.38039215695, 0=212686.73333333345}"
2022,170402080102,"{1=4767.333333333333, 0=150173.15294117684}"
2022,170402080104,"{1=6410.199999999997, 0=107203.66666666676}"
2022,170402080106,"{1=10222.556862745098, 0=95237.74901960805}"
2022,170402080107,"{1=14594.470588235292, 0=125772.77254901988}"
2022,170402080105,"{1=17985.862745098042, 0=108579.20000000016}"
2022,170402080108,"{1=39262.168627450985, 0=135008.20392156852}"
2022,170402080211,"{1=16082.533333333333, 0=220336.14901960792}"
2022,170402080506,"{1=5958.286274509805, 0=116031.0980392158}"
2022,170402080602,"{1=4303.8039215686285, 0=151960.68627450982}"
2022,170402080603,"{1=10159.145098039215, 0=146252.23921568645}"
2022,170402080605,"{1=80540.92156862741, 0=193151.4039215685}"
2022,170402080607,"{1=67662.937254902, 0=102968.77647058832}"
2022,170402080606,"{1=54424.83137254904, 0=55783.21960784312}"
2022,170402080507,"{1=12308.815686274502, 0=130334.20784313725}"
2022,170402080101,"{1=3251.309803921569, 0=145200.549019608}"
2022,170402080103,"{1=677.0549019607843, 0=56287.32549019618}"
2022,170402080206,"{1=764.0, 0=114990.44313725483}"
2022,170402080501,"{1=9724.83921568628, 0=148010.75294117653}"
2022,170402080502,"{1=2391.9333333333334, 0=63704.623529411765}"
2022,170402080503,"{1=6567.7764705882355, 0=156708.11372548965}"
2022,170402080504,"{1=1638.3882352941182, 0=188935.76862745106}"
2022,170402080505,"{1=4197.807843137255, 0=129904.44313725493}"
2022,170402080601,"{1=2788.9803921568628, 0=141077.23137254905}"
2022,170402080604,"{1=17347.76470588235, 0=87172.08627450996}"
2022,170402080305,"{1=3227.921568627451, 0=99958.03529411761}"
2022,170402080306,"{1=16137.06666666667, 0=97999.93725490203}"
2022,170402080201,"{1=15477.380392156847, 0=71946.98431372552}"
2022,170402080203,"{1=3696.070588235294, 0=47509.43529411775}"
2022,170402080202,"{1=29994.682352941163, 0=185051.21568627428}"
2022,170402080204,"{1=77703.15686274515, 0=142437.72549019606}"
2022,170402080208,"{1=3970.0, 0=81852.65882352946}"
2022,170402080209,"{1=2998.843137254902, 0=154607.1607843135}"
2022,170402080207,"{1=7121.003921568627, 0=143267.35686274493}"
2022,170402080210,"{1=11652.490196078425, 0=122246.70196078444}"
2022,170402080301,"{1=9.717647058823529, 0=75113.9137254901}"
2022,170402080303,"{1=2166.5254901960784, 0=78594.89411764724}"
2022,170402080302,"{1=17834.08627450981, 0=170401.48235294083}"
2022,170402080304,"{1=8752.419607843138, 0=137272.97254901953}"
2022,170402080307,"{1=22086.470588235294, 0=168140.1411764706}"
2022,170402080308,"{1=21012.125490196086, 0=102646.58431372556}"
2022,170402080401,"{1=31320.239215686295, 0=141360.3529411766}"
2022,170402080403,"{1=17214.88235294117, 0=110771.25882352926}"
2022,170402080205,"{1=8666.803921568626, 0=90461.1725490196}"
2022,170402080402,"{1=12675.980392156871, 0=101503.48627450978}"
2022,170402080404,"{1=7206.4352941176485, 0=152774.5019607843}"
