Year,huc12,histogram
2021,170402080608,"{1=97348.2274509805, 0=218936.88627450998}"
2021,170402080102,"{1=5122.294117647059, 0=149818.1921568631}"
2021,170402080104,"{1=5972.545098039216, 0=107641.32156862758}"
2021,170402080106,"{1=7932.905882352941, 0=97527.4000000002}"
2021,170402080107,"{1=9388.388235294118, 0=130978.85490196104}"
2021,170402080105,"{1=14093.70196078432, 0=112471.36078431386}"
2021,170402080108,"{1=31612.192156862748, 0=142658.18039215682}"
2021,170402080211,"{1=9191.635294117648, 0=227227.0470588237}"
2021,170402080506,"{1=3989.5019607843133, 0=117999.88235294128}"
2021,170402080602,"{1=943.4000000000001, 0=155321.09019607847}"
2021,170402080603,"{1=5852.027450980392, 0=150559.35686274525}"
2021,170402080605,"{1=76407.694117647, 0=197284.6313725489}"
2021,170402080607,"{1=67777.34901960788, 0=102854.36470588244}"
2021,170402080606,"{1=53224.23529411765, 0=56983.81568627449}"
2021,170402080507,"{1=11149.588235294115, 0=131493.4352941177}"
2021,170402080101,"{1=1784.1098039215685, 0=146667.749019608}"
2021,170402080103,"{1=936.7568627450981, 0=56027.623529411874}"
2021,170402080206,"{1=1237.2156862745098, 0=114517.22745098031}"
2021,170402080501,"{1=4478.698039215683, 0=153256.89411764714}"
2021,170402080502,"{1=1311.6980392156865, 0=64784.85882352941}"
2021,170402080503,"{1=3169.4823529411765, 0=160106.4078431367}"
2021,170402080504,"{1=2109.160784313726, 0=188464.9960784315}"
2021,170402080505,"{1=3151.078431372549, 0=130951.17254901964}"
2021,170402080601,"{1=756.6470588235294, 0=143109.5647058824}"
2021,170402080604,"{1=17038.76470588235, 0=87481.08627450996}"
2021,170402080305,"{1=2373.321568627451, 0=100812.6352941176}"
2021,170402080306,"{1=13473.886274509805, 0=100663.11764705888}"
2021,170402080201,"{1=4653.843137254902, 0=82770.52156862755}"
2021,170402080203,"{1=1989.3960784313726, 0=49216.109803921674}"
2021,170402080202,"{1=21600.34509803921, 0=193445.55294117628}"
2021,170402080204,"{1=68611.90980392159, 0=151528.97254901964}"
2021,170402080208,"{1=2654.1960784313724, 0=83168.46274509809}"
2021,170402080209,"{1=1718.1490196078432, 0=155887.85490196059}"
2021,170402080207,"{1=5278.121568627452, 0=145110.23921568613}"
2021,170402080210,"{1=6639.545098039213, 0=127259.64705882368}"
2021,170402080301,"{1=12.737254901960785, 0=75110.89411764697}"
2021,170402080303,"{1=1749.9686274509804, 0=79011.45098039231}"
2021,170402080302,"{1=13469.63137254902, 0=174765.93725490157}"
2021,170402080304,"{1=7595.086274509804, 0=138430.30588235284}"
2021,170402080307,"{1=17455.0705882353, 0=172771.54117647064}"
2021,170402080308,"{1=18157.52941176471, 0=105501.18039215692}"
2021,170402080401,"{1=27497.007843137268, 0=145183.58431372556}"
2021,170402080403,"{1=12470.43529411765, 0=115515.7058823528}"
2021,170402080205,"{1=6192.745098039214, 0=92935.23137254902}"
2021,170402080402,"{1=9716.094117647066, 0=104463.3725490196}"
2021,170402080404,"{1=4226.294117647059, 0=155754.64313725487}"
