Year,huc12,histogram
2013,170402080608,"{1=105383.87450980401, 0=210901.2392156864}"
2013,170402080102,"{1=2987.686274509804, 0=151952.8000000004}"
2013,170402080104,"{1=4977.552941176467, 0=108636.31372549024}"
2013,170402080106,"{1=6145.796078431374, 0=99314.50980392176}"
2013,170402080107,"{1=9553.505882352942, 0=130813.7372549022}"
2013,170402080105,"{1=14027.639215686282, 0=112537.42352941193}"
2013,170402080108,"{1=35164.509803921566, 0=139105.86274509795}"
2013,170402080211,"{1=10621.596078431372, 0=225797.08627450987}"
2013,170402080506,"{1=6644.313725490198, 0=115345.07058823538}"
2013,170402080602,"{1=2598.3137254901962, 0=153666.17647058825}"
2013,170402080603,"{1=3854.8196078431365, 0=152556.56470588254}"
2013,170402080605,"{1=76995.53333333328, 0=196696.79215686265}"
2013,170402080607,"{1=67102.87058823534, 0=103528.84313725497}"
2013,170402080606,"{1=54325.91372549021, 0=55882.13725490194}"
2013,170402080507,"{1=13714.003921568627, 0=128929.01960784316}"
2013,170402080101,"{1=1044.5686274509803, 0=147407.29019607857}"
2013,170402080103,"{1=258.1607843137255, 0=56706.21960784324}"
2013,170402080206,"{1=389.0, 0=115365.44313725483}"
2013,170402080501,"{1=5735.0745098039215, 0=152000.51764705885}"
2013,170402080502,"{1=1542.3215686274511, 0=64554.23529411766}"
2013,170402080503,"{1=4727.415686274509, 0=158548.47450980337}"
2013,170402080504,"{1=998.9647058823533, 0=189575.19215686287}"
2013,170402080505,"{1=3524.4666666666667, 0=130577.78431372553}"
2013,170402080601,"{1=2063.262745098039, 0=141802.94901960788}"
2013,170402080604,"{1=17357.76470588235, 0=87162.08627450996}"
2013,170402080305,"{1=1332.0, 0=101853.95686274505}"
2013,170402080306,"{1=12410.607843137255, 0=101726.3960784314}"
2013,170402080201,"{1=5313.517647058824, 0=82110.84705882361}"
2013,170402080203,"{1=2825.4745098039216, 0=48380.031372549114}"
2013,170402080202,"{1=21262.156862745094, 0=193783.74117647047}"
2013,170402080204,"{1=67810.23921568632, 0=152330.64313725487}"
2013,170402080208,"{1=2866.3333333333335, 0=82956.32549019612}"
2013,170402080209,"{1=3396.8705882352942, 0=154209.1333333331}"
2013,170402080207,"{1=5637.560784313727, 0=144750.79999999984}"
2013,170402080210,"{1=9214.364705882352, 0=124684.82745098058}"
2013,170402080301,"{1=1.0, 0=75122.63137254893}"
2013,170402080303,"{1=1922.8470588235293, 0=78838.57254901977}"
2013,170402080302,"{1=14261.945098039216, 0=173973.6235294114}"
2013,170402080304,"{1=7541.070588235294, 0=138484.32156862735}"
2013,170402080307,"{1=17584.349019607842, 0=172642.2627450981}"
2013,170402080308,"{1=19132.462745098048, 0=104526.24705882359}"
2013,170402080401,"{1=23583.137254901972, 0=149097.45490196088}"
2013,170402080403,"{1=13055.901960784311, 0=114930.23921568613}"
2013,170402080205,"{1=7049.211764705885, 0=92078.76470588235}"
2013,170402080402,"{1=7712.5843137254915, 0=106466.88235294117}"
2013,170402080404,"{1=5529.011764705882, 0=154451.92549019612}"
