Year,huc12,histogram
2000,170402080608,"{1=95554.7607843138, 0=220730.35294117668}"
2000,170402080102,"{1=3355.337254901961, 0=151585.14901960822}"
2000,170402080104,"{1=5103.78039215686, 0=108510.0862745099}"
2000,170402080106,"{1=6720.388235294119, 0=98739.91764705897}"
2000,170402080107,"{1=10033.682352941178, 0=130333.56078431397}"
2000,170402080105,"{1=12875.24313725491, 0=113689.8196078433}"
2000,170402080108,"{1=30654.74901960785, 0=143615.62352941168}"
2000,170402080211,"{1=9433.1568627451, 0=226985.52549019616}"
2000,170402080506,"{1=6241.556862745099, 0=115747.82745098049}"
2000,170402080602,"{1=2648.18431372549, 0=153616.305882353}"
2000,170402080603,"{1=4180.890196078432, 0=152230.49411764723}"
2000,170402080605,"{1=73664.54509803916, 0=200027.78039215686}"
2000,170402080607,"{1=62272.73725490199, 0=108358.9764705883}"
2000,170402080606,"{1=52082.28235294118, 0=58125.768627450976}"
2000,170402080507,"{1=13472.882352941171, 0=129170.14117647058}"
2000,170402080101,"{1=458.1411764705882, 0=147993.71764705892}"
2000,170402080103,"{1=295.15686274509807, 0=56669.223529411865}"
2000,170402080206,"{1=401.0, 0=115353.44313725483}"
2000,170402080501,"{1=4785.690196078432, 0=152949.90196078437}"
2000,170402080502,"{1=1522.9215686274508, 0=64573.63529411767}"
2000,170402080503,"{1=3842.5019607843137, 0=159433.3882352936}"
2000,170402080504,"{1=846.972549019608, 0=189727.18431372562}"
2000,170402080505,"{1=3219.8745098039217, 0=130882.37647058825}"
2000,170402080601,"{1=1861.0, 0=142005.21176470592}"
2000,170402080604,"{1=16667.980392156856, 0=87851.87058823544}"
2000,170402080305,"{1=1006.0, 0=102179.95686274508}"
2000,170402080306,"{1=13404.929411764704, 0=100732.07450980396}"
2000,170402080201,"{1=8135.592156862747, 0=79288.77254901963}"
2000,170402080203,"{1=602.6588235294117, 0=50602.84705882363}"
2000,170402080202,"{1=19230.858823529412, 0=195815.03921568615}"
2000,170402080204,"{1=55843.52549019604, 0=164297.35686274525}"
2000,170402080208,"{1=1676.8313725490195, 0=84145.82745098045}"
2000,170402080209,"{1=2927.0470588235294, 0=154678.95686274488}"
2000,170402080207,"{1=4812.6627450980395, 0=145575.69803921552}"
2000,170402080210,"{1=6761.686274509802, 0=127137.50588235313}"
2000,170402080301,"{1=1.0, 0=75122.63137254893}"
2000,170402080303,"{1=961.6745098039215, 0=79799.74509803935}"
2000,170402080302,"{1=10511.870588235292, 0=177723.69803921532}"
2000,170402080304,"{1=6763.176470588236, 0=139262.21568627437}"
2000,170402080307,"{1=16231.023529411763, 0=173995.58823529416}"
2000,170402080308,"{1=18229.909803921575, 0=105428.80000000006}"
2000,170402080401,"{1=20088.717647058824, 0=152591.87450980407}"
2000,170402080403,"{1=12025.039215686273, 0=115961.10196078417}"
2000,170402080205,"{1=6822.894117647058, 0=92305.08235294119}"
2000,170402080402,"{1=7158.462745098039, 0=107021.0039215686}"
2000,170402080404,"{1=4852.8901960784315, 0=155128.0470588235}"
