Year,huc12,histogram
2006,170402080608,"{1=95238.21176470596, 0=221046.90196078454}"
2006,170402080102,"{1=4175.894117647059, 0=150764.5921568632}"
2006,170402080104,"{1=5523.6431372549005, 0=108090.22352941184}"
2006,170402080106,"{1=6564.670588235295, 0=98895.63529411785}"
2006,170402080107,"{1=12640.81960784314, 0=127726.42352941199}"
2006,170402080105,"{1=13659.525490196087, 0=112905.53725490216}"
2006,170402080108,"{1=35431.44705882353, 0=138838.92549019598}"
2006,170402080211,"{1=11252.89019607843, 0=225165.7921568628}"
2006,170402080506,"{1=6018.737254901962, 0=115970.64705882361}"
2006,170402080602,"{1=2873.360784313726, 0=153391.12941176473}"
2006,170402080603,"{1=4447.019607843135, 0=151964.36470588253}"
2006,170402080605,"{1=73529.01176470584, 0=200163.31372549012}"
2006,170402080607,"{1=64747.4392156863, 0=105884.274509804}"
2006,170402080606,"{1=52753.11764705884, 0=57454.9333333333}"
2006,170402080507,"{1=12407.631372549016, 0=130235.39215686274}"
2006,170402080101,"{1=1311.7803921568627, 0=147140.07843137265}"
2006,170402080103,"{1=382.03137254901964, 0=56582.349019607944}"
2006,170402080206,"{1=499.0, 0=115255.44313725483}"
2006,170402080501,"{1=7287.968627450981, 0=150447.6235294118}"
2006,170402080502,"{1=1311.8745098039215, 0=64784.68235294119}"
2006,170402080503,"{1=5680.709803921569, 0=157595.18039215627}"
2006,170402080504,"{1=1015.917647058824, 0=189558.2392156864}"
2006,170402080505,"{1=3518.4196078431373, 0=130583.83137254904}"
2006,170402080601,"{1=856.4470588235295, 0=143009.7647058824}"
2006,170402080604,"{1=16977.4862745098, 0=87542.3647058825}"
2006,170402080305,"{1=1425.0, 0=101760.95686274506}"
2006,170402080306,"{1=13261.799999999994, 0=100875.20392156867}"
2006,170402080201,"{1=2452.2274509803915, 0=84972.13725490206}"
2006,170402080203,"{1=936.2705882352941, 0=50269.235294117745}"
2006,170402080202,"{1=15948.305882352945, 0=199097.59215686255}"
2006,170402080204,"{1=54645.85882352938, 0=165495.02352941188}"
2006,170402080208,"{1=2503.333333333333, 0=83319.32549019612}"
2006,170402080209,"{1=3557.764705882353, 0=154048.23921568604}"
2006,170402080207,"{1=5702.1803921568635, 0=144686.1803921567}"
2006,170402080210,"{1=8253.599999999999, 0=125645.59215686294}"
2006,170402080301,"{1=1.0, 0=75122.63137254893}"
2006,170402080303,"{1=1828.8901960784315, 0=78932.52941176484}"
2006,170402080302,"{1=11761.058823529409, 0=176474.50980392116}"
2006,170402080304,"{1=8250.843137254902, 0=137774.54901960777}"
2006,170402080307,"{1=14893.537254901958, 0=175333.07450980396}"
2006,170402080308,"{1=17053.05098039216, 0=106605.65882352948}"
2006,170402080401,"{1=20867.458823529425, 0=151813.13333333348}"
2006,170402080403,"{1=14737.882352941173, 0=113248.25882352926}"
2006,170402080205,"{1=6789.494117647061, 0=92338.48235294117}"
2006,170402080402,"{1=8166.356862745099, 0=106013.10980392156}"
2006,170402080404,"{1=5780.482352941177, 0=154200.4549019608}"
