Year,huc12,histogram
2004,170402080608,"{1=92309.62352941185, 0=223975.4901960786}"
2004,170402080102,"{1=5264.427450980393, 0=149676.05882352983}"
2004,170402080104,"{1=5482.537254901959, 0=108131.32941176482}"
2004,170402080106,"{1=8092.074509803922, 0=97368.23137254923}"
2004,170402080107,"{1=13621.427450980394, 0=126745.81568627473}"
2004,170402080105,"{1=15265.333333333338, 0=111299.72941176487}"
2004,170402080108,"{1=36400.50196078432, 0=137869.87058823518}"
2004,170402080211,"{1=11943.149019607843, 0=224475.5333333334}"
2004,170402080506,"{1=6237.8823529411775, 0=115751.5019607844}"
2004,170402080602,"{1=1661.1411764705883, 0=154603.34901960788}"
2004,170402080603,"{1=5580.066666666666, 0=150831.317647059}"
2004,170402080605,"{1=70282.38823529404, 0=203409.93725490192}"
2004,170402080607,"{1=64096.82745098042, 0=106534.88627450989}"
2004,170402080606,"{1=51653.77254901962, 0=58554.278431372506}"
2004,170402080507,"{1=12913.780392156867, 0=129729.2431372549}"
2004,170402080101,"{1=1435.9254901960783, 0=147015.93333333344}"
2004,170402080103,"{1=361.89803921568625, 0=56602.48235294128}"
2004,170402080206,"{1=437.0, 0=115317.44313725483}"
2004,170402080501,"{1=8819.235294117649, 0=148916.35686274513}"
2004,170402080502,"{1=1687.2431372549017, 0=64409.31372549021}"
2004,170402080503,"{1=4639.929411764705, 0=158635.96078431318}"
2004,170402080504,"{1=907.556862745098, 0=189666.6000000001}"
2004,170402080505,"{1=2892.0196078431377, 0=131210.23137254902}"
2004,170402080601,"{1=4849.650980392157, 0=139016.56078431377}"
2004,170402080604,"{1=16497.76470588236, 0=88022.08627450996}"
2004,170402080305,"{1=1853.0, 0=101332.95686274505}"
2004,170402080306,"{1=12708.627450980388, 0=101428.37647058826}"
2004,170402080201,"{1=17514.807843137256, 0=69909.55686274514}"
2004,170402080203,"{1=2406.1294117647058, 0=48799.376470588344}"
2004,170402080202,"{1=27318.192156862744, 0=187727.70588235263}"
2004,170402080204,"{1=57894.815686274465, 0=162246.06666666665}"
2004,170402080208,"{1=2971.333333333333, 0=82851.32549019613}"
2004,170402080209,"{1=3632.007843137255, 0=153973.99607843114}"
2004,170402080207,"{1=7266.258823529412, 0=143122.10196078414}"
2004,170402080210,"{1=9680.76862745098, 0=124218.42352941194}"
2004,170402080301,"{1=1.0, 0=75122.63137254893}"
2004,170402080303,"{1=1732.2039215686275, 0=79029.21568627465}"
2004,170402080302,"{1=12544.282352941174, 0=175691.2862745094}"
2004,170402080304,"{1=8267.84705882353, 0=137757.54509803912}"
2004,170402080307,"{1=16857.917647058828, 0=173368.69411764713}"
2004,170402080308,"{1=17839.109803921572, 0=105819.60000000005}"
2004,170402080401,"{1=21461.960784313735, 0=151218.63137254916}"
2004,170402080403,"{1=15561.799999999997, 0=112424.34117647047}"
2004,170402080205,"{1=7676.015686274512, 0=91451.96078431372}"
2004,170402080402,"{1=8667.580392156866, 0=105511.8862745098}"
2004,170402080404,"{1=5753.776470588236, 0=154227.16078431372}"
