Year,huc12,histogram
2018,170402080608,"{1=107143.66666666674, 0=209141.44705882363}"
2018,170402080102,"{1=6145.0039215686265, 0=148795.4823529416}"
2018,170402080104,"{1=6596.101960784316, 0=107017.76470588248}"
2018,170402080106,"{1=8901.31764705882, 0=96558.98823529428}"
2018,170402080107,"{1=15037.996078431373, 0=125329.24705882376}"
2018,170402080105,"{1=20434.466666666664, 0=106130.59607843154}"
2018,170402080108,"{1=37819.6, 0=136450.77254901952}"
2018,170402080211,"{1=14303.85882352941, 0=222114.82352941186}"
2018,170402080506,"{1=6336.411764705883, 0=115652.97254901972}"
2018,170402080602,"{1=7119.3725490196075, 0=149145.11764705883}"
2018,170402080603,"{1=8509.745098039215, 0=147901.63921568647}"
2018,170402080605,"{1=80267.28627450977, 0=193425.0392156861}"
2018,170402080607,"{1=68649.24313725495, 0=101982.47058823534}"
2018,170402080606,"{1=56521.36470588237, 0=53686.68627450978}"
2018,170402080507,"{1=12965.580392156857, 0=129677.44313725492}"
2018,170402080101,"{1=4544.419607843138, 0=143907.4392156864}"
2018,170402080103,"{1=704.6, 0=56259.780392156965}"
2018,170402080206,"{1=834.0, 0=114920.4431372548}"
2018,170402080501,"{1=10910.301960784313, 0=146825.29019607848}"
2018,170402080502,"{1=2244.737254901961, 0=63851.81960784315}"
2018,170402080503,"{1=6004.117647058823, 0=157271.77254901905}"
2018,170402080504,"{1=1610.0549019607847, 0=188964.10196078444}"
2018,170402080505,"{1=4142.992156862745, 0=129959.25882352945}"
2018,170402080601,"{1=5372.698039215686, 0=138493.51372549025}"
2018,170402080604,"{1=17298.76470588235, 0=87221.08627450996}"
2018,170402080305,"{1=3011.0, 0=100174.95686274506}"
2018,170402080306,"{1=15115.086274509804, 0=99021.91764705887}"
2018,170402080201,"{1=11710.286274509801, 0=75714.07843137263}"
2018,170402080203,"{1=3925.9411764705883, 0=47279.56470588246}"
2018,170402080202,"{1=27194.3294117647, 0=187851.56862745076}"
2018,170402080204,"{1=79326.4039215687, 0=140814.47843137258}"
2018,170402080208,"{1=3605.1882352941175, 0=82217.47058823534}"
2018,170402080209,"{1=2777.2156862745096, 0=154828.78823529388}"
2018,170402080207,"{1=6402.992156862746, 0=143985.36862745084}"
2018,170402080210,"{1=9383.960784313724, 0=124515.23137254918}"
2018,170402080301,"{1=8.886274509803922, 0=75114.74509803913}"
2018,170402080303,"{1=2372.8392156862747, 0=78388.58039215703}"
2018,170402080302,"{1=16754.552941176473, 0=171481.01568627416}"
2018,170402080304,"{1=8432.313725490196, 0=137593.07843137244}"
2018,170402080307,"{1=18674.32156862745, 0=171552.29019607848}"
2018,170402080308,"{1=18221.160784313728, 0=105437.54901960789}"
2018,170402080401,"{1=28343.749019607854, 0=144336.84313725497}"
2018,170402080403,"{1=16675.768627450983, 0=111310.3725490195}"
2018,170402080205,"{1=6806.694117647057, 0=92321.28235294117}"
2018,170402080402,"{1=7895.611764705884, 0=106283.85490196083}"
2018,170402080404,"{1=7014.015686274512, 0=152966.9215686274}"
