Year,huc12,histogram
2003,170402080608,"{1=87798.0784313726, 0=228487.03529411767}"
2003,170402080102,"{1=1331.7686274509804, 0=153608.7176470592}"
2003,170402080104,"{1=3942.0627450980387, 0=109671.80392156877}"
2003,170402080106,"{1=3907.376470588236, 0=101552.9294117649}"
2003,170402080107,"{1=7369.317647058825, 0=132997.9254901963}"
2003,170402080105,"{1=7680.4509803921555, 0=118884.61176470603}"
2003,170402080108,"{1=25493.36078431373, 0=148777.01176470576}"
2003,170402080211,"{1=8080.019607843138, 0=228338.66274509818}"
2003,170402080506,"{1=5192.5490196078445, 0=116796.83529411771}"
2003,170402080602,"{1=329.7098039215686, 0=155934.78039215688}"
2003,170402080603,"{1=1196.0196078431372, 0=155215.3647058825}"
2003,170402080605,"{1=69053.23529411759, 0=204639.09019607835}"
2003,170402080607,"{1=60661.58039215692, 0=109970.13333333339}"
2003,170402080606,"{1=49676.55686274511, 0=60531.494117647024}"
2003,170402080507,"{1=12549.905882352938, 0=130093.11764705885}"
2003,170402080101,"{1=112.23137254901961, 0=148339.62745098048}"
2003,170402080103,"{1=109.41568627450981, 0=56854.96470588245}"
2003,170402080206,"{1=215.0, 0=115539.44313725483}"
2003,170402080501,"{1=4410.329411764706, 0=153325.2627450981}"
2003,170402080502,"{1=1042.843137254902, 0=65053.71372549022}"
2003,170402080503,"{1=4043.588235294118, 0=159232.3019607838}"
2003,170402080504,"{1=690.2470588235295, 0=189883.90980392168}"
2003,170402080505,"{1=2790.7725490196085, 0=131311.47843137255}"
2003,170402080601,"{1=150.90980392156862, 0=143715.30196078433}"
2003,170402080604,"{1=16563.423529411768, 0=87956.42745098054}"
2003,170402080305,"{1=914.0, 0=102271.95686274508}"
2003,170402080306,"{1=11155.631372549016, 0=102981.37254901964}"
2003,170402080201,"{1=6701.9333333333325, 0=80722.43137254915}"
2003,170402080203,"{1=332.34117647058815, 0=50873.16470588245}"
2003,170402080202,"{1=16848.682352941178, 0=198197.2156862743}"
2003,170402080204,"{1=52365.74901960779, 0=167775.1333333333}"
2003,170402080208,"{1=1058.0588235294117, 0=84764.60000000003}"
2003,170402080209,"{1=3243.164705882353, 0=154362.83921568605}"
2003,170402080207,"{1=5201.7411764705885, 0=145186.619607843}"
2003,170402080210,"{1=6856.878431372547, 0=127042.31372549037}"
2003,170402080301,{0=75123.63137254893}
2003,170402080303,"{1=1314.9725490196079, 0=79446.4470588237}"
2003,170402080302,"{1=7559.674509803922, 0=180675.89411764665}"
2003,170402080304,"{1=5994.952941176471, 0=140030.43921568614}"
2003,170402080307,"{1=11835.666666666668, 0=178390.94509803923}"
2003,170402080308,"{1=14558.231372549017, 0=109100.47843137263}"
2003,170402080401,"{1=16573.768627450983, 0=156106.82352941186}"
2003,170402080403,"{1=10206.003921568625, 0=117780.13725490186}"
2003,170402080205,"{1=5963.482352941176, 0=93164.49411764706}"
2003,170402080402,"{1=5499.141176470587, 0=108680.32549019606}"
2003,170402080404,"{1=4260.764705882353, 0=155720.17254901954}"
