Year,huc12,histogram
2005,170402080608,"{1=98424.84313725501, 0=217860.2705882354}"
2005,170402080102,"{1=4781.411764705883, 0=150159.0745098043}"
2005,170402080104,"{1=5420.1529411764695, 0=108193.71372549032}"
2005,170402080106,"{1=7542.270588235297, 0=97918.03529411783}"
2005,170402080107,"{1=14683.58431372549, 0=125683.65882352962}"
2005,170402080105,"{1=15965.09019607844, 0=110599.97254901977}"
2005,170402080108,"{1=37418.50196078432, 0=136851.87058823518}"
2005,170402080211,"{1=14905.86274509804, 0=221512.8196078432}"
2005,170402080506,"{1=7182.835294117649, 0=114806.54901960795}"
2005,170402080602,"{1=2366.007843137255, 0=153898.4823529412}"
2005,170402080603,"{1=5553.6352941176465, 0=150857.74901960805}"
2005,170402080605,"{1=75718.77254901953, 0=197973.5529411764}"
2005,170402080607,"{1=67278.39215686278, 0=103353.3215686275}"
2005,170402080606,"{1=53817.196078431385, 0=56390.85490196075}"
2005,170402080507,"{1=12459.576470588232, 0=130183.44705882354}"
2005,170402080101,"{1=1941.635294117647, 0=146510.2235294119}"
2005,170402080103,"{1=338.0235294117647, 0=56626.356862745204}"
2005,170402080206,"{1=489.0, 0=115265.44313725483}"
2005,170402080501,"{1=8163.913725490197, 0=149571.6784313726}"
2005,170402080502,"{1=2005.8313725490195, 0=64090.7254901961}"
2005,170402080503,"{1=6691.9607843137255, 0=156583.9294117641}"
2005,170402080504,"{1=1172.917647058824, 0=189401.2392156864}"
2005,170402080505,"{1=3693.254901960784, 0=130408.9960784314}"
2005,170402080601,"{1=3703.905882352941, 0=140162.305882353}"
2005,170402080604,"{1=17252.76470588235, 0=87267.08627450996}"
2005,170402080305,"{1=1792.0, 0=101393.95686274505}"
2005,170402080306,"{1=14983.007843137255, 0=99153.99607843143}"
2005,170402080201,"{1=6650.254901960787, 0=80774.10980392162}"
2005,170402080203,"{1=1821.0588235294117, 0=49384.44705882364}"
2005,170402080202,"{1=24846.69803921568, 0=190199.19999999978}"
2005,170402080204,"{1=66509.69803921565, 0=153631.18431372548}"
2005,170402080208,"{1=2179.333333333333, 0=83643.32549019613}"
2005,170402080209,"{1=4033.305882352941, 0=153572.69803921547}"
2005,170402080207,"{1=7296.772549019609, 0=143091.58823529395}"
2005,170402080210,"{1=10882.619607843135, 0=123016.57254901978}"
2005,170402080301,"{1=0.7372549019607844, 0=75122.89411764697}"
2005,170402080303,"{1=2449.894117647059, 0=78311.52549019628}"
2005,170402080302,"{1=13596.431372549017, 0=174639.1372549016}"
2005,170402080304,"{1=8962.411764705885, 0=137062.98039215678}"
2005,170402080307,"{1=19519.670588235298, 0=170706.9411764706}"
2005,170402080308,"{1=20587.368627450982, 0=103071.34117647064}"
2005,170402080401,"{1=24712.803921568644, 0=147967.78823529423}"
2005,170402080403,"{1=18265.799999999996, 0=109720.34117647047}"
2005,170402080205,"{1=8601.101960784317, 0=90526.87450980392}"
2005,170402080402,"{1=9307.415686274513, 0=104872.05098039213}"
2005,170402080404,"{1=7223.380392156863, 0=152757.5568627451}"
