Year,huc12,histogram
2014,170402080608,"{1=103479.92156862757, 0=212805.19215686287}"
2014,170402080102,"{1=3519.309803921569, 0=151421.17647058866}"
2014,170402080104,"{1=5410.674509803919, 0=108203.19215686283}"
2014,170402080106,"{1=6061.733333333334, 0=99398.5725490198}"
2014,170402080107,"{1=12180.619607843139, 0=128186.62352941201}"
2014,170402080105,"{1=15275.258823529415, 0=111289.80392156877}"
2014,170402080108,"{1=37042.41568627451, 0=137227.956862745}"
2014,170402080211,"{1=12116.568627450979, 0=224302.11372549023}"
2014,170402080506,"{1=6323.937254901959, 0=115665.4470588236}"
2014,170402080602,"{1=1996.1490196078432, 0=154268.34117647063}"
2014,170402080603,"{1=3463.270588235295, 0=152948.11372549034}"
2014,170402080605,"{1=76812.8784313725, 0=196879.44705882343}"
2014,170402080607,"{1=66675.3490196079, 0=103956.36470588241}"
2014,170402080606,"{1=53275.639215686286, 0=56932.411764705845}"
2014,170402080507,"{1=13512.152941176466, 0=129130.87058823532}"
2014,170402080101,"{1=1272.3921568627452, 0=147179.4666666668}"
2014,170402080103,"{1=295.3607843137255, 0=56669.019607843235}"
2014,170402080206,"{1=405.0, 0=115349.44313725483}"
2014,170402080501,"{1=6469.396078431374, 0=151266.1960784314}"
2014,170402080502,"{1=1973.227450980392, 0=64123.32941176472}"
2014,170402080503,"{1=7003.411764705881, 0=156272.47843137203}"
2014,170402080504,"{1=1178.9647058823534, 0=189395.19215686287}"
2014,170402080505,"{1=3832.0117647058823, 0=130270.2392156863}"
2014,170402080601,"{1=645.9529411764706, 0=143220.25882352947}"
2014,170402080604,"{1=17302.76470588235, 0=87217.08627450996}"
2014,170402080305,"{1=1383.0, 0=101802.95686274505}"
2014,170402080306,"{1=14135.5294117647, 0=100001.474509804}"
2014,170402080201,"{1=14544.56862745097, 0=72879.79607843143}"
2014,170402080203,"{1=3611.913725490196, 0=47593.592156862855}"
2014,170402080202,"{1=27053.63921568627, 0=187992.25882352924}"
2014,170402080204,"{1=69290.73725490205, 0=150850.14509803924}"
2014,170402080208,"{1=3287.333333333333, 0=82535.32549019613}"
2014,170402080209,"{1=3689.133333333333, 0=153916.87058823506}"
2014,170402080207,"{1=6972.1450980392165, 0=143416.21568627434}"
2014,170402080210,"{1=10118.403921568628, 0=123780.78823529431}"
2014,170402080301,"{1=2.7372549019607844, 0=75120.89411764697}"
2014,170402080303,"{1=2235.211764705882, 0=78526.20784313742}"
2014,170402080302,"{1=13941.474509803922, 0=174294.09411764666}"
2014,170402080304,"{1=6515.9764705882335, 0=139509.4156862744}"
2014,170402080307,"{1=20702.92156862745, 0=169523.69019607845}"
2014,170402080308,"{1=20421.890196078435, 0=103236.81960784322}"
2014,170402080401,"{1=25738.376470588242, 0=146942.2156862746}"
2014,170402080403,"{1=13945.078431372549, 0=114041.06274509791}"
2014,170402080205,"{1=7503.176470588238, 0=91624.8}"
2014,170402080402,"{1=7783.203921568627, 0=106396.26274509802}"
2014,170402080404,"{1=6560.568627450982, 0=153420.3686274509}"
