Year,UID,histogram
2012,101,"{31=226.0, 11=3596.0, 95=10645.580392156862, 52=945235.1490196093, 71=11255.270588235293, 24=34.0, 90=9849.203921568627, 42=294884.2274509803, 82=265168.04313725483, 81=32073.364705882355, 23=753.9019607843138, 41=51618.039215686265, 22=13736.717647058824, 21=18234.96862745098}"
2012,102,"{31=68.0, 95=21775.4, 11=965.0, 52=1037564.3529411752, 71=43257.85098039216, 24=148.0, 90=4609.654901960785, 41=39345.909803921575, 82=236885.5960784314, 81=36615.26666666667, 23=4021.7333333333336, 42=212449.69019607845, 22=25749.643137254905, 21=26715.854901960785}"
2012,103,"{31=3015.1372549019607, 95=28630.254901960783, 11=52875.5647058823, 52=657603.2392156869, 71=127665.43529411768, 24=7551.717647058824, 90=71699.71372549019, 42=98168.67450980385, 82=291474.03137254907, 81=10629.905882352941, 23=26413.105882352942, 41=18798.333333333336, 22=63526.89803921569, 21=20951.282352941176}"
