Year,UID,histogram
2013,101,"{31=460.0, 95=10601.580392156862, 11=2432.0, 52=937233.6431372564, 71=12151.04705882353, 24=36.0, 90=9847.203921568627, 42=297442.7803921568, 82=269417.1294117646, 81=32267.364705882355, 23=760.9019607843138, 41=52450.039215686265, 22=13739.713725490194, 21=18471.06274509804}"
2013,102,"{31=68.0, 95=21735.4, 11=968.0, 52=1031131.6274509792, 71=41835.52156862745, 24=149.0, 90=4607.564705882352, 41=40503.28235294118, 82=241355.98823529412, 81=36699.26666666667, 23=4032.7333333333336, 42=214246.0666666667, 22=25807.64705882353, 21=27031.85490196079}"
2013,103,"{31=6505.349019607843, 11=46297.54117647056, 95=28451.023529411767, 52=658133.9490196084, 71=125695.76470588229, 24=7576.725490196079, 90=71636.94509803921, 42=98984.81568627445, 82=293720.4000000001, 81=11081.905882352941, 23=26456.105882352942, 41=19459.600000000002, 22=63716.89803921569, 21=21286.27058823529}"
