Year,UID,histogram
2008,101,"{31=368.0, 95=10830.580392156862, 11=4186.0, 52=985976.3019607856, 71=9359.117647058823, 24=33.0, 90=9847.203921568627, 41=50663.10588235294, 82=236666.38823529403, 81=31927.36078431373, 23=679.7019607843138, 42=285940.588235294, 22=12627.603921568627, 21=18205.5137254902}"
2008,102,"{31=68.0, 95=21874.4, 11=985.0, 52=1055326.513725489, 71=54924.47058823529, 24=140.0, 90=4674.654901960785, 41=37371.509803921566, 82=217616.9411764706, 23=3704.7333333333336, 81=35988.2705882353, 42=206436.48235294118, 22=24592.698039215684, 21=26468.27843137255}"
2008,103,"{31=495.8588235294117, 11=61130.5372549019, 95=27448.439215686274, 52=633771.0117647063, 71=149064.00784313728, 24=7481.717647058824, 90=70669.83921568628, 41=17677.462745098037, 82=297701.90588235296, 81=9236.905882352941, 23=25882.513725490197, 42=95921.69019607837, 22=61203.47450980392, 21=21317.9294117647}"
