Year,UID,histogram
2020,101,"{52=916854.3607843148, 95=10513.580392156862, 11=5529.0, 31=70.0, 71=15647.403921568628, 24=40.0, 90=9870.203921568627, 41=54983.66274509803, 82=267075.7411764705, 81=33231.27450980392, 23=762.9019607843138, 42=308738.1372549018, 22=13411.607843137253, 21=20582.592156862745}"
2020,102,"{52=1030557.3176470578, 95=21905.4, 11=1128.0, 31=68.0, 71=28480.482352941177, 24=157.0, 90=4589.564705882353, 42=222378.87058823532, 82=239024.59999999998, 81=38147.26666666667, 23=4055.2313725490194, 41=44269.91764705882, 22=25621.772549019606, 21=29788.529411764706}"
2020,103,"{31=578.9686274509804, 95=28801.53725490196, 11=63195.470588235235, 52=657366.3647058831, 71=120268.76078431371, 24=7563.278431372549, 90=68341.85490196079, 42=102524.60392156857, 82=283342.03529411776, 81=9161.086274509804, 23=27545.796078431373, 41=21611.83529411765, 22=64136.86666666667, 21=24564.83529411765}"
