Year,UID,histogram
2016,101,"{31=210.0, 11=4751.0, 95=10405.580392156862, 52=931250.0745098053, 71=9333.42745098039, 24=39.0, 90=9897.203921568627, 42=303227.3725490195, 82=268203.7490196078, 81=32431.364705882355, 23=766.9019607843138, 41=53748.015686274506, 22=13695.650980392156, 21=19351.12549019608}"
2016,102,"{31=68.0, 95=21777.4, 11=955.0, 52=1024135.7999999988, 71=35799.19607843137, 24=154.0, 90=4605.564705882353, 41=42854.60784313725, 82=245100.52941176473, 81=37494.17647058824, 23=4050.7333333333336, 42=219205.78823529414, 22=25925.65882352941, 21=28045.498039215687}"
2016,103,"{31=8865.254901960785, 11=42434.56862745096, 95=28300.023529411767, 52=659139.6196078438, 71=121405.5019607843, 24=7438.874509803922, 90=71710.94509803923, 41=20473.792156862743, 82=294089.23921568634, 81=11097.086274509804, 23=26811.745098039217, 42=100520.37254901955, 22=64069.3568627451, 21=22646.913725490194}"
