Year,UID,histogram
2015,101,"{52=933169.9215686289, 95=10414.580392156862, 11=1994.0, 31=552.0, 71=10728.945098039216, 24=38.0, 90=9903.203921568627, 42=301898.8431372548, 82=268335.9137254901, 81=33142.364705882355, 23=764.9019607843138, 41=53537.015686274506, 22=13741.650980392156, 21=19089.12549019608}"
2015,102,"{52=1021968.6078431362, 95=21721.4, 11=981.0, 31=68.0, 71=37453.76862745098, 24=152.0, 90=4616.564705882353, 41=42408.42352941175, 82=247346.6078431373, 81=37179.17647058824, 23=4036.733333333333, 42=218612.19607843139, 22=25911.117647058825, 21=27716.3568627451}"
2015,103,"{31=2944.0313725490196, 95=28094.007843137257, 11=55881.286274509745, 52=659924.9254901967, 71=117120.03921568624, 24=7457.419607843137, 90=70333.38431372549, 41=20161.01568627451, 82=293283.6784313726, 81=10844.086274509804, 23=26751.06274509804, 42=100015.40392156858, 22=63990.894117647054, 21=22202.05882352941}"
