Year,UID,histogram
2007,101,"{31=381.0, 11=3837.0, 95=10831.580392156862, 52=986356.49019608, 71=10366.635294117646, 24=33.0, 90=9859.203921568627, 41=50649.10588235293, 82=237215.3529411764, 81=32040.36078431373, 23=624.9568627450981, 42=284499.9411764704, 22=12345.18039215686, 21=18270.65882352941}"
2007,102,"{31=68.0, 95=21798.4, 11=990.0, 52=1056277.5490196066, 71=54785.69019607843, 24=139.0, 90=4702.654901960784, 41=37044.2862745098, 82=218010.89019607846, 81=36116.2705882353, 23=3635.7333333333336, 42=205840.94901960783, 22=24095.176470588238, 21=26667.352941176472}"
2007,103,"{31=10313.403921568628, 11=42342.941176470566, 95=27954.454901960788, 52=637164.5686274514, 71=151397.31764705884, 24=7407.717647058824, 90=72316.5137254902, 41=17531.898039215685, 82=298528.21176470595, 81=10813.905882352941, 23=25295.513725490197, 42=95531.74901960779, 22=60648.79607843138, 21=21756.30196078431}"
