Year,UID,histogram
2010,101,"{31=123.0, 95=10837.580392156862, 11=5176.0, 52=970718.6392156878, 71=8446.423529411764, 24=33.0, 90=9837.203921568627, 41=51059.039215686265, 82=246504.9294117646, 81=31549.364705882355, 23=749.3333333333334, 42=290886.9450980391, 22=13438.450980392157, 21=17950.5568627451}"
2010,102,"{31=68.0, 11=937.0, 95=22313.4, 52=1051472.6784313712, 71=48772.27450980393, 24=145.0, 90=4638.654901960785, 42=210147.41568627453, 82=221406.8980392157, 81=35968.26666666667, 23=3909.7333333333336, 41=38572.015686274506, 22=25523.33725490196, 21=26297.27843137255}"
2010,103,"{52=643293.4196078436, 95=27936.27843137255, 11=60301.3803921568, 31=437.6941176470588, 71=135509.88627450977, 24=7546.717647058824, 90=71196.81960784314, 41=18306.015686274513, 82=298217.4313725491, 81=9225.905882352941, 23=26265.607843137255, 42=97202.79215686268, 22=62812.396078431375, 21=20750.949019607848}"
