Year,UID,histogram
2024,101,"{31=172.0, 11=4182.0, 95=10717.580392156862, 52=896634.4705882362, 71=17440.054901960782, 24=44.0, 90=9866.203921568627, 42=318962.7450980391, 82=269109.6901960784, 81=33577.27450980392, 23=796.9019607843138, 41=60427.36078431372, 22=13761.066666666666, 21=21619.117647058825}"
2024,102,"{31=67.0, 95=22920.4, 11=1128.0, 52=1026503.039215685, 71=26772.698039215687, 24=166.0, 90=4637.564705882353, 42=230005.337254902, 82=229952.04313725492, 81=38123.26666666666, 23=4147.64705882353, 41=48317.34117647058, 22=26183.388235294115, 21=31248.227450980394}"
2024,103,"{31=260.0, 11=65420.67058823524, 95=29419.058823529413, 52=630835.9647058831, 71=140676.6, 24=7635.266666666666, 90=65974.63529411764, 42=107145.52549019603, 82=276925.1215686275, 81=9499.086274509804, 23=28781.796078431373, 41=24088.713725490197, 22=66272.36470588236, 21=26068.490196078426}"
