Date,huc12,ppt,tmean,tmax,tmin
2012-04-01,170402080507,28.318649492722418,8.530260370079056,16.618264984721623,0.4432494461851986
2012-04-01,170402080101,35.61262357383521,6.94449786319854,13.918257882792478,-0.028353433714360953
2012-04-01,170402080103,53.468225221278324,6.3083030750204365,12.606720192747899,0.010567285526088337
2012-04-01,170402080206,62.26682788719963,5.877892101808452,12.24157916269682,-0.4851368285358486
2012-04-01,170402080501,45.400754069567164,7.502178572466272,14.391927653444027,0.6132375658629183
2012-04-01,170402080502,47.24927033995829,7.466071562271877,14.541367198461149,0.3915942007143204
2012-04-01,170402080503,36.82958667505032,8.33290176610837,15.921856208231253,0.7448757022961802
2012-04-01,170402080504,52.46099283708729,7.225994215389288,14.108281279554456,0.34457854532664367
2012-04-01,170402080505,40.010815725175675,7.9893086369253155,15.589236379087433,0.39028685733665514
2012-04-01,170402080601,45.94329325270146,6.857343410345702,13.453393812842616,0.26214548819556177
2012-04-01,170402080604,24.355587558817152,8.391025518184332,16.395719057833986,0.38726276492371275
2012-04-01,170402080305,46.223882179162324,7.7517597201960555,14.813968009636048,0.6904179426469927
2012-04-01,170402080306,37.75290222105523,8.272830295874911,15.8672146641096,0.6794290784776892
2012-04-01,170402080201,45.93898767968358,6.275801534438056,13.302062643813679,-0.7495716396890908
2012-04-01,170402080203,47.808032690281195,7.6953535994559905,14.762080359503319,0.6294722513779581
2012-04-01,170402080202,41.432532239886015,7.009625012063189,14.645529096207907,-0.6253600032023976
2012-04-01,170402080204,43.197669063573564,7.478763151654565,15.195011597537833,-0.23653773030547623
2012-04-01,170402080208,57.11612615038141,7.173743649175965,13.863568841237209,0.48467024254329355
2012-04-01,170402080209,57.24334375416514,6.866397086868784,13.465929507361267,0.26766613752056173
2012-04-01,170402080207,49.858320541269954,7.398983509193523,14.3506100900382,0.4483112421288158
2012-04-01,170402080210,44.96891060885712,7.886829069874686,15.08445203388359,0.6901726361222259
2012-04-01,170402080301,56.750882337827804,7.0038087326495795,13.563954331981602,0.4444738753065838
2012-04-01,170402080303,47.79781523881788,8.06263835049897,14.993684699843458,1.132418716432607
2012-04-01,170402080302,39.65329896585415,8.513556103390384,16.124086055889666,0.9039783128892563
2012-04-01,170402080304,54.0383371527832,7.290520881963787,14.040488405313361,0.5413984658127228
2012-04-01,170402080307,42.983655192300866,8.018340052294331,15.411320466080245,0.6262202308311484
2012-04-01,170402080308,36.39997323243756,8.40135508297599,16.240400050595298,0.563314271329513
2012-04-01,170402080401,35.36224192802315,8.476988538589769,16.42073833210711,0.5341542971839988
2012-04-01,170402080403,42.3770681700468,7.963517644204502,15.736165872510972,0.19180301367799873
2012-04-01,170402080205,42.58780855373284,7.437141290557719,14.983798298880318,-0.10862505550835735
2012-04-01,170402080402,50.47868311805839,7.4179713124644975,14.518607428414482,0.318231001386837
2012-04-01,170402080404,43.73178685180432,7.7456180809801065,15.293692908388502,0.19838402941646868
2012-05-01,170402080608,28.474748400024676,12.051490602025659,20.168681937978672,3.935322796891029
2012-05-01,170402080102,52.44307012974214,9.884044150893509,17.0190932991413,2.7500013707635507
2012-05-01,170402080104,60.186821171669074,9.02492006116944,15.6568693507374,2.3940255436235116
2012-05-01,170402080106,47.627173714568166,9.913794736558895,16.541658139481562,3.286920736830142
2012-05-01,170402080107,49.864691184221314,9.991084036605827,17.24265884856049,2.740480901654647
2012-05-01,170402080105,50.79749154698768,10.193300005883883,17.734014022711555,2.6536606673038365
2012-05-01,170402080108,53.154326323379856,10.199935801756155,17.953110601856263,2.4477769502444566
2012-05-01,170402080211,58.8512061496115,10.560590931502688,18.152133204565605,2.970053388020655
2012-05-01,170402080506,40.24653556539224,11.500625824709552,18.948743328771098,4.053405918477144
2012-05-01,170402080602,49.95413574233998,10.832075104673272,18.084473616810055,3.5806459552831456
2012-05-01,170402080603,55.26830326768921,10.269271543297188,17.39731333268548,3.1422105184831106
2012-05-01,170402080605,34.42206087211808,11.596638261088762,19.55924724080153,3.6349796015134337
2012-05-01,170402080607,33.667109223024454,12.005743080351552,20.08899150873376,3.9234772292026787
2012-05-01,170402080606,30.48985209369345,12.002071120154566,20.24214393188632,3.763006029946001
2012-05-01,170402080507,34.84035179101013,11.78160268845423,19.631850736808655,3.9323790654056845
2012-05-01,170402080101,50.00890002096944,10.07819947588975,17.247723508944176,2.90961815065639
2012-05-01,170402080103,59.56239989860696,9.458942526748633,15.977491345237844,2.941357955661052
2012-05-01,170402080206,62.23058135296081,8.939731046303223,15.457969203022417,2.422496609432149
2012-05-01,170402080501,57.08402565453735,10.550703925572469,17.615902523223507,3.4864619222943656
2012-05-01,170402080502,57.91086830022965,10.523416411995377,17.73499231216409,3.3128979889461365
2012-05-01,170402080503,50.75872003253142,11.361682101501813,18.981244344820915,3.7431003095089705
2012-05-01,170402080504,55.69519886853442,10.13443748832929,17.068099397715955,3.2017543032027707
2012-05-01,170402080505,47.95447236880776,11.057428994877153,18.578644975717037,3.5372479968582238
2012-05-01,170402080601,55.99360419276048,9.998829085614638,16.70554672424634,3.2931491863115645
2012-05-01,170402080604,37.81797505863114,11.467950908091272,19.199090885145093,3.7377864233508897
2012-05-01,170402080305,48.377610408677256,10.739758570554693,18.29055135758197,3.1899417247928556
2012-05-01,170402080306,47.00578395881128,11.228999491409075,19.336486284159207,3.122536034513807
2012-05-01,170402080201,51.88880421927185,9.379570749411625,16.71364884821165,2.0465313315647076
2012-05-01,170402080203,54.362083975460784,10.61678135372851,18.061095562727093,3.173412579175924
2012-05-01,170402080202,53.49151809789803,9.981339588565778,17.95809687383323,2.005612341854933
2012-05-01,170402080204,54.164211222636375,10.350059012605703,18.43470719674245,2.266420098334703
2012-05-01,170402080208,60.198177427236615,10.149428034767803,17.157534695297677,3.142222158887976
2012-05-01,170402080209,60.019415109938656,9.914676943825913,16.84193492373844,2.9884823122601154
2012-05-01,170402080207,57.868594282404594,10.315584546301302,17.5638196695204,3.068398877067542
2012-05-01,170402080210,58.77519456022639,10.682880727797535,18.1830382569048,3.1837057635209116
2012-05-01,170402080301,51.301857239386045,10.0921690926623,16.995718270391972,3.189556413325504
2012-05-01,170402080303,44.68244868222695,11.215641304833234,18.6239486834223,3.808328314349316
2012-05-01,170402080302,40.09137465691042,11.48104308551574,19.520766011203634,3.4423063693037
2012-05-01,170402080304,51.07405851059265,10.477672846846772,17.683173721347757,3.27313742603968
2012-05-01,170402080307,46.44658787217353,10.938396409050767,18.666076853532353,3.211678496572078
2012-05-01,170402080308,44.97785856604522,11.361424979405879,19.641361366983038,3.082447602240706
2012-05-01,170402080401,51.66050371203301,11.309056279971378,19.578590900725736,3.0404889406165894
2012-05-01,170402080403,57.53352612728832,10.83808820186517,18.90498309572101,2.772178166340559
2012-05-01,170402080205,54.1106354014319,10.327479507767151,18.214206315869486,2.4418108098974853
2012-05-01,170402080402,56.61065700167161,10.366428656286121,17.807900940252807,2.925952386953392
2012-05-01,170402080404,57.93657037504423,10.641543797003742,18.34673599768474,2.9373904286265087
2012-06-01,170402080608,4.341461489203815,16.69324459909153,26.135899129700338,7.251646851713909
2012-06-01,170402080102,6.5883913059062555,14.9266820206092,23.34250221114893,6.511829547297498
2012-06-01,170402080104,7.172713238855362,14.344899109375703,22.18179377710222,6.508936913364133
2012-06-01,170402080106,5.292673173581017,15.21107492008816,22.94536073637514,7.477764027278752
2012-06-01,170402080107,5.4657108599862445,15.091522391241673,23.701886550964893,6.48215422729718
2012-06-01,170402080105,5.973334850720837,15.08327832944466,24.06031563209765,6.107225648200873
2012-06-01,170402080108,5.340394492150406,15.159798068024205,24.395303060251003,5.925285270727521
2012-06-01,170402080211,5.620973455996177,15.802643424785192,24.59608020170124,7.010217516563074
2012-06-01,170402080506,6.669642231659964,16.55487360064772,25.208787468959798,7.901968049711408
