Date,huc12,mean,25th,50th,75th
2014-01-01,170402080608,21.857624677037386,16.0,20.498871265501847,26.46442237743878
2014-01-01,170402080102,13.003175134893711,9.000000000000002,14.440062416974504,17.000000000000007
2014-01-01,170402080104,8.830918095813262,5.0,8.0,11.000000000000004
2014-01-01,170402080106,11.486084331054268,8.0,11.0,14.999999999999996
2014-01-01,170402080107,8.736874354754876,5.0,8.0,12.999999999999998
2014-01-01,170402080105,11.06666490235626,6.92309814123108,11.000000000000002,15.0
2014-01-01,170402080108,9.998971660948369,6.000000000000001,10.000000000000016,13.000000000000004
2014-01-01,170402080211,11.942048535805178,4.0,12.590836945020216,19.361337238805792
2014-01-01,170402080506,14.11963370930292,6.0,12.855823297331437,19.428752354404836
2014-01-01,170402080602,15.492763393999772,6.999999999999999,14.246877992767327,21.999999999999996
2014-01-01,170402080603,13.447835340968487,6.0,12.484978033950727,19.0
2014-01-01,170402080605,18.201427606068503,12.497010293284456,17.427991103100215,23.345662989229325
2014-01-01,170402080607,19.264437809934314,14.146662435723172,18.501049976844957,24.45315941357963
2014-01-01,170402080606,20.79955867488031,16.0,19.999999999999996,25.30444121132127
2014-01-01,170402080507,16.712520570566337,8.0,15.000000000000002,22.000000000000004
2014-01-01,170402080101,5.387669891351745,4.0,5.0,6.000000000000001
2014-01-01,170402080103,,,,
2014-01-01,170402080206,16.996702311362437,11.999999999999998,20.0,22.0
2014-01-01,170402080501,13.54989468713,4.0,10.0,17.0
2014-01-01,170402080502,12.289479823317837,2.0,10.0,20.0
2014-01-01,170402080503,14.9067923460691,2.0,12.000000000000004,22.999999999999996
2014-01-01,170402080504,18.836387049930288,1.0,13.999999999999996,31.000000000000007
2014-01-01,170402080505,15.975242405377397,4.0,13.729534977939116,22.394112289335602
2014-01-01,170402080601,12.538099554279537,4.0,11.0,19.999999999999996
2014-01-01,170402080604,15.736535267987426,9.999999999999996,13.999999999999996,20.999999999999996
2014-01-01,170402080305,4.583442745983164,4.0,4.999999999999999,4.999999999999999
2014-01-01,170402080306,4.393909746965701,3.0,4.0,5.000000000000002
2014-01-01,170402080201,10.044599682666117,7.000000000000001,10.000000000000002,13.000000000000004
2014-01-01,170402080203,12.093145023528143,7.0,12.0,16.0
2014-01-01,170402080202,10.507772357510007,7.000000000000004,10.000000000000002,13.999999999999993
2014-01-01,170402080204,10.739580692370723,8.0,10.000000000000002,13.0
2014-01-01,170402080208,15.904546152563423,11.0,17.0,21.0
2014-01-01,170402080209,16.833793651456123,13.0,18.0,21.0
2014-01-01,170402080207,12.33553230934221,6.0,12.058402137608551,17.335788242142122
2014-01-01,170402080210,12.648494520149397,6.999999999999999,12.395709483744714,17.685191703916903
2014-01-01,170402080301,11.553430780335777,6.51301074913804,11.0,17.0
2014-01-01,170402080303,10.313795616635502,3.0,4.0,21.0
