Date,huc12,mean,25th,50th,75th
2002-02-01,170402080207,8.76826687305564,0.0,9.782709989343095,11.695118713154429
2002-02-01,170402080210,7.504415877283329,0.0,9.0,11.0
2002-02-01,170402080301,11.529710693376497,1.0,2.0,29.000000000000007
2002-02-01,170402080303,7.275894268955415,0.0,1.0,7.0
2002-02-01,170402080302,1.780264303079753,0.0,0.0,1.0
2002-02-01,170402080304,7.63454091843161,1.0,2.0952023249603435,8.0
2002-02-01,170402080307,2.79051426596723,0.0,0.0,1.0
2002-02-01,170402080308,2.056649771200269,0.0,1.0,2.3959295807077967
2002-02-01,170402080401,2.0450206592027094,0.0,0.0,1.0
2002-02-01,170402080403,5.429491710711493,0.0,1.0,4.0
2002-02-01,170402080205,6.135930746211945,0.0,1.0,4.0
2002-02-01,170402080402,6.151521777764973,0.0,1.0,5.999999999999999
2002-02-01,170402080404,9.678981741250631,1.0,11.000000000000004,13.0
2002-03-01,170402080608,27.941379173271205,7.000000000000002,18.972416697865956,56.00000000000001
2002-03-01,170402080102,12.071605642294465,2.189130470136771,9.202721306941882,19.220066116254415
2002-03-01,170402080104,17.3985356518246,4.0,12.232642445151201,25.999999999999996
2002-03-01,170402080106,9.114621240362496,1.0,6.496732265968681,13.447853820668005
2002-03-01,170402080107,9.204931775123939,1.0,5.999999999999999,13.999999999999998
2002-03-01,170402080105,13.159905335153448,4.475493579694453,12.0,18.999999999999996
2002-03-01,170402080108,10.69970820717645,2.483202393558437,7.000000000000003,14.40616683049134
2002-03-01,170402080211,14.387618540302183,1.0,9.50924423569598,22.0
2002-03-01,170402080506,8.83343410896763,1.0,5.420872771489057,13.22384697455519
2002-03-01,170402080602,13.970077529223484,2.0,11.000000000000002,21.000000000000004
2002-03-01,170402080603,13.380812858312177,2.0,11.0,18.477269091452293
2002-03-01,170402080605,13.593716724777236,4.154410342381843,12.199561791929888,21.180535555375776
2002-03-01,170402080607,15.723890899606003,5.093782027835019,14.000000000000007,23.0
2002-03-01,170402080606,8.996682616191825,1.0,5.999999999999999,15.000000000000005
2002-03-01,170402080507,8.015612011899972,1.0,5.0,12.000000000000005
2002-03-01,170402080101,20.968065653587974,12.670875549210658,20.000000000000004,29.0
2002-03-01,170402080103,25.653200537926672,2.0,17.0,51.00000000000001
2002-03-01,170402080206,26.426332289736443,8.999999999999998,21.000000000000004,42.99999999999999
2002-03-01,170402080501,12.258177143022987,2.0,9.000000000000002,18.0
2002-03-01,170402080502,18.207100323151025,2.0,13.000000000000002,26.000000000000007
2002-03-01,170402080503,15.692432209644455,4.0,12.99999999999999,23.999999999999996
2002-03-01,170402080504,15.917597895880482,7.0,13.541507364250073,21.999999999999993
2002-03-01,170402080505,14.099669315377396,3.0,12.000000000000002,21.41283476696435
2002-03-01,170402080601,20.367571917996525,8.0,18.0,30.000000000000004
2002-03-01,170402080604,12.142878320407432,1.0,11.0,21.0
2002-03-01,170402080305,11.664710069230912,0.0,9.000000000000002,19.0
2002-03-01,170402080306,8.613879104888426,0.0,7.000000000000001,14.000000000000005
2002-03-01,170402080201,9.8464231789314,3.0000000000000018,7.000000000000002,13.0
2002-03-01,170402080203,14.325678287555947,3.0000000000000004,12.000000000000004,23.0
2002-03-01,170402080202,11.556648213826792,1.0,8.0,18.475457171833966
2002-03-01,170402080204,12.58939321597848,2.3708308497104165,8.354395072918948,17.0
2002-03-01,170402080208,19.483577708012294,4.0,16.0,31.000000000000004
2002-03-01,170402080209,22.485023037415232,2.0,20.011400773881647,38.0
2002-03-01,170402080207,18.004452769255657,4.0,14.338890693011487,27.0
2002-03-01,170402080210,13.674230151470267,1.0,8.999999999999998,19.4028606414298
2002-03-01,170402080301,25.84504910699648,10.0,26.0,40.00000000000001
2002-03-01,170402080303,21.05912136435765,8.0,17.0,30.116569238853923
2002-03-01,170402080302,10.471479965197405,1.0,8.0,16.0
2002-03-01,170402080304,21.27839768885177,9.0,17.000000000000004,31.000000000000004
2002-03-01,170402080307,11.341195679089246,0.0,6.4712984092276535,17.0
2002-03-01,170402080308,8.314602688443873,1.0,6.0000000000000036,12.96038293361823
2002-03-01,170402080401,7.0416513744586675,0.0,3.0000000000000027,11.471607160509299
2002-03-01,170402080403,12.124698724121915,2.0,9.000000000000002,18.000000000000004
2002-03-01,170402080205,13.765745904248375,2.9999999999999996,8.999999999999996,18.0
2002-03-01,170402080402,11.994556725812917,2.0,9.0,17.000000000000004
2002-03-01,170402080404,13.544759230290387,2.371566123101568,10.0,20.000000000000004
2002-04-01,170402080608,65.9597360179207,27.496346930561877,43.47281639865196,127.00000000000001
2002-04-01,170402080102,26.24924412629163,14.573606321878746,24.218373033128792,35.230677850897514
2002-04-01,170402080104,37.283595094007886,20.999999999999993,33.99999999999999,48.99999999999999
2002-04-01,170402080106,28.593656216083648,15.000000000000002,27.0,39.474883026321336
2002-04-01,170402080107,22.66409050329063,10.000000000000002,18.000000000000007,33.0
2002-04-01,170402080105,28.57173418620412,16.0,25.453005515679713,37.00000000000001
2002-04-01,170402080108,27.051958634457264,13.496833654463712,21.438627261114906,31.0
2002-04-01,170402080211,35.69569264412239,21.358972356894444,33.30490468266577,47.0
2002-04-01,170402080506,38.75669186991351,20.0,35.264222968824996,54.00000000000001
2002-04-01,170402080602,29.900988040232264,14.415269600619595,26.415519034213393,41.398237009865305
2002-04-01,170402080603,38.78940029168099,18.0,33.999999999999986,53.00000000000001
2002-04-01,170402080605,25.829616462743598,15.000000000000004,23.24770184886563,33.99999999999999
2002-04-01,170402080607,30.14772675123453,16.999999999999996,25.157692320245612,38.00000000000001
2002-04-01,170402080606,23.246976084615014,12.0,22.334673520215667,34.30819891856529
2002-04-01,170402080507,33.03990910814391,13.000000000000004,28.999999999999993,49.00000000000001
2002-04-01,170402080101,33.412781554389454,23.000000000000004,33.00000000000001,42.430240362269494
2002-04-01,170402080103,56.981925548092235,35.99999999999999,54.00000000000001,75.99999999999999
2002-04-01,170402080206,51.903978294275355,30.999999999999996,47.999999999999986,72.0
2002-04-01,170402080501,38.64439270918805,21.0,35.99999999999999,53.0
2002-04-01,170402080502,44.911616410478295,22.000000000000007,43.0,64.99999999999999
2002-04-01,170402080503,32.470930380489754,17.0,28.0,46.000000000000014
2002-04-01,170402080504,40.55124418073361,24.000000000000007,35.172589367399034,52.40059249204355
2002-04-01,170402080505,33.131841461249856,14.000000000000002,27.40097709602858,45.0
2002-04-01,170402080601,34.85494472784658,18.0,29.000000000000004,45.43567082706543
2002-04-01,170402080604,20.98941265037728,8.0,19.0,31.00000000000001
2002-04-01,170402080305,29.6560619750662,15.000000000000005,21.479471425869672,38.4883030568115
2002-04-01,170402080306,23.46674290813128,14.000000000000005,22.0,31.00000000000001
2002-04-01,170402080201,23.394519340389277,9.000000000000002,22.00000000000001,32.99999999999999
2002-04-01,170402080203,34.82636226090721,15.0,28.999999999999996,49.00000000000001
2002-04-01,170402080202,19.20437841614939,8.0,15.0,26.028809356277716
2002-04-01,170402080204,23.04529661719463,9.41671051844019,16.259967113353238,26.0
2002-04-01,170402080208,40.65543274021204,21.0,37.0,55.999999999999986
2002-04-01,170402080209,45.77714536063189,25.999999999999996,44.008343001060965,63.0
2002-04-01,170402080207,39.8839187336726,17.054235491564345,35.02276894262068,59.1686612447853
2002-04-01,170402080210,31.679565054951507,11.336656217719609,22.999999999999996,48.0
2002-04-01,170402080301,42.818555466491446,19.500644325682103,39.0,64.4362744589194
2002-04-01,170402080303,35.357734386628714,15.000000000000002,25.959262591649598,52.40992030147939
2002-04-01,170402080302,24.479966083798857,11.051626673393987,19.000000000000007,31.0
2002-04-01,170402080304,37.68284239414136,21.030172736442125,31.000000000000004,50.00000000000001
2002-04-01,170402080307,26.612922932446867,11.353050889601487,20.000000000000004,34.47811943800227
2002-04-01,170402080308,24.72399338335359,12.000000000000004,21.000000000000004,32.0
2002-04-01,170402080401,25.82980864604794,15.000000000000005,23.503149756078688,32.485531902411836
2002-04-01,170402080403,32.4065295399941,19.999999999999996,28.999999999999986,40.999999999999986
2002-04-01,170402080205,25.715794948074922,9.999999999999996,18.492972514238243,30.000000000000007
2002-04-01,170402080402,32.8654049105405,18.000000000000007,27.000000000000004,42.0
2002-04-01,170402080404,31.630910636295898,17.000000000000004,26.645261405205865,41.0
2002-05-01,170402080608,112.3717121877512,64.0,98.491750014805,185.00000000000014
2002-05-01,170402080102,63.77529987476638,49.37409202015249,61.23676208982393,75.0
2002-05-01,170402080104,75.02665293463275,53.0969746129229,71.99999999999997,94.16959954587675
2002-05-01,170402080106,63.15640668846254,47.485515761921796,60.0,75.0
2002-05-01,170402080107,59.02718511072398,41.99999999999999,55.0,74.0
2002-05-01,170402080105,61.855318194660846,42.46791248979876,55.00000000000002,74.3985023207382
2002-05-01,170402080108,60.30732072325046,40.90531702929261,55.44282773410456,78.32610844394239
2002-05-01,170402080211,77.39098800048065,60.39444169420108,76.3847586585693,92.00000000000001
2002-05-01,170402080506,70.72122996250418,53.000000000000014,70.99999999999999,88.00000000000001
2002-05-01,170402080602,56.94322995851519,39.00000000000001,52.0,70.00000000000001
2002-05-01,170402080603,82.96750563297606,57.48485374366094,82.0,109.0
2002-05-01,170402080605,70.78867290106679,48.09860832865882,64.28377897867978,86.15595949722679
2002-05-01,170402080607,81.07132254738735,50.000000000000014,76.99999999999999,105.00000000000001
2002-05-01,170402080606,76.66996343688572,41.0,74.00000000000001,107.00000000000001
2002-05-01,170402080507,57.789639512091924,35.00000000000001,53.999999999999986,76.0
2002-05-01,170402080101,51.403612618667964,37.42305731465329,48.000000000000014,62.0
2002-05-01,170402080103,111.01446868934613,89.99999999999997,111.99999999999999,133.0
2002-05-01,170402080206,89.11424593239909,71.96213488777192,91.00000000000003,111.0
2002-05-01,170402080501,74.88700244366,58.00000000000002,72.99999999999999,89.99999999999999
2002-05-01,170402080502,89.13684034133448,66.99999999999999,83.00000000000001,108.00000000000001
2002-05-01,170402080503,73.93450689476015,54.00000000000002,72.00000000000001,93.00000000000001
2002-05-01,170402080504,85.52940228345452,70.00000000000001,85.57179765621464,101.23094332498833
2002-05-01,170402080505,60.86493845579862,38.4517207045108,56.77267731914453,79.3968313604301
2002-05-01,170402080601,64.05796453304878,41.999999999999986,56.00000000000001,78.0
2002-05-01,170402080604,46.816812640118826,24.0,42.000000000000036,61.00000000000001
2002-05-01,170402080305,80.50885461645721,62.999999999999986,81.50720248970636,99.00000000000003
2002-05-01,170402080306,76.42809858619354,57.99999999999999,75.0,93.00000000000001
2002-05-01,170402080201,42.17521700868817,30.0,39.00000000000001,52.99999999999999
2002-05-01,170402080203,70.69946992340428,55.000000000000014,68.0,86.0
2002-05-01,170402080202,46.32243177560111,31.000000000000007,44.00000000000001,59.490301279004555
2002-05-01,170402080204,57.89851356724456,35.0,50.00000000000002,72.0
