Year,huc12,histogram
2003,170402080608,"{31=9403.317647058826, 11=44181.75686274505, 95=7451.258823529412, 52=30031.48235294119, 71=8151.07843137255, 24=71.47450980392155, 90=20807.117647058836, 82=92666.27058823545, 81=3450.105882352941, 23=1590.7843137254904, 42=46.31764705882353, 22=8729.050980392154, 21=4813.898039215685}"
2003,170402080102,"{71=234.0, 90=1590.0, 21=518.4862745098039, 82=1914.2509803921569, 41=9799.61568627451, 81=413.0, 42=5764.988235294118, 22=13.2, 95=2323.4627450980392, 52=90749.58431372544}"
2003,170402080104,"{71=39.0, 90=1947.6313725490197, 41=4388.9764705882335, 82=353.97254901960787, 42=22822.94509803922, 81=3428.4509803921565, 95=372.32156862745103, 22=36.61176470588235, 21=286.43529411764706, 52=49515.1725490197}"
2003,170402080106,"{71=387.1490196078432, 90=448.0, 21=733.7686274509803, 22=86.64313725490196, 82=5151.058823529411, 41=5586.137254901961, 81=3095.529411764706, 42=3029.976470588235, 11=109.0, 95=503.5960784313726, 52=58083.18823529417}"
2003,170402080107,"{71=1042.8235294117646, 90=315.09019607843135, 21=1204.9725490196076, 82=17257.639215686275, 41=4693.670588235294, 81=1608.3058823529414, 42=4520.690196078431, 22=238.92549019607844, 95=437.18823529411765, 52=71579.40784313715}"
2003,170402080105,"{52=68892.57254901963, 95=1645.6588235294118, 11=104.0, 31=132.0, 71=1220.0235294117647, 90=210.0, 42=972.0588235294117, 82=7809.749019607845, 81=8094.305882352935, 23=8.0, 41=2222.541176470588, 22=193.0, 21=1173.4313725490197}"
2003,170402080108,"{95=1385.8470588235293, 11=10.0, 52=77517.29019607845, 71=551.0, 24=2.0, 90=357.3921568627451, 41=1989.043137254902, 82=22628.745098039217, 23=7.0, 81=12003.30980392157, 42=8619.721568627449, 22=544.4627450980392, 21=2165.8470588235296}"
2003,170402080211,"{95=550.5333333333333, 11=35.0, 52=111283.14509803931, 71=2940.792156862745, 24=25.96470588235294, 90=1542.0980392156862, 41=5573.164705882353, 82=15102.294117647063, 81=6337.882352941176, 23=335.64313725490194, 42=22964.01960784312, 22=4471.388235294116, 21=2461.878431372549}"
2003,170402080506,"{71=4372.901960784315, 24=1392.7843137254904, 90=259.4313725490196, 23=6747.223529411767, 82=4772.266666666667, 81=168.7058823529412, 41=1964.407843137255, 42=3660.8, 22=11329.062745098041, 21=3899.2352941176473, 52=50746.984313725494}"
2003,170402080602,"{71=22544.584313725492, 90=857.6941176470589, 95=362.6745098039215, 82=10381.035294117648, 41=883.3333333333333, 81=368.11764705882354, 42=6322.392156862747, 22=502.8901960784314, 21=1055.4588235294116, 52=70936.69019607845}"
