Year,huc12,histogram
2012,170402080608,"{31=2911.1372549019607, 11=52163.54117647052, 95=6812.227450980393, 52=32848.450980392176, 71=5467.411764705882, 24=92.45882352941175, 90=21453.803921568644, 82=88775.75686274527, 81=3647.564705882353, 23=2097.3176470588246, 42=66.31764705882352, 22=11349.466666666664, 21=3708.458823529412}"
2012,170402080102,"{71=1531.7411764705885, 90=1591.0, 21=567.3921568627451, 82=1165.7607843137255, 41=9800.729411764705, 81=386.0, 42=6110.976470588235, 22=22.2, 95=2359.4627450980392, 52=89785.32549019603}"
2012,170402080104,"{71=6.0, 90=1952.6313725490197, 21=286.43529411764706, 82=603.0156862745099, 42=23914.756862745107, 81=3180.4078431372545, 41=4369.066666666666, 22=60.61176470588235, 95=365.32156862745103, 52=48453.27058823537}"
2012,170402080106,"{71=357.10588235294114, 90=447.0, 11=120.0, 42=3273.003921568627, 82=5202.949019607842, 41=5696.023529411765, 81=3010.4, 21=727.8941176470587, 22=161.55686274509807, 95=380.0980392156863, 52=57838.01568627457}"
2012,170402080107,"{71=2210.1058823529424, 90=318.09019607843135, 21=1162.0862745098036, 82=20188.607843137255, 42=4888.678431372549, 81=1502.7607843137257, 41=4807.160784313726, 22=426.85490196078433, 95=409.18039215686275, 52=66985.18823529404}"
2012,170402080105,"{52=63299.960784313735, 95=1657.6588235294118, 11=3362.0, 31=226.0, 71=2759.050980392157, 90=218.0, 41=2209.450980392157, 82=9692.30588235294, 81=6743.3294117647, 23=13.0, 42=1055.0588235294117, 22=350.10196078431375, 21=1091.4235294117648}"
2012,170402080108,"{95=1311.3529411764705, 11=13.0, 52=74306.84705882354, 71=641.5529411764707, 24=2.0, 90=406.3921568627451, 42=9056.898039215685, 82=24958.341176470592, 23=17.0, 81=12215.011764705883, 41=2037.513725490196, 22=813.7529411764706, 21=2001.9960784313728}"
2012,170402080211,"{95=547.5333333333333, 11=49.0, 52=108346.33333333346, 71=8581.098039215685, 24=33.964705882352945, 90=1547.0980392156862, 42=23263.180392156846, 82=11316.145098039211, 81=6252.207843137254, 23=549.0, 41=5786.164705882353, 22=5043.705882352939, 21=2308.3725490196084}"
2012,170402080506,"{71=2361.643137254902, 24=1624.2823529411767, 90=255.4313725490196, 11=17.0, 81=196.3686274509804, 82=2777.9921568627456, 42=4053.2784313725497, 23=8802.650980392153, 41=2468.1294117647058, 22=12517.627450980393, 21=3005.5058823529416, 52=51233.894117647054}"
2012,170402080602,"{71=24319.78039215687, 90=861.6941176470589, 21=1015.9960784313726, 42=4393.596078431373, 82=4987.380392156864, 23=1.0, 81=474.10980392156864, 41=722.2470588235294, 22=532.8901960784315, 95=354.6823529411765, 52=76551.49411764706}"
2012,170402080603,"{71=4476.874509803924, 90=3821.298039215687, 21=767.2156862745098, 82=9858.376470588231, 41=7164.086274509804, 81=1103.8745098039217, 42=21229.839215686272, 22=200.51372549019607, 95=352.3058823529412, 52=65469.549019607875}"
2012,170402080605,"{95=349.14509803921567, 11=110.0, 52=87427.1803921568, 71=34154.952941176474, 24=77.0, 90=1029.7882352941176, 23=755.2235294117646, 82=63329.01568627449, 42=116.54509803921569, 81=1711.1450980392158, 41=124.58039215686274, 22=8319.12549019608, 21=2492.886274509804}"
2012,170402080607,"{71=7132.521568627452, 24=13.0, 90=26008.741176470587, 31=42.258823529411764, 21=1472.035294117647, 82=52041.019607843155, 23=65.75294117647059, 81=242.65490196078431, 22=4812.760784313723, 95=9795.258823529412, 11=343.3607843137255, 52=22590.031372548994}"
2012,170402080606,"{71=197.98823529411766, 90=11755.372549019603, 11=11.0, 42=39.0, 82=43641.258823529395, 81=930.4274509803922, 23=53.34901960784314, 21=807.9098039215685, 22=3282.8627450980393, 95=7809.949019607844, 52=12009.749019607842}"
2012,170402080507,"{52=48238.92156862743, 11=195.8862745098039, 95=2865.266666666667, 31=55.70196078431373, 71=6947.074509803921, 24=5034.760784313725, 90=4758.545098039215, 42=286.0, 82=10169.63137254902, 81=1089.650980392157, 23=11202.023529411761, 41=397.0078431372549, 22=11249.419607843141, 21=1974.6823529411772}"
2012,170402080101,"{71=118.0, 90=536.0, 11=6.0, 95=1724.7686274509804, 82=3444.1529411764704, 81=4.0, 42=272.6392156862745, 41=2269.8039215686276, 22=69.78823529411764, 21=1415.258823529412, 52=98567.12549019611}"
2012,170402080103,"{90=763.0901960784314, 21=61.0, 42=21808.490196078426, 41=3420.5490196078426, 22=2.0, 95=7.0, 52=15681.835294117658}"
2012,170402080206,"{71=69.0, 90=689.6078431372549, 95=22.0, 41=3541.0666666666666, 42=43889.019607843176, 22=236.38039215686274, 21=450.77647058823527, 52=36049.41568627456}"
2012,170402080501,"{71=22.45098039215686, 24=1.0, 90=723.2431372549021, 21=889.156862745098, 41=13947.898039215685, 82=4607.0, 81=41.0, 23=12.0, 42=18417.937254901957, 22=1038.2588235294115, 95=23.0, 52=75822.14117647066}"
2012,170402080502,"{71=226.46274509803922, 24=2.772549019607843, 90=195.67058823529413, 21=1042.5921568627455, 41=1958.713725490196, 82=1347.7215686274508, 81=653.3686274509803, 23=104.2156862745098, 42=12827.062745098032, 22=911.4705882352945, 95=26.0, 52=29159.270588235297}"
2012,170402080503,"{31=68.0, 95=434.0862745098039, 11=10.0, 52=95814.16078431369, 71=6141.250980392157, 24=34.227450980392156, 90=437.72549019607845, 42=4043.2705882352943, 82=1843.121568627451, 81=2673.2823529411767, 23=912.6823529411764, 41=3005.3215686274507, 22=3117.7764705882355, 21=1206.8}"
2012,170402080504,"{71=634.0078431372549, 90=733.8666666666667, 81=370.2352941176471, 82=632.0823529411765, 42=41586.384313725466, 23=34.956862745098036, 41=4874.866666666667, 22=1732.7843137254904, 21=967.1294117647059, 52=88364.94901960788}"
2012,170402080505,"{11=6.0, 95=23.0, 52=63066.71764705878, 71=8637.952941176474, 24=710.1333333333333, 90=115.0, 42=7406.447058823532, 82=896.3568627450979, 23=3400.4039215686275, 81=788.7490196078431, 41=959.6392156862745, 22=9103.035294117642, 21=3200.8862745098036}"
2012,170402080601,"{71=7992.572549019608, 90=889.7372549019608, 21=1086.192156862745, 22=190.08627450980393, 41=2072.772549019608, 82=1470.0, 81=75.0, 42=18772.960784313735, 52=72303.70980392153, 95=267.0, 11=29.0, 31=6.0}"
2012,170402080604,"{71=25341.898039215666, 90=15.0, 82=12891.82745098039, 41=7.0, 42=12.0, 22=236.0078431372549, 21=454.28235294117644, 52=37345.01176470591}"
2012,170402080305,"{71=104.0, 90=10.0, 21=1067.9843137254902, 41=250.17254901960786, 82=5826.3647058823535, 81=191.0, 23=1.0, 42=6050.831372549022, 22=359.82352941176475, 11=152.0, 52=61974.137254902}"
2012,170402080306,"{71=6656.207843137254, 90=12.0, 95=290.3450980392156, 42=3802.81568627451, 82=28460.137254901972, 81=847.2352941176472, 23=8.0, 41=112.92549019607843, 22=570.6862745098039, 21=1625.2156862745098, 52=41716.26274509808}"
2012,170402080201,"{71=13.0, 90=39.90588235294118, 21=523.0039215686276, 22=186.0078431372549, 41=2400.152941176471, 82=20873.121568627455, 81=2.0, 23=1.0, 42=3919.796078431373, 11=3.0, 95=109.0, 52=36054.29411764705}"
2012,170402080203,"{71=2.0, 90=5.0, 82=4774.454901960784, 42=9238.258823529413, 23=22.76078431372549, 41=273.0, 22=272.0235294117647, 21=507.3098039215686, 52=22565.098039215714}"
2012,170402080202,"{71=880.156862745098, 24=2.0, 90=37.0, 21=2266.149019607843, 41=819.6549019607844, 82=46476.905882353, 23=103.13725490196079, 81=178.0, 42=15224.247058823517, 22=1842.184313725491, 95=20.0, 52=90061.39607843137}"
2012,170402080204,"{11=14.0, 95=13.0, 52=36835.54901960784, 71=92.46274509803922, 24=19.0, 90=22.0, 41=573.5921568627451, 82=94675.21568627465, 23=232.53333333333333, 81=3.0, 42=22206.352941176472, 22=3990.1764705882356, 21=3096.3568627450977}"
2012,170402080208,"{71=22.419607843137257, 90=48.898039215686275, 95=145.0, 41=168.70588235294116, 82=4871.0, 23=49.898039215686275, 81=173.21960784313725, 42=23693.01176470588, 22=581.3686274509804, 21=580.1058823529411, 52=32809.8156862745}"
2012,170402080209,"{71=41.87450980392157, 90=355.81960784313725, 21=958.6980392156863, 22=758.2352941176471, 42=60026.19607843141, 82=1448.6039215686274, 81=1270.1254901960783, 23=5.0, 41=840.8470588235294, 95=276.7882352941176, 11=3.0, 52=50058.28627450981}"
2012,170402080207,"{71=102.98823529411764, 90=1870.0470588235294, 21=585.7372549019608, 22=1475.3137254901958, 42=31501.258823529406, 82=5545.325490196078, 81=1753.7725490196078, 23=22.462745098039214, 41=6749.450980392156, 95=1463.0, 11=6.0, 52=59384.4}"
2012,170402080210,"{95=835.5725490196079, 11=69.0, 52=54085.964705882354, 71=2181.580392156863, 24=24.0, 90=761.721568627451, 42=18133.062745098017, 82=13270.015686274512, 81=3065.8784313725496, 23=333.8705882352941, 41=2184.737254901961, 22=2123.2470588235296, 21=1395.517647058823}"
2012,170402080301,"{71=205.8392156862745, 90=5.454901960784314, 82=188.90980392156868, 42=23599.721568627443, 41=2888.043137254902, 22=14.070588235294117, 21=141.54509803921567, 52=28360.596078431372}"
2012,170402080303,"{71=362.0705882352941, 90=5.0, 42=11206.09411764705, 82=5288.278431372549, 81=248.9019607843137, 23=58.90588235294118, 41=3401.2549019607845, 22=428.49411764705883, 21=933.933333333333, 52=37728.14901960782}"
2012,170402080302,"{95=5041.5215686274505, 11=584.0, 52=86554.37647058831, 71=4715.21568627451, 24=9.0, 90=190.5450980392157, 42=3373.301960784314, 82=27064.619607843135, 81=3883.1921568627454, 23=415.9372549019608, 41=663.4980392156864, 22=3098.027450980392, 21=3363.9764705882344}"
2012,170402080304,"{71=427.91764705882355, 90=52.95294117647059, 95=2090.8235294117635, 11=20.188235294117646, 81=2577.1176470588225, 82=3078.4196078431373, 41=1517.0509803921568, 23=195.8078431372549, 42=24827.250980392168, 22=796.1882352941177, 21=1021.529411764706, 52=71191.6862745099}"
2012,170402080307,"{71=2726.4196078431373, 90=61.0, 11=4.0, 21=3677.003921568626, 42=20084.54509803919, 82=55296.0823529412, 81=862.9098039215686, 23=148.9921568627451, 41=467.02745098039213, 22=1896.309803921569, 95=943.6823529411763, 52=54048.69803921574}"
2012,170402080308,"{95=3580.541176470588, 11=29.80392156862745, 52=53047.73725490194, 71=4411.156862745098, 24=2.0, 90=39.043137254901964, 41=53.0, 82=19939.050980392156, 81=2309.027450980393, 23=358.9098039215686, 42=3804.113725490196, 22=1687.7843137254897, 21=1905.388235294117}"
2012,170402080401,"{71=3886.2705882352943, 24=26.0, 90=60.0, 95=2623.211764705883, 41=3.0, 82=41222.96470588233, 23=717.9372549019607, 81=4987.192156862745, 42=4026.301960784315, 22=2824.007843137255, 21=2491.6980392156865, 52=64250.47843137255}"
2012,170402080403,"{11=98.0, 95=3286.698039215686, 52=61582.06274509803, 71=2582.1764705882356, 24=1.0, 90=196.0, 42=7035.070588235294, 82=9659.53725490196, 81=5096.0941176470615, 23=196.35294117647058, 41=1474.0, 22=1086.4313725490197, 21=1824.0235294117651}"
2012,170402080205,"{71=982.4274509803925, 90=2.4705882352941178, 82=14905.615686274512, 42=10296.694117647054, 23=1.0, 41=609.1098039215688, 22=682.9490196078432, 21=1076.2980392156862, 52=44205.764705882364}"
2012,170402080402,"{71=326.6862745098039, 90=334.9686274509804, 21=1486.2666666666664, 42=16569.631372549018, 82=14162.168627450981, 23=2.0, 81=785.7490196078431, 41=1402.2509803921569, 22=821.607843137255, 95=69.68627450980392, 52=48044.07058823531}"
2012,170402080404,"{11=18.0, 95=2363.670588235294, 52=88318.28235294114, 71=1124.9843137254902, 24=25.03529411764706, 90=523.1607843137255, 42=16128.584313725489, 82=692.7647058823532, 81=3790.5372549019603, 23=293.0431372549019, 41=1270.0, 22=1736.43137254902, 21=1209.4588235294123}"
