Year,huc12,histogram
2018,170402080608,"{52=30153.070588235292, 11=66299.14117647054, 95=5331.788235294116, 31=30.0, 71=4321.780392156862, 24=100.65098039215684, 90=16484.54901960785, 42=86.72549019607844, 82=88188.76078431388, 81=2077.4078431372545, 23=2266.270588235295, 41=2.0, 22=11549.650980392158, 21=4502.117647058824}"
2018,170402080102,"{71=3126.3764705882377, 90=1617.0, 21=587.8980392156864, 82=483.4666666666666, 41=10281.376470588235, 81=414.9137254901961, 42=6346.439215686274, 22=21.2, 95=2303.4627450980392, 52=88138.45490196074}"
2018,170402080104,"{71=124.0, 90=1949.6313725490197, 21=345.6823529411765, 82=180.53725490196075, 42=24511.9411764706, 81=3575.8156862745095, 41=4555.066666666666, 22=60.61176470588235, 95=349.32156862745103, 52=47538.909803921626}"
2018,170402080106,"{71=1483.0235294117645, 90=450.0, 21=808.705882352941, 22=161.51764705882354, 82=5415.039215686275, 41=6058.61568627451, 81=3416.368627450981, 42=3678.7803921568625, 11=127.0, 95=333.0980392156863, 52=55281.89803921573}"
2018,170402080107,"{71=1959.8862745098038, 90=327.09019607843135, 21=1309.8941176470587, 82=19025.12549019608, 41=5264.133333333333, 81=1440.4941176470588, 42=5257.937254901961, 22=372.7294117647059, 95=398.18039215686275, 52=67543.24313725483}"
2018,170402080105,"{52=58551.36078431373, 95=1643.6588235294118, 11=5152.0, 31=102.0, 71=4660.18431372549, 90=220.0, 41=2089.2078431372547, 82=11316.407843137256, 81=6452.231372549015, 23=14.0, 42=1017.0588235294117, 22=353.10196078431375, 21=1106.1294117647058}"
2018,170402080108,"{95=1282.3529411764705, 11=16.0, 52=74636.37647058825, 71=252.0549019607843, 24=2.0, 90=422.3921568627451, 42=9337.286274509803, 82=24065.337254901962, 23=14.0, 81=12733.08235294118, 41=2128.807843137255, 22=813.886274509804, 21=2078.0823529411764}"
2018,170402080211,"{95=558.3921568627451, 11=54.0, 52=107445.00784313733, 71=6492.992156862744, 24=35.964705882352945, 90=1534.0980392156862, 42=23515.180392156846, 82=13240.207843137252, 81=6444.870588235292, 23=545.1529411764706, 41=6114.996078431373, 22=5051.670588235293, 21=2591.2705882352934}"
2018,170402080506,"{71=1645.5960784313725, 24=1744.6039215686276, 90=257.4313725490196, 11=26.0, 81=212.78823529411767, 82=2188.149019607843, 42=4246.572549019608, 23=9403.266666666661, 41=2828.1294117647058, 22=12753.901960784315, 21=3415.0039215686284, 52=50592.36078431372}"
2018,170402080602,"{71=27910.552941176462, 90=858.6941176470589, 95=356.01960784313724, 82=4119.466666666665, 41=761.2470588235294, 81=527.7725490196078, 42=4576.474509803922, 22=519.8901960784315, 21=1073.98431372549, 52=73510.76862745102}"
2018,170402080603,"{71=5525.9568627451, 90=3817.298039215687, 21=815.2274509803922, 82=9713.345098039212, 41=8244.72549019608, 81=1116.2117647058824, 42=22138.105882352935, 22=187.51372549019607, 95=349.9686274509804, 52=62535.580392156895}"
2018,170402080605,"{95=333.48627450980393, 11=169.0, 52=89822.87450980389, 71=30234.321568627463, 24=82.0, 90=1004.4470588235295, 23=725.2235294117646, 82=64492.99999999998, 42=131.05490196078432, 81=1735.1450980392158, 41=155.06666666666666, 22=8195.494117647058, 21=2915.4745098039216}"
2018,170402080607,"{71=4104.466666666665, 24=18.850980392156863, 90=24442.737254901967, 21=1671.5647058823529, 22=4738.658823529409, 82=52047.12156862747, 23=51.68235294117647, 81=184.0, 42=1.0, 95=9054.549019607843, 11=2857.90588235294, 52=25386.85882352939}"
2018,170402080606,"{71=175.98823529411766, 24=1.1411764705882352, 90=11700.11764705882, 11=56.0392156862745, 42=89.0, 82=43637.69803921566, 81=966.9137254901962, 23=40.431372549019606, 21=979.5372549019608, 22=3232.2666666666664, 95=7803.164705882354, 52=11856.568627450977}"
2018,170402080507,"{52=49082.23529411762, 11=437.8862745098039, 95=2876.9607843137255, 31=127.0, 71=6141.396078431369, 24=4779.819607843137, 90=4699.850980392156, 42=309.0, 82=9641.015686274508, 81=1157.650980392157, 23=10984.372549019601, 41=474.0078431372549, 22=11489.592156862751, 21=2263.7843137254904}"
2018,170402080101,"{71=74.23137254901961, 90=534.0, 11=24.0, 95=1719.7686274509804, 82=2635.745098039215, 81=5.0, 41=2486.8039215686276, 42=377.0, 22=70.78823529411764, 21=1462.258823529412, 52=99037.94117647063}"
2018,170402080103,"{90=764.0901960784314, 21=100.0, 42=22092.874509803918, 41=3545.117647058823, 22=2.0, 95=7.0, 52=15232.88235294119}"
2018,170402080206,"{71=61.0, 90=689.6078431372549, 95=22.0, 41=3679.0470588235303, 81=1.0, 42=44893.38431372553, 22=231.38039215686274, 21=484.77647058823527, 52=34885.070588235336}"
2018,170402080501,"{71=92.53333333333333, 24=1.0, 90=731.2431372549021, 21=964.2901960784313, 41=15120.698039215684, 82=5035.0, 81=49.0, 23=13.0, 42=18736.92156862745, 22=1058.125490196078, 95=16.0, 52=73727.27450980396}"
2018,170402080502,"{71=349.46274509803925, 24=2.772549019607843, 90=194.67058823529413, 21=1158.850980392157, 41=2035.7529411764706, 82=833.3098039215687, 81=698.113725490196, 23=104.2156862745098, 42=12949.062745098032, 22=933.7058823529416, 95=26.0, 52=29169.40392156863}"
2018,170402080503,"{31=68.0, 95=458.8, 11=16.0, 52=95339.20784313722, 71=5596.827450980392, 24=31.227450980392156, 90=435.08627450980396, 41=3544.223529411765, 82=1518.686274509804, 81=3036.8196078431374, 23=891.6823529411764, 42=4286.976470588235, 22=3147.0666666666666, 21=1371.1019607843136}"
2018,170402080504,"{71=1123.4588235294118, 90=734.8666666666667, 42=42798.27058823528, 82=634.0823529411765, 81=371.6078431372549, 23=27.95686274509804, 41=5658.596078431372, 22=1734.780392156863, 21=1076.8196078431372, 52=85770.82352941183}"
2018,170402080505,"{11=10.0, 95=25.0, 52=62356.180392156835, 71=8440.050980392169, 24=759.1333333333333, 90=111.0, 42=7804.023529411767, 82=745.0588235294116, 23=3564.1450980392156, 81=665.5019607843137, 41=1132.5882352941176, 22=9189.803921568624, 21=3511.8352941176468}"
