Year,huc12,histogram
2008,170402080608,"{52=30367.70588235297, 95=6125.156862745095, 11=59703.36470588229, 31=429.9568627450981, 71=5533.901960784313, 24=91.45882352941175, 90=20498.588235294133, 82=89665.66666666686, 81=2463.007843137255, 23=2039.9098039215687, 42=50.31764705882353, 22=10687.956862745094, 21=3736.921568627451}"
2008,170402080102,"{71=579.5607843137254, 90=1593.0, 21=541.4862745098039, 82=1738.3019607843137, 41=9702.729411764705, 81=389.0, 42=5959.517647058824, 22=21.2, 95=2345.4627450980392, 52=90450.32941176466}"
2008,170402080104,"{71=8.0, 90=1948.6313725490197, 41=4356.9764705882335, 82=203.25882352941176, 42=23416.41568627452, 81=3578.1647058823523, 95=370.32156862745103, 22=54.61176470588235, 21=278.43529411764706, 52=48976.70196078438}"
2008,170402080106,"{71=395.17254901960786, 90=440.0, 11=110.0, 42=3086.003921568627, 82=5224.478431372549, 41=5601.023529411765, 81=2917.219607843137, 95=408.1490196078432, 22=147.62352941176474, 21=709.7882352941175, 52=58174.58823529417}"
2008,170402080107,"{71=946.0941176470589, 90=319.09019607843135, 21=1129.0431372549017, 82=17064.282352941176, 42=4670.8901960784315, 81=1499.9450980392157, 41=4679.160784313726, 22=364.85490196078433, 95=432.1294117647059, 52=71793.22352941165}"
2008,170402080105,"{52=66203.46666666669, 95=1694.6588235294118, 11=4027.0, 31=368.0, 71=1524.0, 90=228.0, 42=1009.0588235294117, 82=7498.596078431374, 81=6511.5882352941135, 23=10.0, 41=2194.541176470588, 22=309.0, 21=1099.4313725490197}"
2008,170402080108,"{95=1364.3529411764707, 11=14.0, 52=77045.9254901961, 71=321.7294117647059, 24=2.0, 90=396.3921568627451, 23=14.0, 82=22896.149019607845, 81=12073.011764705883, 42=8853.356862745097, 41=2013.043137254902, 22=691.7529411764706, 21=2095.9450980392157}"
2008,170402080211,"{95=556.5333333333333, 11=67.0, 52=107126.88627450993, 71=10591.03137254902, 24=29.96470588235294, 90=1561.0980392156862, 41=5655.164705882353, 82=11359.305882352939, 81=6009.921568627451, 23=388.2627450980392, 42=23071.647058823513, 22=4810.666666666664, 21=2396.321568627451}"
2008,170402080506,"{71=3148.709803921569, 24=1594.2470588235296, 90=256.4313725490196, 42=3948.8, 82=3217.4313725490206, 81=183.0274509803922, 23=8507.556862745094, 41=2204.0196078431372, 22=12072.972549019609, 21=3091.44705882353, 52=51089.160784313724}"
2008,170402080602,"{71=30299.380392156876, 90=860.6941176470589, 95=356.6745098039215, 82=6948.694117647063, 41=718.0509803921568, 81=375.11764705882354, 42=4295.321568627452, 22=518.8901960784315, 21=1020.4588235294117, 52=68821.58823529417}"
2008,170402080603,"{71=6785.439215686276, 90=3824.298039215687, 21=757.2156862745097, 82=8173.27450980392, 41=6921.682352941177, 81=1135.8666666666668, 42=20849.878431372545, 22=173.51372549019607, 95=358.3137254901961, 52=65464.45098039218}"
2008,170402080605,"{11=101.0, 95=375.14509803921567, 52=83952.5647058823, 71=37695.83529411765, 24=68.0, 90=1010.7882352941176, 23=724.2235294117646, 82=63666.91764705881, 81=1574.1450980392158, 42=104.54509803921569, 41=114.58039215686274, 22=8029.058823529413, 21=2579.7843137254904}"
2008,170402080607,"{71=9284.854901960787, 24=12.0, 90=25975.73333333333, 31=23.172549019607843, 21=1520.2627450980392, 82=52249.41568627453, 23=87.68235294117648, 81=215.90980392156862, 22=4679.235294117645, 95=9231.933333333334, 11=1036.4078431372554, 52=20242.788235294105}"
2008,170402080606,"{71=206.98823529411766, 90=11814.011764705878, 11=18.0, 42=33.0, 82=43693.42745098037, 81=943.7450980392157, 23=63.41960784313726, 21=907.0, 22=3086.862745098039, 95=7796.309803921567, 52=11976.101960784314}"
2008,170402080507,"{52=46274.58431372546, 11=256.8862745098039, 95=2905.552941176471, 31=42.70196078431373, 71=8977.929411764708, 24=5017.799999999999, 90=4667.258823529411, 42=259.0, 82=10587.000000000005, 81=1015.9882352941178, 23=11070.482352941173, 41=359.0078431372549, 22=11039.698039215691, 21=1990.682352941177}"
2008,170402080101,"{71=400.0, 90=535.0, 11=2.0, 81=3.0, 82=3966.607843137255, 95=1727.7686274509804, 41=2247.8039215686276, 42=252.6392156862745, 22=60.78823529411765, 21=1361.258823529412, 52=97870.67058823534}"
2008,170402080103,"{90=762.0901960784314, 21=47.0, 41=3422.345098039215, 42=21514.86666666666, 22=2.0, 95=7.0, 52=15988.66274509805}"
2008,170402080206,"{71=7.0, 90=688.6078431372549, 21=439.77647058823527, 42=43018.176470588274, 41=3473.380392156863, 22=229.38039215686274, 95=24.0, 52=37066.94509803926}"
2008,170402080501,"{71=38.450980392156865, 90=727.650980392157, 21=941.9607843137254, 41=13428.172549019606, 82=2309.1294117647058, 81=40.0, 23=11.0, 42=18129.62352941176, 22=947.2588235294118, 95=23.0, 52=78948.83921568631}"
