Year,huc12,histogram
2020,170402080608,"{52=30300.023529411767, 95=7019.478431372546, 11=61288.698039215626, 31=421.9568627450981, 71=4177.694117647058, 24=110.65098039215684, 90=18950.082352941186, 41=2.0, 82=87993.52549019622, 81=2258.2784313725483, 23=2445.0666666666675, 42=88.35686274509804, 22=11641.631372549018, 21=4696.470588235292}"
2020,170402080102,"{71=3863.0666666666684, 90=1614.0, 21=593.8980392156864, 82=388.25098039215686, 42=6463.439215686274, 81=400.0, 41=10353.376470588235, 22=16.2, 95=2315.4627450980392, 52=87312.89411764701}"
2020,170402080104,"{71=46.0, 90=1950.6313725490197, 41=4592.066666666666, 82=134.53725490196078, 42=24714.956862745104, 81=3597.8156862745095, 95=349.32156862745103, 22=59.61176470588235, 21=376.58431372549023, 52=47369.9921568628}"
2020,170402080106,"{71=1673.5529411764703, 90=448.0, 21=846.792156862745, 22=149.62352941176474, 82=5516.054901960785, 41=6132.61568627451, 81=3343.87843137255, 42=3773.7999999999997, 11=129.0, 95=342.0980392156863, 52=54858.631372549076}"
2020,170402080107,"{71=1765.6313725490193, 90=327.09019607843135, 21=1360.905882352941, 82=18992.105882352946, 41=5272.133333333333, 81=1434.9882352941177, 42=5366.329411764706, 22=325.7294117647059, 95=399.18039215686275, 52=67654.61960784307}"
2020,170402080105,"{52=56397.243137254896, 95=1635.6588235294118, 11=5284.0, 31=70.0, 71=6590.858823529412, 90=222.0, 42=1102.0588235294117, 82=11313.933333333336, 81=6485.1490196078375, 23=12.0, 41=2092.2078431372547, 22=349.0, 21=1123.2313725490196}"
2020,170402080108,"{95=1283.3529411764705, 11=20.0, 52=74245.96862745099, 71=251.2941176470588, 24=2.0, 90=418.3921568627451, 23=13.0, 82=24279.29019607843, 81=12752.08235294118, 41=2137.1254901960783, 42=9434.094117647059, 22=797.886274509804, 21=2147.1725490196077}"
2020,170402080211,"{95=558.3921568627451, 11=56.0, 52=108981.73725490205, 71=5120.082352941176, 24=39.964705882352945, 90=1540.0980392156862, 42=23589.180392156846, 82=12867.490196078428, 81=6462.0901960784295, 23=535.1529411764706, 41=6141.996078431373, 22=5041.7843137254895, 21=2689.8352941176468}"
2020,170402080506,"{71=1256.9960784313726, 24=1786.6039215686276, 90=257.4313725490196, 21=3442.439215686275, 42=4302.937254901962, 82=1912.4627450980397, 81=200.78823529411767, 23=9695.60392156862, 41=2891.1294117647058, 22=12823.800000000001, 11=31.0, 52=50712.61176470588}"
2020,170402080602,"{71=26218.847058823518, 90=859.6941176470589, 95=354.01960784313724, 82=3015.2078431372547, 41=761.2470588235294, 81=524.7725490196078, 42=4644.517647058824, 22=513.8901960784315, 21=1083.5568627450978, 52=76239.11764705884}"
2020,170402080603,"{71=8129.270588235297, 90=3816.298039215687, 21=829.6549019607843, 82=7441.611764705882, 42=22313.058823529405, 81=1121.2117647058824, 41=8286.72549019608, 22=176.51372549019607, 95=346.9686274509804, 52=61982.61960784316}"
2020,170402080605,"{95=337.48627450980393, 11=174.0, 52=91792.40392156858, 71=28907.60392156863, 24=85.0, 90=1004.4470588235295, 23=721.2235294117646, 82=63773.168627450956, 81=1716.1450980392158, 42=136.05490196078432, 41=157.06666666666666, 22=8174.494117647058, 21=3017.4941176470593}"
2020,170402080607,"{71=3955.7921568627435, 24=19.850980392156863, 90=25338.13725490197, 11=1254.7764705882355, 42=1.0, 82=51871.87058823532, 81=167.0, 23=49.31372549019608, 21=1739.4745098039216, 22=4689.027450980389, 95=9740.019607843138, 52=25733.133333333317}"
2020,170402080606,"{71=200.2235294117647, 24=1.1411764705882352, 90=11689.521568627446, 11=51.63529411764706, 42=102.0, 82=43502.70196078429, 81=977.5568627450981, 23=35.79607843137255, 21=1029.5372549019608, 22=3224.901960784314, 95=7827.164705882354, 52=11896.686274509799}"
