Year,huc12,histogram
2015,170402080608,"{52=29869.015686274528, 95=6485.925490196077, 11=54152.0666666666, 31=2841.3843137254903, 71=5374.862745098038, 24=97.45882352941175, 90=20538.37647058825, 41=2.0, 82=90450.57647058839, 81=3872.721568627451, 23=2170.92549019608, 42=75.31764705882352, 22=11426.576470588236, 21=4036.7058823529414}"
2015,170402080102,"{71=2944.04705882353, 90=1622.0, 21=574.2078431372549, 82=1071.8196078431374, 42=6187.976470588235, 81=424.0, 41=10045.129411764705, 22=21.2, 95=2288.4627450980392, 52=88141.74509803916}"
2015,170402080104,"{71=27.0, 90=1946.6313725490197, 41=4503.027450980391, 82=361.9686274509804, 42=24359.756862745107, 81=3409.454901960784, 95=354.32156862745103, 22=59.61176470588235, 21=315.43529411764706, 52=47854.309803921635}"
2015,170402080106,"{71=360.4431372549019, 90=449.0, 21=767.8941176470587, 22=162.55686274509807, 82=5340.392156862745, 41=5922.61568627451, 81=2950.0509803921573, 42=3541.7647058823527, 11=110.0, 95=357.0980392156863, 52=57252.231372549075}"
2015,170402080107,"{71=2035.2627450980392, 90=322.09019607843135, 21=1240.8823529411761, 82=19905.505882352943, 41=5050.133333333333, 81=1464.1450980392158, 42=5115.678431372549, 22=403.85490196078433, 95=397.18039215686275, 52=66963.98039215678}"
2015,170402080105,"{52=62557.89411764707, 95=1615.6588235294118, 11=1779.0, 31=552.0, 71=2322.9333333333334, 90=227.0, 42=1081.0588235294117, 82=11433.78431372549, 81=7371.850980392152, 23=16.0, 41=2261.450980392157, 22=351.10196078431375, 21=1107.6078431372548}"
2015,170402080108,"{95=1298.3529411764707, 11=6.0, 52=75324.47058823532, 71=295.96862745098036, 24=2.0, 90=409.3921568627451, 23=17.0, 82=23926.768627450983, 81=12370.431372549021, 42=9208.541176470588, 41=2073.513725490196, 22=817.7529411764707, 21=2031.4666666666667}"
2015,170402080211,"{95=546.2941176470589, 11=64.0, 52=107535.85098039226, 71=7472.72156862745, 24=34.964705882352945, 90=1543.0980392156862, 41=5997.996078431373, 82=12585.89411764705, 81=6286.278431372549, 23=547.0, 42=23495.180392156846, 22=5076.235294117645, 21=2438.2901960784316}"
2015,170402080506,"{71=1998.278431372549, 24=1641.7960784313727, 90=256.4313725490196, 21=3201.074509803922, 42=4117.835294117648, 82=2462.4078431372545, 81=219.94901960784316, 23=9109.956862745094, 41=2688.2313725490194, 22=12677.694117647061, 11=22.0, 52=50918.14901960784}"
2015,170402080602,"{71=22461.54117647059, 90=863.6941176470589, 95=352.01960784313724, 82=4462.34117647059, 41=745.2470588235294, 81=497.7725490196078, 42=4525.745098039217, 22=534.8901960784315, 21=1039.443137254902, 52=78732.1764705882}"
2015,170402080603,"{71=4229.200000000004, 90=3817.298039215687, 21=783.7686274509804, 82=10096.015686274506, 41=7607.176470588236, 81=1090.2117647058824, 42=21713.545098039212, 22=200.51372549019607, 95=348.9686274509804, 52=64557.235294117665}"
2015,170402080605,"{95=330.4862745098039, 11=189.0, 52=88348.39999999994, 71=31564.66666666668, 24=78.0, 90=1029.4470588235295, 23=723.2235294117646, 82=64735.63921568625, 81=1747.1450980392158, 42=117.54509803921569, 41=135.06666666666666, 22=8303.36862745098, 21=2694.6000000000004}"
2015,170402080607,"{71=5201.07058823529, 24=15.654901960784315, 90=25640.89803921569, 31=1.0, 21=1528.478431372549, 82=51862.60392156865, 23=55.87843137254902, 81=227.0, 22=4816.745098039213, 95=9646.854901960784, 11=1008.8313725490198, 52=24554.38039215684}"
2015,170402080606,"{71=177.98823529411766, 24=0.34509803921568627, 90=11732.658823529408, 11=36.588235294117645, 42=57.0, 82=43668.89411764704, 81=942.4274509803923, 23=40.227450980392156, 21=863.9098039215685, 22=3282.3921568627447, 95=7788.074509803921, 52=11948.360784313725}"
2015,170402080507,"{52=48763.35686274508, 11=461.8862745098039, 95=2853.266666666667, 31=101.70196078431373, 71=6413.811764705879, 24=4877.956862745098, 90=4703.545098039215, 42=300.0, 82=9833.031372549018, 81=1148.650980392157, 23=11086.05490196078, 41=444.0078431372549, 22=11369.20392156863, 21=2108.0980392156866}"
2015,170402080101,"{71=114.0, 90=559.0, 11=1.0, 81=5.0, 82=2562.125490196078, 95=1706.7686274509804, 41=2404.8039215686276, 42=318.0, 22=69.78823529411764, 21=1431.258823529412, 52=99255.79215686278}"
2015,170402080103,"{90=764.0901960784314, 21=74.0, 41=3500.1647058823523, 42=21956.8431372549, 22=2.0, 95=7.0, 52=15439.86666666668}"
2015,170402080206,"{71=69.0, 90=689.6078431372549, 21=470.77647058823527, 42=44486.16470588241, 81=1.0, 41=3603.980392156863, 22=233.38039215686274, 95=22.0, 52=35371.35686274515}"
2015,170402080501,"{71=94.53333333333333, 24=1.0, 90=731.2431372549021, 21=923.156862745098, 41=14650.149019607841, 82=4943.0, 81=50.0, 23=13.0, 42=18579.152941176468, 22=1058.2588235294115, 95=16.0, 52=74485.59215686278}"
2015,170402080502,"{71=298.46274509803925, 24=2.772549019607843, 90=196.67058823529413, 95=26.0, 23=104.2156862745098, 82=1247.2274509803917, 41=2000.7490196078431, 81=699.113725490196, 42=12929.062745098032, 22=932.1843137254905, 21=1103.0392156862747, 52=28915.82352941177}"
2015,170402080503,"{52=95439.69803921565, 95=446.32941176470587, 11=8.0, 31=68.0, 71=5783.898039215686, 24=32.227450980392156, 90=431.72549019607845, 42=4242.976470588235, 82=1815.141176470588, 81=2771.2509803921566, 23=908.6823529411765, 41=3373.223529411765, 22=3141.2196078431375, 21=1279.3333333333333}"
2015,170402080504,"{71=1323.2941176470588, 90=733.8666666666667, 81=376.2352941176471, 82=625.0823529411765, 42=42202.02352941175, 23=31.95686274509804, 41=5392.73725490196, 22=1745.7843137254904, 21=998.8156862745097, 52=86501.46666666673}"
2015,170402080505,"{11=6.0, 95=24.0, 52=62413.2745098039, 71=8800.133333333346, 24=746.1333333333333, 90=112.0, 42=7619.023529411767, 82=804.0039215686273, 23=3532.4039215686275, 81=649.8705882352941, 41=1043.5882352941176, 22=9209.2862745098, 21=3354.6039215686274}"
2015,170402080601,"{71=7089.796078431373, 90=888.7372549019608, 21=1116.192156862745, 22=189.08627450980393, 82=1391.0, 42=19065.976470588248, 81=72.0, 41=2087.772549019608, 95=263.0, 11=5.0, 52=72986.4705882353}"
2015,170402080604,"{71=22484.435294117637, 90=15.0, 82=12888.666666666664, 41=8.0, 42=14.0, 22=235.0078431372549, 21=478.28235294117644, 52=40179.63529411766}"
2015,170402080305,"{71=93.0, 90=10.0, 11=118.0, 23=1.0, 82=6707.082352941177, 81=208.0, 41=290.9254901960785, 42=6950.176470588237, 22=362.82352941176475, 21=1123.6392156862744, 52=60122.66666666671}"
2015,170402080306,"{71=5502.890196078431, 90=12.0, 95=288.3450980392156, 81=861.607843137255, 82=29211.156862745112, 23=7.0, 42=4046.431372549019, 41=128.85882352941178, 22=564.6862745098039, 21=1658.2156862745098, 52=41820.63921568631}"
