Year,huc12,histogram
2001,170402080608,"{31=7782.886274509805, 11=44109.03921568623, 95=7766.384313725488, 52=30448.32156862747, 71=9565.635294117648, 24=69.47450980392155, 90=20463.5843137255, 82=93339.37647058838, 81=3276.1607843137253, 23=1489.035294117647, 42=46.31764705882353, 22=7484.2745098039195, 21=5553.423529411763}"
2001,170402080102,"{71=244.0, 90=1578.0, 21=517.4862745098039, 82=1943.2509803921569, 41=9789.588235294117, 81=352.0, 42=5601.545098039216, 22=11.2, 95=2397.4627450980392, 52=90886.05490196074}"
2001,170402080104,"{71=54.0, 90=1947.6313725490197, 21=290.43529411764706, 82=156.97254901960784, 42=22255.36862745099, 81=3620.4509803921565, 41=4363.399999999999, 22=31.46666666666667, 95=372.32156862745103, 52=50099.47058823538}"
2001,170402080106,"{71=325.1490196078431, 90=441.0, 11=128.0, 42=3007.976470588235, 82=5201.980392156862, 41=5587.137254901961, 81=3142.8313725490193, 95=511.9058823529412, 22=62.643137254901966, 21=749.7686274509803, 52=58055.65490196084}"
2001,170402080107,"{71=1061.8235294117646, 90=312.09019607843135, 21=1264.9725490196076, 82=17393.6431372549, 42=4402.133333333333, 81=1637.9764705882353, 41=4687.670588235294, 22=167.9254901960784, 95=436.88235294117646, 52=71533.59607843126}"
2001,170402080105,"{31=119.0, 95=1643.6588235294118, 11=1247.0, 52=68161.46274509808, 71=1603.0235294117647, 90=200.0, 42=908.0588235294117, 82=7154.831372549022, 81=8055.305882352935, 23=4.0, 41=2223.5686274509803, 22=162.0, 21=1195.4313725490197}"
2001,170402080108,"{95=1398.8470588235293, 11=15.0, 52=77441.05098039217, 71=1043.0, 24=1.0, 90=367.3921568627451, 41=1952.043137254902, 82=22496.745098039217, 23=6.0, 81=11953.309803921571, 42=8409.815686274509, 22=472.6078431372549, 21=2224.8470588235296}"
2001,170402080211,"{95=550.2941176470589, 11=26.0, 52=112332.77254901969, 71=1648.549019607843, 24=25.96470588235294, 90=1540.0980392156862, 41=5571.164705882353, 82=15606.854901960789, 81=6427.639215686274, 23=314.64313725490194, 42=22734.01960784312, 22=4178.007843137253, 21=2667.796078431373}"
2001,170402080506,"{71=3642.84705882353, 24=1330.7843137254904, 90=257.4313725490196, 23=6225.980392156865, 82=5477.980392156863, 81=177.65098039215687, 42=3580.8039215686276, 41=1622.4039215686275, 22=10690.078431372549, 21=4448.400000000001, 52=51859.4431372549}"
2001,170402080602,"{71=22517.882352941175, 90=852.6941176470589, 95=365.6745098039215, 82=11847.639215686278, 41=887.3333333333333, 81=374.11764705882354, 42=6026.168627450981, 22=499.8901960784314, 21=1056.4588235294116, 52=69787.01176470594}"
2001,170402080603,"{71=7780.674509803922, 90=3832.298039215687, 21=771.2156862745098, 82=9293.443137254895, 41=6636.309803921569, 81=1141.8666666666668, 42=19997.866666666658, 22=118.51372549019608, 95=361.3137254901961, 52=64510.431372549036}"
2001,170402080605,"{95=446.18039215686275, 11=61.0, 52=81354.94117647053, 71=34482.16470588236, 24=41.0, 90=996.7529411764706, 23=598.3411764705882, 82=69976.1882352941, 42=90.54509803921569, 81=1576.129411764706, 41=107.58039215686274, 22=6573.098039215685, 21=3692.666666666667}"
2001,170402080607,"{71=12594.662745098041, 24=9.0, 90=25271.643137254905, 31=53.80392156862745, 21=2612.1058823529406, 82=52675.69019607847, 81=213.90980392156862, 23=54.31372549019608, 22=3402.6509803921563, 95=10468.254901960783, 11=433.25490196078425, 52=16770.10588235294}"
2001,170402080606,"{71=316.98823529411766, 90=11458.227450980388, 11=18.58823529411765, 42=22.0, 82=43859.61176470586, 81=998.7647058823529, 23=28.79607843137255, 21=1751.6784313725486, 22=2042.301960784314, 95=8157.254901960785, 52=11884.654901960785}"
2001,170402080507,"{52=47349.83137254899, 11=226.8862745098039, 95=3099.627450980392, 31=36.70196078431373, 71=8654.698039215686, 24=4949.270588235294, 90=4518.184313725492, 42=189.0, 82=11193.43529411765, 81=989.2039215686276, 23=10153.894117647054, 41=238.0, 22=10361.227450980394, 21=2504.6117647058827}"
2001,170402080101,"{71=1349.105882352941, 90=512.0, 11=2.0, 95=1748.7686274509804, 82=4097.654901960785, 81=8.0, 41=2204.8039215686276, 42=254.6392156862745, 22=58.78823529411765, 21=1325.4901960784314, 52=96866.28627450984}"
2001,170402080103,"{95=7.0, 42=21003.321568627438, 41=3407.925490196078, 90=762.0901960784314, 21=44.0, 52=16519.6274509804}"
