Year,huc12,histogram
2019,170402080608,"{52=30066.25490196079, 11=63409.64313725485, 95=6035.403921568625, 31=148.5450980392157, 71=4104.729411764705, 24=103.65098039215684, 90=18255.000000000007, 42=88.35686274509804, 82=88375.45490196094, 81=2226.4352941176467, 23=2336.349019607844, 41=2.0, 22=11590.552941176471, 21=4651.537254901962}"
2019,170402080102,"{71=3897.3372549019623, 90=1614.0, 21=591.8980392156864, 82=481.9490196078431, 41=10289.376470588235, 81=405.0, 42=6408.439215686274, 22=18.2, 95=2309.4627450980392, 52=87304.92549019604}"
2019,170402080104,"{71=90.0, 90=1950.6313725490197, 21=357.2352941176471, 82=162.53725490196078, 42=24594.956862745104, 81=3589.8156862745095, 41=4569.066666666666, 22=59.61176470588235, 95=349.32156862745103, 52=47468.34117647065}"
2019,170402080106,"{71=1705.5529411764703, 90=450.0, 21=832.5999999999998, 22=151.62352941176474, 82=5505.043137254903, 41=6065.61568627451, 81=3353.87843137255, 42=3713.7999999999997, 11=125.0, 95=338.0980392156863, 52=54972.83529411771}"
2019,170402080107,"{71=1835.862745098039, 90=327.09019607843135, 21=1354.8941176470587, 82=19074.12156862745, 41=5265.133333333333, 81=1418.9882352941177, 42=5291.937254901961, 22=330.7294117647059, 95=399.18039215686275, 52=67600.77647058816}"
2019,170402080105,"{52=56379.2274509804, 95=1620.6588235294118, 11=5341.0, 31=54.0, 71=6493.596078431374, 90=222.0, 41=2076.2078431372547, 82=11437.211764705884, 81=6508.1490196078375, 23=14.0, 42=1068.0588235294117, 22=348.0, 21=1115.2313725490196}"
2019,170402080108,"{95=1280.3529411764705, 11=18.0, 52=74446.97647058824, 71=221.0549019607843, 24=2.0, 90=420.3921568627451, 42=9385.286274509803, 82=24198.29019607843, 23=14.0, 81=12742.08235294118, 41=2133.807843137255, 22=809.886274509804, 21=2109.529411764706}"
2019,170402080211,"{95=559.3921568627451, 11=55.0, 52=107574.51764705889, 71=6090.513725490196, 24=37.964705882352945, 90=1538.0980392156862, 42=23556.180392156846, 82=13408.196078431369, 81=6481.172549019606, 23=539.1529411764706, 41=6117.996078431373, 22=5033.992156862744, 21=2631.6274509803916}"
2019,170402080506,"{71=1538.5960784313725, 24=1775.6039215686276, 90=257.4313725490196, 11=9.0, 23=9521.290196078426, 82=2008.2431372549022, 81=208.78823529411767, 42=4260.937254901962, 41=2852.1294117647058, 22=12858.125490196078, 21=3460.3529411764707, 52=50563.305882352935}"
2019,170402080602,"{71=26610.8156862745, 90=858.6941176470589, 21=1080.98431372549, 82=4090.3411764705875, 42=4609.474509803922, 81=529.1098039215686, 41=759.2470588235294, 22=513.8901960784315, 95=352.6823529411765, 52=74809.63137254906}"
2019,170402080603,"{71=6250.670588235297, 90=3817.298039215687, 21=815.2274509803922, 82=9552.47058823529, 42=22181.105882352935, 81=1118.8745098039217, 41=8261.72549019608, 22=186.51372549019607, 95=349.3058823529412, 52=61910.74117647061}"
2019,170402080605,"{95=337.48627450980393, 11=181.0, 52=89765.69411764701, 71=30210.254901960798, 24=83.0, 90=1002.4470588235295, 41=155.06666666666666, 82=64513.2470588235, 81=1745.1450980392158, 23=722.2235294117646, 42=131.05490196078432, 22=8175.494117647058, 21=2974.474509803922}"
2019,170402080607,"{71=3943.6627450980372, 24=18.850980392156863, 90=24947.819607843143, 21=1726.4745098039216, 22=4689.658823529409, 82=52044.211764705906, 23=50.68235294117647, 81=190.0, 42=1.0, 95=9181.447058823529, 11=2219.9254901960776, 52=25545.66274509802}"
2019,170402080606,"{71=191.98823529411766, 24=1.1411764705882352, 90=11707.568627450975, 11=39.588235294117645, 42=91.0, 82=43595.01176470586, 81=966.9137254901962, 23=36.431372549019606, 21=1012.5372549019608, 22=3219.2666666666664, 95=7810.164705882354, 52=11867.25490196078}"
