Year,huc12,histogram
2017,170402080608,"{52=29483.02352941177, 95=5360.607843137254, 11=65458.933333333276, 31=51.0, 71=4249.772549019607, 24=99.65098039215684, 90=17183.937254901964, 41=2.0, 82=89294.5647058825, 81=2097.3568627450977, 23=2234.84705882353, 42=86.72549019607844, 22=11523.556862745098, 21=4267.937254901962}"
2017,170402080102,"{71=2436.270588235295, 90=1617.0, 21=585.8039215686274, 82=415.20784313725494, 42=6283.988235294119, 81=422.0, 41=10152.129411764705, 22=21.2, 95=2299.4627450980392, 52=89087.52549019601}"
2017,170402080104,"{71=159.0, 90=1949.6313725490197, 41=4539.066666666666, 82=300.5372549019608, 42=24343.63137254903, 81=3462.8156862745095, 95=349.32156862745103, 22=60.61176470588235, 21=332.1137254901961, 52=47694.78823529418}"
2017,170402080106,"{71=346.8666666666667, 90=438.0, 21=793.705882352941, 22=161.51764705882354, 82=5341.411764705884, 41=6018.61568627451, 81=3427.368627450981, 42=3647.7647058823527, 11=151.0, 95=329.0980392156863, 52=56558.69803921573}"
2017,170402080107,"{71=1868.7098039215687, 90=325.09019607843135, 21=1278.7686274509801, 82=19870.196078431378, 41=5207.133333333333, 81=1445.4941176470588, 42=5205.0392156862745, 22=394.85490196078433, 95=395.18039215686275, 52=66908.24705882344}"
2017,170402080105,"{52=61717.517647058834, 95=1584.6588235294118, 11=5666.0, 31=11.0, 71=1183.7882352941178, 90=216.0, 42=1081.0588235294117, 82=11073.392156862747, 81=6380.1490196078375, 23=15.0, 41=2285.450980392157, 22=353.10196078431375, 21=1110.2235294117647}"
2017,170402080108,"{95=1285.3529411764707, 11=18.0, 52=74743.47058823532, 71=282.68627450980387, 24=2.0, 90=421.3921568627451, 23=17.0, 82=24214.584313725492, 81=12541.08235294118, 42=9291.035294117646, 41=2094.513725490196, 22=814.7529411764707, 21=2055.788235294118}"
2017,170402080211,"{95=552.3921568627451, 11=60.0, 52=107401.76470588244, 71=6773.992156862744, 24=35.964705882352945, 90=1536.0980392156862, 41=6068.996078431373, 82=13136.972549019607, 81=6426.603921568626, 23=547.0, 42=23488.180392156846, 22=5074.666666666665, 21=2521.172549019608}"
2017,170402080506,"{71=1750.3411764705884, 24=1706.6039215686276, 90=257.4313725490196, 21=3349.1058823529415, 42=4205.572549019608, 82=2331.7137254901954, 81=227.77254901960785, 23=9243.74509803921, 41=2785.1294117647058, 22=12745.549019607843, 11=20.0, 52=50690.83921568627}"
2017,170402080602,"{71=27629.12549019607, 90=858.6941176470589, 95=354.01960784313724, 82=5103.454901960787, 41=752.2470588235294, 81=533.7725490196078, 42=4560.956862745099, 22=528.8901960784315, 21=1061.9843137254902, 52=72831.7254901961}"
2017,170402080603,"{71=4379.137254901963, 90=3817.298039215687, 21=801.2274509803922, 82=10225.76470588235, 41=8089.72549019608, 81=1110.2117647058824, 42=22037.501960784306, 22=196.51372549019607, 95=347.9686274509804, 52=63438.58431372553}"
2017,170402080605,"{11=177.0, 95=333.48627450980393, 52=90535.52549019604, 71=29182.15686274511, 24=82.0, 90=1004.4470588235295, 42=125.05490196078432, 82=64829.51372549017, 81=1768.1450980392158, 23=726.2235294117646, 41=149.06666666666666, 22=8255.368627450982, 21=2828.6000000000004}"
2017,170402080607,"{71=4541.133333333331, 24=18.850980392156863, 90=24793.329411764716, 42=1.0, 82=52041.12156862747, 21=1601.5647058823529, 81=190.0, 23=53.68235294117647, 22=4789.658823529409, 95=9058.47450980392, 11=2505.3882352941164, 52=24965.192156862726}"
2017,170402080606,"{71=176.83529411764707, 24=1.1411764705882352, 90=11710.482352941171, 21=913.5960784313725, 22=3260.3921568627457, 82=43704.51372549017, 81=964.4274509803922, 23=40.431372549019606, 42=88.0, 95=7808.2509803921575, 11=35.588235294117645, 52=11835.207843137252}"
2017,170402080507,"{52=48919.725490196055, 11=484.8862745098039, 95=2877.266666666667, 31=95.0, 71=6189.152941176466, 24=4766.819607843137, 90=4698.545098039215, 42=313.0, 82=9878.937254901959, 81=1164.2, 23=10967.690196078427, 41=461.0078431372549, 22=11451.666666666672, 21=2196.674509803922}"
2017,170402080101,"{71=87.23137254901961, 90=533.0, 11=25.0, 95=1718.7686274509804, 82=2683.745098039215, 81=6.0, 41=2444.8039215686276, 42=360.0, 22=70.78823529411764, 21=1456.258823529412, 52=99041.94117647063}"
2017,170402080103,"{90=764.0901960784314, 21=90.0, 41=3537.117647058823, 42=22047.4431372549, 22=2.0, 95=7.0, 52=15296.313725490209}"
2017,170402080206,"{71=60.0, 90=689.6078431372549, 21=480.77647058823527, 42=44726.34509803927, 81=1.0, 41=3658.0470588235303, 22=230.38039215686274, 95=22.0, 52=35079.10980392164}"
2017,170402080501,"{95=16.0, 11=2.0, 52=73738.67058823533, 71=92.53333333333333, 24=1.0, 90=729.2431372549021, 41=15027.698039215684, 82=5198.0, 81=53.0, 23=13.0, 42=18666.525490196076, 22=1063.125490196078, 21=944.2901960784313}"
2017,170402080502,"{71=343.46274509803925, 24=2.772549019607843, 90=194.67058823529413, 95=26.0, 23=104.2156862745098, 82=1240.8509803921565, 41=2022.7529411764706, 81=702.113725490196, 42=12939.062745098032, 22=932.7490196078435, 21=1127.1372549019611, 52=28819.533333333336}"
2017,170402080503,"{31=68.0, 11=15.0, 95=451.8, 52=95288.7607843137, 71=5733.274509803922, 24=31.227450980392156, 90=436.08627450980396, 41=3480.223529411765, 82=1673.686274509804, 81=2919.8196078431374, 23=896.6823529411765, 42=4261.976470588235, 22=3160.066666666667, 21=1325.1019607843136}"
2017,170402080504,"{71=1216.886274509804, 90=733.8666666666667, 42=42616.443137254886, 82=629.0823529411765, 81=374.2352941176471, 23=29.95686274509804, 41=5515.596078431372, 22=1745.780392156863, 21=1040.8196078431372, 52=86028.59607843145}"
2017,170402080505,"{11=9.0, 95=23.0, 52=62272.15294117646, 71=8629.70980392158, 24=756.1333333333333, 90=112.0, 42=7750.023529411767, 82=793.0588235294116, 23=3558.7764705882355, 81=645.8705882352941, 41=1104.5882352941176, 22=9231.176470588232, 21=3428.8313725490193}"
2017,170402080601,"{71=13001.376470588235, 90=879.7372549019608, 21=1162.192156862745, 22=191.08627450980393, 42=19204.086274509817, 82=809.0, 41=2079.772549019608, 81=55.0, 52=67457.78039215684, 95=273.0, 11=38.0, 31=4.0}"
2017,170402080604,"{71=20033.18039215686, 90=15.0, 82=12896.909803921568, 41=10.0, 42=13.0, 22=235.0078431372549, 21=488.28235294117644, 52=42611.64705882354}"
2017,170402080305,"{71=73.0, 90=10.0, 21=1175.6392156862746, 41=313.9254901960785, 82=6116.580392156863, 81=186.0, 23=2.0, 42=7274.239215686277, 22=364.82352941176475, 11=171.65882352941176, 52=60299.44705882357}"
2017,170402080306,"{71=3936.639215686276, 90=12.0, 95=288.3450980392156, 21=1678.2156862745098, 42=3991.4666666666662, 82=28409.68235294119, 81=871.607843137255, 23=7.0, 41=136.85882352941178, 22=564.6862745098039, 11=0.33725490196078434, 52=44204.99215686276}"
2017,170402080201,"{71=2.0, 90=39.90588235294118, 21=577.7607843137257, 22=171.0078431372549, 41=2556.0549019607847, 82=20653.07843137256, 81=2.0, 23=1.0, 42=4210.12156862745, 11=4.0, 95=110.0, 52=35797.35294117647}"
2017,170402080203,"{71=1.0, 90=4.0, 82=5134.670588235294, 41=311.08627450980396, 23=24.76078431372549, 42=9853.33725490196, 22=271.0235294117647, 21=529.3098039215686, 52=21530.717647058846}"
