Year,huc12,histogram
2009,170402080608,"{52=30437.635294117666, 95=6094.399999999999, 11=61283.66274509798, 31=83.7921568627451, 71=4996.478431372549, 24=94.45882352941175, 90=20018.63529411766, 82=89445.33333333353, 81=2244.321568627451, 23=2059.2549019607854, 42=54.31764705882353, 22=10849.094117647055, 21=3732.529411764706}"
2009,170402080102,"{71=573.4039215686273, 90=1587.0, 21=543.4862745098039, 82=1708.3019607843137, 41=9776.729411764705, 81=387.0, 42=6009.517647058824, 22=21.2, 95=2378.4627450980392, 52=90335.48627450975}"
2009,170402080104,"{71=7.0, 90=1949.6313725490197, 41=4395.9764705882335, 82=544.2588235294119, 42=23614.33333333334, 81=3238.164705882353, 95=364.32156862745103, 22=55.61176470588235, 21=279.43529411764706, 52=48742.784313725555}"
2009,170402080106,"{71=363.2980392156863, 90=430.0, 11=138.0, 42=3130.003921568627, 82=5254.286274509804, 41=5636.023529411765, 81=2904.81568627451, 95=412.86666666666673, 22=151.62352941176474, 21=712.7882352941175, 52=58080.34117647064}"
2009,170402080107,"{71=984.9843137254902, 90=322.09019607843135, 21=1139.0431372549017, 82=17535.843137254902, 42=4737.537254901961, 81=1483.9843137254902, 41=4709.160784313726, 22=375.85490196078433, 95=439.4039215686274, 52=71170.81176470577}"
2009,170402080105,"{52=65830.46666666669, 95=1606.6588235294118, 11=5554.0, 31=18.0, 71=645.0, 90=220.0, 42=1029.0588235294117, 82=7710.223529411766, 81=6431.960784313721, 23=12.0, 41=2205.541176470588, 22=312.0, 21=1102.4313725490197}"
2009,170402080108,"{95=1355.3529411764707, 11=15.0, 52=76905.47450980393, 71=319.7098039215686, 24=2.0, 90=397.3921568627451, 23=17.0, 82=22921.149019607845, 81=12111.011764705883, 42=8918.356862745097, 41=2026.513725490196, 22=713.7529411764706, 21=2078.9450980392157}"
2009,170402080211,"{95=551.5333333333333, 11=67.0, 52=107152.2705882354, 71=10124.03137254902, 24=31.96470588235294, 90=1554.0980392156862, 41=5723.164705882353, 82=11495.643137254901, 81=6054.772549019609, 23=411.2627450980392, 42=23139.647058823513, 22=4953.0431372549, 21=2365.372549019608}"
2009,170402080506,"{71=2950.929411764706, 24=1603.2470588235296, 90=255.4313725490196, 42=4013.388235294118, 82=3061.4588235294123, 81=191.0274509803922, 23=8635.999999999995, 41=2281.0196078431372, 22=12240.360784313723, 21=3058.298039215687, 52=51022.6431372549}"
2009,170402080602,"{71=27649.2117647059, 90=863.6941176470589, 95=358.6745098039215, 82=8113.400000000003, 41=722.0509803921568, 81=409.11764705882354, 42=4323.321568627452, 22=522.8901960784315, 21=1012.4588235294117, 52=70240.05098039216}"
2009,170402080603,"{71=6020.529411764706, 90=3825.298039215687, 21=760.2156862745098, 82=8975.450980392154, 41=7135.282352941177, 81=1129.8666666666668, 42=20994.854901960778, 22=182.51372549019607, 95=359.3137254901961, 52=65060.60784313728}"
2009,170402080605,"{95=378.14509803921567, 11=118.0, 52=84836.49803921563, 71=36793.345098039215, 24=72.0, 90=1007.7882352941176, 23=726.2235294117646, 82=63562.47450980391, 81=1598.1450980392158, 42=112.54509803921569, 41=120.58039215686274, 22=8117.058823529413, 21=2553.7843137254904}"
2009,170402080607,"{71=8840.392156862754, 24=12.0, 90=25596.823529411762, 31=5.2, 21=1509.0, 82=52153.35294117649, 23=72.68235294117648, 81=218.90980392156862, 22=4721.341176470587, 95=9402.72156862745, 11=1299.0705882352938, 52=20727.901960784307}"
2009,170402080606,"{71=203.98823529411766, 90=11738.780392156857, 11=31.58823529411765, 42=36.0, 82=43671.19215686272, 81=936.4235294117648, 23=54.41960784313726, 21=886.0, 22=3140.8627450980393, 95=7846.952941176471, 52=11992.65882352941}"
