Year,huc12,histogram
2023,170402080608,"{31=383.17254901960786, 11=58909.29411764699, 95=7328.321568627452, 52=30047.28235294118, 71=4519.066666666667, 24=121.65098039215684, 90=20000.521568627464, 82=87079.98431372564, 81=2953.482352941176, 23=2706.945098039216, 42=96.34117647058824, 22=12237.96862745098, 21=5009.882352941174}"
2023,170402080102,"{71=2905.160784313728, 90=1615.0, 21=604.8980392156864, 82=102.14901960784314, 41=10658.274509803921, 81=385.0, 42=6690.360784313725, 22=14.2, 95=2324.4627450980392, 52=88021.08235294113}"
2023,170402080104,"{71=33.0, 90=1950.6313725490197, 21=413.58431372549023, 82=110.53725490196078, 42=25326.105882352942, 81=3593.8156862745095, 41=4873.878431372548, 22=61.61176470588235, 95=352.32156862745103, 52=46476.03137254908}"
2023,170402080106,"{71=1320.2666666666667, 90=445.0, 21=881.7686274509803, 22=150.6627450980392, 82=5968.588235294119, 41=6412.01568627451, 81=3382.227450980393, 42=4080.8431372549016, 11=138.0, 95=346.21568627450984, 52=54088.458823529494}"
2023,170402080107,"{71=1875.9019607843134, 90=334.09019607843135, 21=1393.905882352941, 41=5584.733333333334, 82=19427.007843137246, 81=1590.4509803921567, 23=1.0, 42=5813.796078431372, 22=329.7294117647059, 95=397.0705882352941, 52=66151.02745098034}"
2023,170402080105,"{52=57668.05882352943, 95=1689.6588235294118, 11=5080.0, 31=28.0, 71=5317.305882352941, 90=227.0, 41=2245.207843137255, 82=11304.603921568629, 81=6433.258823529407, 23=15.0, 42=1166.0588235294117, 22=358.956862745098, 21=1144.2313725490196}"
2023,170402080108,"{95=1309.3529411764705, 11=23.0, 52=70401.10588235295, 71=2602.674509803919, 24=2.0, 90=418.3921568627451, 42=9703.117647058823, 82=25077.29019607843, 23=13.0, 81=12938.09411764706, 41=2259.572549019608, 22=813.886274509804, 21=2220.1725490196077}"
2023,170402080211,"{95=596.3686274509803, 11=53.0, 52=111847.25098039226, 71=2282.0823529411764, 24=40.964705882352945, 90=1543.0980392156862, 42=23987.53725490194, 82=12122.678431372547, 81=6335.866666666665, 23=534.1529411764706, 41=6369.698039215687, 22=5103.341176470587, 21=2807.7647058823527}"
2023,170402080506,"{71=1078.7529411764704, 24=1809.6039215686276, 90=256.48627450980393, 11=23.0, 23=10163.611764705875, 82=1494.2431372549022, 81=192.01176470588234, 42=4557.709803921569, 41=3145.1294117647058, 22=13096.070588235298, 21=3612.5137254901965, 52=49884.67058823529}"
2023,170402080602,"{71=21389.815686274498, 90=859.6941176470589, 21=1089.0588235294115, 82=829.0431372549021, 42=4862.541176470589, 81=571.7725490196078, 41=777.2470588235294, 22=518.8901960784315, 95=376.01960784313724, 52=82940.78823529414}"
2023,170402080603,"{71=10176.568627450988, 90=3733.298039215687, 21=865.6549019607843, 82=5600.007843137256, 42=23131.905882352938, 81=1149.2117647058824, 41=8698.682352941172, 22=175.51372549019607, 95=411.9686274509804, 52=60501.12156862746}"
2023,170402080605,"{95=356.48627450980393, 11=178.0, 52=69664.43137254898, 71=50696.035294117624, 24=85.0, 90=969.4627450980392, 23=723.2235294117646, 82=63731.709803921556, 81=1656.129411764706, 41=199.06666666666666, 42=114.05490196078432, 22=8397.494117647058, 21=3225.494117647059}"
