Year,huc12,histogram
2004,170402080608,"{52=30204.31372549021, 95=7281.611764705882, 11=46910.90196078427, 31=6437.611764705882, 71=8412.796078431375, 24=73.47450980392155, 90=20953.764705882364, 82=91953.2784313727, 81=3653.105882352941, 23=1693.137254901961, 42=45.31764705882353, 22=9447.623529411756, 21=4326.976470588234}"
2004,170402080102,"{71=228.0, 90=1593.0, 21=515.4862745098039, 82=2021.2509803921569, 41=9793.61568627451, 81=418.0, 42=5807.26274509804, 22=18.2, 95=2317.4627450980392, 52=90608.30980392153}"
2004,170402080104,"{71=37.0, 90=1947.6313725490197, 41=4410.9764705882335, 82=348.97254901960787, 42=22965.509803921577, 81=3434.4509803921565, 95=371.32156862745103, 22=39.61176470588235, 21=284.43529411764706, 52=49351.60784313733}"
2004,170402080106,"{71=363.1490196078431, 90=452.0, 21=714.7607843137254, 22=106.65098039215685, 82=5298.388235294117, 41=5582.137254901961, 81=3021.9999999999995, 42=3033.976470588235, 11=119.0, 95=456.5960784313726, 52=58065.38823529417}"
2004,170402080107,"{71=1024.8235294117646, 90=315.09019607843135, 21=1179.98431372549, 82=17456.03137254902, 41=4686.670588235294, 81=1571.929411764706, 42=4553.8901960784315, 22=267.9137254901961, 95=437.18823529411765, 52=71405.19215686264}"
2004,170402080105,"{52=68603.38431372552, 95=1647.6588235294118, 11=195.0, 31=137.0, 71=1442.0235294117647, 90=217.0, 42=988.0588235294117, 82=7871.937254901963, 81=7978.305882352935, 23=8.0, 41=2218.541176470588, 22=238.0, 21=1132.4313725490197}"
2004,170402080108,"{95=1383.8470588235296, 11=15.0, 52=77447.33725490197, 71=501.0, 24=2.0, 90=359.3921568627451, 23=9.0, 82=22643.423529411768, 81=12041.23529411765, 42=8664.674509803921, 41=1993.043137254902, 22=594.8588235294118, 21=2126.8470588235296}"
2004,170402080211,"{95=547.5333333333333, 11=38.0, 52=100732.98039215697, 71=13313.164705882353, 24=26.96470588235294, 90=1544.0980392156862, 41=5571.164705882353, 82=15347.007843137259, 81=6268.2, 23=351.4901960784314, 42=22913.01960784312, 22=4586.22745098039, 21=2383.952941176471}"
2004,170402080506,"{71=4036.376470588236, 24=1413.7843137254904, 90=259.4313725490196, 42=3760.8, 82=4402.815686274512, 81=170.92549019607844, 23=7316.027450980393, 41=2032.407843137255, 22=11646.329411764707, 21=3510.4470588235304, 52=50764.45882352941}"
2004,170402080602,"{71=19001.921568627444, 90=858.6941176470589, 95=358.6745098039215, 82=13271.815686274513, 41=885.3333333333333, 81=372.11764705882354, 42=6393.392156862747, 22=510.8901960784314, 21=1049.4588235294116, 52=71512.57254901965}"
2004,170402080603,"{71=6951.713725490197, 90=3828.298039215687, 21=758.2156862745098, 82=8823.752941176468, 41=6675.682352941177, 81=1158.8666666666668, 42=20561.22352941176, 22=147.51372549019607, 95=357.3137254901961, 52=65181.35294117649}"
2004,170402080605,"{95=370.1803921568627, 11=104.0, 52=82814.21176470583, 71=32603.407843137255, 24=58.0, 90=1017.7529411764706, 23=682.3411764705882, 82=70196.1450980392, 81=1560.6588235294116, 42=101.54509803921569, 41=111.58039215686274, 22=7326.819607843137, 21=3049.9450980392157}"
2004,170402080607,"{71=9842.482352941179, 24=10.0, 90=25734.894117647054, 31=51.43529411764706, 21=2045.6823529411763, 82=52597.05882352943, 23=63.87843137254902, 81=226.90980392156862, 22=4046.9529411764684, 95=9987.003921568627, 11=435.0392156862745, 52=19518.0588235294}"
2004,170402080606,"{71=189.98823529411766, 90=11662.745098039211, 11=15.0, 42=27.0, 82=43983.52549019606, 81=972.2352941176471, 23=47.227450980392156, 21=1243.278431372549, 22=2636.376470588235, 95=7955.325490196077, 52=11806.164705882353}"
2004,170402080507,"{52=49226.83137254897, 11=278.8862745098039, 95=2959.6274509803925, 31=37.70196078431373, 71=6419.376470588234, 24=4969.254901960784, 90=4658.184313725489, 42=244.0, 82=11004.270588235297, 81=957.9882352941178, 23=10527.329411764702, 41=316.0078431372549, 22=10744.443137254904, 21=2120.6705882352944}"
2004,170402080101,"{71=934.5568627450981, 90=530.0, 95=1731.7686274509804, 82=4000.654901960784, 81=8.0, 41=2242.8039215686276, 42=259.6392156862745, 22=59.78823529411765, 21=1325.4901960784314, 52=97334.83529411769}"
2004,170402080103,"{90=762.0901960784314, 21=44.0, 41=3444.345098039215, 42=21280.752941176463, 22=1.0, 95=7.0, 52=16204.776470588247}"
