Date,UID,et_crop_25th,et_crop_50th,et_crop_75th,et_crop_mean,et_non_crop_25th,et_non_crop_50th,et_non_crop_75th,et_non_crop_mean
2016-01-01,101,5.0,5.0,5.0,4.483861046743027,3.0000000000000004,5.4471214856336605,6.000000000000002,6.0247102966658455
2016-01-01,102,5.0,5.0,5.0,5.155957408089782,4.8070487461662825,5.461367600687103,6.2783333686596885,6.066221096184493
2016-01-01,103,4.0,5.153874069639352,5.153874069639352,4.775754802203731,4.68726409850219,4.68726409850219,6.5680348981900964,5.444220508083492
2016-02-01,101,9.0,10.0,11.309520615859192,14.11110008692619,8.378802693030185,10.00294975722872,25.764978520824272,17.787209461966604
2016-02-01,102,23.0,29.083896797585428,37.0,27.993001754110594,17.492289511469217,25.453761395576162,38.0,26.59310988920869
2016-02-01,103,38.00000000000001,39.40864163096743,42.91404172074845,38.668385607742195,27.743585274115304,39.01851460325413,44.4289539811773,36.41153029170554
2016-03-01,101,43.00000000000001,48.415838446127154,53.00000000000001,46.30054682501428,30.550062660297886,38.5196368846147,44.0344878630648,36.8010073008465
2016-03-01,102,46.12437483924437,52.0,57.03800430225803,50.68297360930012,34.5538493804261,43.300256185711795,49.455757357872365,40.79103704395228
2016-03-01,103,40.704290604221164,45.891882416156456,51.41260163421061,46.777038413361225,40.73707518800423,46.0,51.39158666533295,45.38419150967769
2016-04-01,101,59.52866152126293,68.40293928996783,78.35320632510549,69.6218565558873,40.35147553766863,60.42580663153032,70.53730839927469,54.524274804648414
2016-04-01,102,58.99999999999999,73.0,81.07456575707499,70.18948823015519,55.48939333281986,63.000000000000014,69.33560648378122,59.88667592313958
2016-04-01,103,61.0,78.46911472190547,88.00000000000004,75.46783431110272,61.31065105615345,69.6195680512552,80.3651706189403,70.18390446286818
2016-05-01,101,82.86967271220264,101.4455013430097,116.01440427051823,99.94013536733182,90.00000000000004,101.38495488468928,112.61908572344296,101.82518007712264
2016-05-01,102,83.0,99.99999999999999,108.0,96.22863298983003,81.3214984668388,89.07386787642582,105.40117349996825,92.67043048639667
2016-05-01,103,84.0,110.48112124400285,126.4957320387443,105.6034327418079,89.49737032309982,100.46385177079661,110.6603358789328,101.84378799889187
2016-06-01,101,113.0,132.00000000000003,145.43226278514334,125.48872293277537,112.12958915525968,122.65708486371169,132.37199286439684,121.50554855565592
2016-06-01,102,108.0,128.0,141.0,122.18091270027766,107.4481026976219,120.00000000000004,131.36230319591007,118.48805992274838
2016-06-01,103,122.4399094293528,148.45742138969428,163.481230300323,140.61398154475162,91.37617157899943,113.26235571643022,132.36379726509438,114.0124775636291
2016-07-01,101,109.3585938928946,135.00000000000003,162.43094261784282,131.76586712357695,96.51578789748918,115.37640332317508,134.15121876253323,114.49286790525471
2016-07-01,102,74.0,98.0,129.0,99.04741810317387,74.54494909221536,96.41234024942266,119.45189446466483,97.18157850599128
2016-07-01,103,80.49971939455249,112.50334278288386,154.54127969655866,112.48177366599033,54.51623222105152,88.60768561085874,124.86334057320721,93.79965763346253
2016-08-01,101,52.0,73.00513327840272,104.39978962390502,77.11721243431207,60.43657443359533,80.41193485443071,104.37964495162592,82.53725730979696
2016-08-01,102,37.0,54.99999999999999,99.0,67.62752324799897,50.326831403344976,67.30011272672907,97.21420535349976,73.5922000803783
2016-08-01,103,27.41267146774524,44.40797070985927,101.00000000000003,62.23752226176638,36.0,59.30821677994411,98.40084450406609,68.43646171937401
2016-09-01,101,45.82677711283023,56.47576718760852,70.00000000000001,56.99112519142123,48.47523336718983,59.47598093515787,71.61986825359234,59.595922178951604
2016-09-01,102,35.99999999999999,49.0,67.0,52.22002895397233,39.00000000000001,52.49800492649115,66.71346711586347,53.357669045753326
2016-09-01,103,17.452719964646434,25.0,42.00000000000001,31.720003691851854,24.262439810730836,39.0,57.34705576371205,42.476990162241336
2016-10-01,101,43.98709802312676,48.00338010984023,54.0,48.52344544397636,42.09111629949414,45.46197209691633,51.00000000000001,46.54535366252565
2016-10-01,102,42.00000000000001,48.99999999999999,57.0,49.16393588045281,41.53955234946241,46.50615541685142,51.407400834334034,46.35901779202829
2016-10-01,103,27.470100017777128,32.41931327177229,40.3615853775118,34.337585736172834,32.26417199899102,38.413006835732105,44.51610737881627,38.61311670538181
2016-11-01,101,20.426848218092218,23.426203416800814,27.298823065059832,24.128398928517008,19.373801399587773,22.663602244321655,26.05728983614408,23.20240405146939
2016-11-01,102,22.0,25.2729198385026,28.380021459813197,25.345384978793863,20.00055075136036,23.05982726429976,25.40305671121314,23.069640067975556
2016-11-01,103,16.0,18.78648239510256,22.432485279101716,19.576538112866615,16.542662479060567,19.46209481736691,23.48664866442897,20.510759645800846
2016-12-01,101,2.9999999999999925,4.0,10.0,6.0194920688644595,2.714177160469044,4.0581491099159805,8.452499134349521,5.904946213493469
2016-12-01,102,4.0475032028045295,6.0,10.0,7.097679879020849,3.0000000000000013,5.046691127995522,8.363095543510163,6.097174692310288
2016-12-01,103,2.5045970586349653,2.5045970586349653,2.5045970586349653,3.1947509875795483,2.082495628280227,3.0000000000000027,6.733553173010292,4.39896393956822
