Date,UID,et_crop_25th,et_crop_50th,et_crop_75th,et_crop_mean,et_non_crop_25th,et_non_crop_50th,et_non_crop_75th,et_non_crop_mean
2022-01-01,101,0.0,0.0,2.0,0.8995912853022316,0.0,2.181455393147814,4.35448923179775,3.215289210878789
2022-01-01,102,0.0,0.0,2.0,1.0038447153396985,0.0,2.0,4.199321245094717,3.548995470294494
2022-01-01,103,4.655449815935478,7.000000000000001,9.460875604079849,7.206079509994885,3.000000000000003,6.612588912511139,8.242117356319023,6.606182901165154
2022-02-01,101,1.0,1.0,1.0,1.3880516847388622,1.0,2.1846711947158886,6.432647981134276,4.533521181736248
2022-02-01,102,4.579725916821075,6.340406766778514,8.0,6.2427712807019935,2.2355167083803353,5.547619864841043,8.33709301501987,6.52899869468646
2022-02-01,103,2.613930184067868,4.0,6.132020569215217,4.841203219970913,3.0000000000000013,6.119912764503977,10.454731754660415,7.539062415276261
2022-03-01,101,32.99999999999999,39.40356750498597,46.00800371137613,38.25877283586374,24.2879662788686,32.22468507622256,41.592774812216966,32.4860548557252
2022-03-01,102,37.0,44.36964870477276,51.251650165285895,43.94554290249872,28.851717614372603,37.08605001227265,45.00000000000001,36.53270315686126
2022-03-01,103,19.999999999999996,29.435877963052747,36.431297543659646,28.14802179625018,21.788862947793163,30.446477623433005,39.00000000000001,30.55675975643336
2022-04-01,101,65.44075322067675,72.50658289555315,77.48302154945479,71.60415262172003,54.27846923459238,67.54352473096337,77.03248342928315,65.42164966223034
2022-04-01,102,57.412344969629075,66.0,73.0,65.08223973842544,52.000000000000014,62.473073168963765,73.49123110406458,61.98256321367103
2022-04-01,103,47.0,64.0,77.44642445853796,61.46432560748566,47.47139253748853,59.26117445662049,71.1597247738018,60.03604091881517
2022-05-01,101,54.45024498427311,69.21419700734076,86.29364316239315,71.19932925861642,70.44208213075851,83.20361334799013,94.09940087543126,82.09387773223118
2022-05-01,102,65.0,82.0,99.0,82.31371825439206,68.08146499363522,82.50456048990588,94.52828904777071,81.19259387203317
2022-05-01,103,55.00000000000001,85.6860032166025,119.49055805973659,85.07395229976557,64.0534469399652,81.53033514208592,95.43329484392223,81.13740362269736
2022-06-01,101,87.0,109.00000000000001,131.00000000000003,107.5864850093898,92.2976902014651,114.3371845510156,134.05231278895954,111.42115607604087
2022-06-01,102,78.99999999999999,104.09323417258672,130.0,104.83983886305046,84.87546371250461,108.62525430456341,131.1263579378076,106.31476925717567
2022-06-01,103,89.00000000000003,115.4713296031624,162.48111250114422,120.52944660086315,69.09181541570142,101.24965694738135,131.32829741428444,100.63994498620232
2022-07-01,101,100.00000000000001,141.28410638686537,177.0,136.16572204394313,94.0075706195481,128.0,155.0,124.26343908509861
2022-07-01,102,59.0,92.0,140.30280142237436,100.62824250675268,73.01678565783705,108.58612512986471,143.4163827573906,107.64596880397103
2022-07-01,103,129.0,177.470059250723,196.00000000000006,158.3405497211317,68.7574849637467,108.81586293196796,156.5006525598005,113.61202951224544
2022-08-01,101,72.0,103.27142524294464,128.0,99.64568356861973,72.07502221863531,97.48169256581355,121.40159895648559,96.71540834613272
2022-08-01,102,56.0,77.0,111.0,83.74668389171171,57.46663850417519,82.37281514900332,110.63012917730443,84.17064104384177
2022-08-01,103,67.41122037036833,90.46009492833012,133.0,98.16601627938589,52.08789492772084,83.00000000000001,118.4467145284229,86.75047244482059
2022-09-01,101,32.14382627617719,52.47952217421371,79.37247759013643,57.404311573264216,44.43937932570844,62.388007618221486,82.15537223506024,62.770338013912
2022-09-01,102,41.18440002379386,58.342437861017274,85.0,63.97026954142771,40.41714439723391,58.9991269621406,79.1838004762262,60.62292542948561
2022-09-01,103,37.04942527141077,52.46036871023389,75.86327490514564,58.75223206153688,32.32454097613567,55.34265646240694,83.99999999999999,58.735144527328295
2022-10-01,101,21.999503117934953,28.43436080471928,39.0,31.095045068480452,23.999999999999996,34.44966566106138,43.37435571206027,33.720310510387044
2022-10-01,102,23.0,32.2444488470118,43.00000000000001,33.35510962726118,21.075612775410985,31.0,40.23622346555173,30.888219716117916
2022-10-01,103,21.42252930775344,30.00849765720336,40.86344015171531,32.02115661010267,18.57305133845002,30.098263973261524,39.455718360632716,29.53914994903768
2022-11-01,101,8.0,10.816007312536074,12.349861344277624,10.44054675985284,6.529126890063392,10.454715637229253,14.20202690414482,10.32691392556789
2022-11-01,102,9.44942775111137,12.405083272664472,14.393478111096742,11.29033083618169,6.48280373964883,10.251075736413764,13.671516646696753,10.481652213434755
2022-11-01,103,10.685082478077314,14.000000000000002,17.0,13.37489656058545,6.502765312875039,10.442905492364876,13.410146554612734,10.423039114111912
2022-12-01,101,0.0,1.0,1.0,0.6087726527107631,1.0,1.0,4.413468074031348,2.816269706789193
2022-12-01,102,1.0,1.0,1.0,1.212353977434097,1.0,1.0,3.000000000000001,2.3699190608517458
2022-12-01,103,1.0,5.0,9.000000000000002,5.137608095411743,1.0,1.0,7.0000000000000036,4.297284376787888
