Date,UID,et_crop_25th,et_crop_50th,et_crop_75th,et_crop_mean,et_non_crop_25th,et_non_crop_50th,et_non_crop_75th,et_non_crop_mean
2013-01-01,101,,,,,,,,
2013-01-01,102,2.0,5.0,6.0,6.671182855869228,0.0,4.0,6.000000000000001,4.748784291059007
2013-01-01,103,1.0,15.000000000000007,21.00000000000001,13.064816092230492,1.0,9.000000000000002,15.000000000000004,9.209530910420934
2013-02-01,101,6.0,7.0,9.0,7.225807560428425,4.0,6.000000000000001,8.0,6.512306511634767
2013-02-01,102,4.999999999999999,8.0,10.0,7.7427093876980715,5.481154651003901,8.223535277619824,10.458992683533703,7.935029532377624
2013-02-01,103,30.15197710044447,38.0,44.00449003213782,36.44901679934228,16.999999999999996,27.032955765323994,35.00859622021643,26.278082939657477
2013-03-01,101,5.437908371761926,28.386514210401625,52.301807166115786,31.331366310216627,8.0,27.37584002196887,45.47071217360655,29.900070737780858
2013-03-01,102,16.0,34.0,52.0,37.56632188878385,9.000000000000004,25.620947984956093,49.07674725368872,32.51496364007396
2013-03-01,103,47.42188145272502,58.466906321633104,67.46816801659435,55.95763059184443,19.168320609875863,35.028789974918155,51.38960403116509,36.37038189203497
2013-04-01,101,40.46784949291834,55.48664247160101,70.0,55.521986945574426,46.34671943611925,65.41642342706052,84.80339220911769,67.42321246266881
2013-04-01,102,33.0,49.0,66.0,50.99876521526634,37.38870972595779,56.483690919657356,78.34429856961222,60.353278406722914
2013-04-01,103,25.414011588019545,49.422098869524895,71.4613448670083,51.66100800989685,25.25491450934196,44.44166862818744,65.00000000000001,47.864487890866606
2013-05-01,101,52.00571803484933,66.50012485460883,84.00000000000001,69.59491041242778,72.9828962346055,92.68730288726191,116.9697906223022,96.63235982224397
2013-05-01,102,44.16618940333406,62.0,88.0,67.52862044231365,69.09949487226085,92.23588472514668,117.22185738766343,93.88832628635681
2013-05-01,103,50.49478854024558,82.50514540546297,122.4888131990899,85.51856861336722,36.517992902416104,70.67683337771092,102.99056696233188,72.96993636636685
2013-06-01,101,52.50558849517994,90.49561901216525,136.48444146449526,97.60769603585176,64.50113989589254,96.50255055546779,132.50834333372907,101.4781653282992
2013-06-01,102,24.499660381043203,54.506542305160266,110.48077835785477,69.99159681348543,48.50446103613921,80.4968630622141,118.59715223415775,85.95228782045923
2013-06-01,103,90.49874202436195,148.48714582524715,198.50525420354057,141.21907630029284,34.50073206712346,72.49596273939675,122.49701330326204,84.34820370024661
2013-07-01,101,47.0,88.46691075908312,146.00000000000003,94.80469403041766,46.56821694099343,72.72115089081568,102.79696615789446,76.57843312391304
2013-07-01,102,14.49610981531051,40.50754527162978,98.49719101123596,57.780458047135454,24.534167140837035,48.519388193658614,80.59048728188972,56.44572579038089
2013-07-01,103,94.99999999999999,144.00000000000003,162.47880285540202,124.69326837227483,24.640397452218878,52.99665398792393,94.92906755898287,65.29916427947774
2013-08-01,101,38.0,67.0,105.43161806668174,73.262788195285,41.707516298200545,61.58338993742426,89.68177075218033,67.29689722475814
2013-08-01,102,12.216637995571906,32.0,73.0,46.694401668312494,24.999999999999996,50.378316253266306,82.3490153709435,57.09616264097822
2013-08-01,103,44.00000000000001,70.0,107.99999999999999,76.87222516056237,22.751190626144904,52.52244260953088,88.59757613834195,59.894252614008046
2013-09-01,101,33.0,46.40534135938804,62.0,49.51963441593972,30.729895999479968,46.613494845112484,68.83632508764931,53.60441295255793
2013-09-01,102,20.999999999999996,36.35278740831802,52.0,37.790694725650845,26.32176119484855,42.34417953852027,63.00000000000001,46.82377274406488
2013-09-01,103,28.05708880085898,39.99999999999999,52.48223549153124,41.39579964236023,24.629983903811926,42.776827072097376,62.65152360163942,46.35538276463417
2013-10-01,101,21.196417621914478,26.496485867736773,32.0,26.604066153854138,21.684656941800156,31.00000000000001,43.410127608777145,32.73920055717051
2013-10-01,102,14.000000000000002,22.0,30.0,22.68404365259825,17.59524134016569,28.34412476755858,41.21967562079962,30.355794525988987
2013-10-01,103,9.427359894817421,16.45862407346127,25.000000000000007,17.7396309301978,9.450729832490044,21.287262297637945,36.320441905148066,23.95713790470992
2013-11-01,101,12.000000000000005,15.000000000000002,18.352392545199912,14.824286601861,11.270140895210567,17.000000000000007,23.445776942468477,18.23300129882304
2013-11-01,102,10.23830276388785,13.15793433331466,17.0,13.558124083561582,9.4584254384494,16.479747556458246,23.60532619024268,17.1642026843396
2013-11-01,103,8.043986009411976,11.000000000000002,15.000000000000002,11.67547696356066,7.0,12.346662155876567,20.340678246154297,13.9341676227935
2013-12-01,101,10.0,13.401289255275776,16.0,12.894888663810068,9.403538777336664,14.379540039192493,20.416891050842775,15.422502853594679
2013-12-01,102,7.000000000000001,9.999999999999998,14.000000000000002,10.733323870441831,6.343915544242138,12.567675517844762,18.282647473292098,13.125754961375115
2013-12-01,103,10.0,13.000000000000002,16.40158771123061,12.974364689475193,6.618951717275949,12.475548824780414,17.42821670532453,12.80334756471603
