Year,huc12,histogram
2011,170402080608,"{33=38.0, 111=61286.34901960778, 37=255.2235294117647, 59=58.0, 61=3347.454901960785, 28=49.0, 24=35715.69411764704, 141=8.0, 195=69.8313725490196, 152=22726.964705882354, 23=14125.454901960788, 22=3.0, 190=27311.423529411764, 21=1002.9019607843138, 35=1235.0, 142=11.0, 122=4321.9019607843165, 176=17677.31764705883, 1=1506.7764705882353, 36=10945.196078431372, 205=1.0, 121=12896.878431372548, 131=45.0, 43=13535.501960784313, 123=1123.2666666666669, 41=1958.9882352941179, 124=138.7882352941176}"
2011,170402080102,"{142=10185.32941176471, 122=9.478431372549021, 37=36.0, 176=11150.921568627455, 143=2.0, 121=631.0313725490196, 61=827.4078431372549, 28=6.0, 24=52.10980392156863, 141=3523.458823529412, 195=64.0, 36=619.0, 152=85337.77254901954, 23=346.22352941176473, 190=469.0, 43=3.0, 21=57.85490196078432}"
2011,170402080104,"{33=2.0, 122=1.0, 142=24125.564705882356, 111=1.0, 37=188.9294117647059, 176=2876.7686274509806, 143=15.0, 32=1.0, 36=1349.6235294117648, 59=4.0, 28=369.0, 61=5.0, 141=5528.411764705881, 24=11.0, 195=132.60392156862747, 121=281.18431372549014, 152=47613.33333333334, 23=188.23137254901962, 190=308.7725490196078, 43=39.0, 21=150.09019607843138}"
2011,170402080106,"{33=1.0, 111=108.0, 142=5938.7843137254895, 122=3.0, 37=227.85098039215683, 176=13846.9137254902, 152=48213.239215686306, 121=713.2901960784312, 61=80.0, 1=8.0, 28=161.09411764705885, 141=3439.3411764705875, 24=25.094117647058823, 195=142.26666666666665, 36=3242.3450980392163, 131=1.0, 23=540.0941176470589, 190=176.23529411764707, 43=63.0, 21=283.5019607843137}"
2011,170402080107,"{33=23.0, 35=12.0, 122=16.0, 142=7787.733333333334, 111=1.0, 37=565.3921568627451, 176=28658.576470588232, 32=1.0, 53=9.0, 121=1360.0823529411766, 28=432.8509803921569, 1=1.0, 61=3034.999999999999, 141=3105.960784313726, 24=721.0, 195=205.0, 36=7917.811764705882, 152=44720.52156862746, 23=2498.4666666666662, 43=282.0, 190=67.0, 21=1478.317647058824}"
2011,170402080105,"{33=2.0, 111=5405.0, 142=1863.5607843137254, 122=40.0, 37=373.5529411764706, 176=30894.13725490194, 121=1129.9058823529413, 61=475.0, 1=3.0, 28=68.0, 141=813.5764705882353, 24=51.90196078431372, 195=381.87450980392157, 36=7189.462745098039, 152=42064.976470588226, 23=703.321568627451, 123=3.0, 190=445.3764705882353, 43=186.0, 21=583.6941176470589}"
2011,170402080108,"{33=27.0, 37=351.2470588235294, 111=18.0, 4=2.0, 59=3.0, 24=590.364705882353, 61=1986.513725490197, 28=39.0, 141=2423.2078431372547, 143=11.0, 195=130.23529411764707, 152=39618.964705882376, 23=3456.592156862745, 22=2.0, 190=458.0941176470588, 21=7940.776470588236, 35=1.0, 142=9002.152941176471, 122=9.0, 176=48160.090196078425, 31=1.0, 32=6.0, 1=2.0, 205=3.0, 121=2094.41568627451, 36=11290.003921568627, 131=9.0, 43=146.0}"
2011,170402080211,"{33=83.0, 111=40.0, 37=534.9882352941177, 143=6.0, 28=96.46666666666665, 61=757.549019607843, 141=3626.0196078431377, 24=1481.0901960784313, 195=69.0, 152=81256.96470588238, 23=4526.819607843137, 190=2906.258823529412, 21=1270.066666666667, 35=1.0, 142=22148.639215686257, 122=1390.8000000000002, 176=37869.258823529395, 1=41.588235294117645, 131=3.0, 205=1.0, 121=5591.070588235294, 36=9819.196078431372, 5=1.0, 123=75.39607843137256, 41=2.0, 43=25.63529411764706}"
2011,170402080506,"{33=13.0, 111=1.0, 37=66.0, 195=16.0, 61=676.0274509803922, 28=4.0, 24=793.5019607843137, 141=1984.2078431372547, 59=3.0, 152=43712.69803921569, 23=934.4078431372549, 190=207.28235294117647, 21=142.67450980392158, 35=5.0, 142=2712.0313725490196, 122=8113.882352941178, 176=13171.599999999999, 1=3.0, 121=8925.709803921565, 36=915.0274509803921, 205=1.0, 131=1.0, 123=6505.06274509804, 43=15.0, 124=391.69019607843137}"
2011,170402080602,"{33=2.0, 35=1899.0, 111=2.0, 142=6148.329411764707, 122=50.78431372549019, 37=122.0, 225=1.0, 176=25075.400000000012, 131=2.0, 205=1.0, 195=8.0, 28=9.0, 1=2.0, 61=615.2745098039215, 24=919.5411764705882, 141=866.2156862745097, 121=1633.2666666666664, 36=1748.9137254901962, 152=72778.64705882355, 23=1416.8784313725491, 41=1.0, 190=690.6196078431373, 21=222.0}"
