Year,huc12,histogram
2007,170402080608,"{33=1.0, 25=14.874509803921569, 111=17392.99607843138, 12=16.0, 53=1.0, 59=2.0, 61=1144.9803921568628, 28=22.0, 24=7738.847058823532, 141=1.0, 195=40.84313725490196, 152=8386.388235294115, 23=2562.5333333333338, 190=7601.909803921565, 21=581.1215686274509, 142=16.007843137254902, 122=1302.266666666667, 47=2.0, 176=4855.333333333335, 31=3.0, 1=1151.4901960784314, 36=2814.35294117647, 121=5334.784313725489, 43=5035.266666666667, 41=22.0, 87=3.0, 123=229.61176470588228, 42=86.0, 124=44.18039215686275}"
2007,170402080102,"{142=2660.8313725490198, 122=1.0, 176=969.6588235294118, 152=27412.545098039205, 121=238.00392156862742, 61=26.29019607843137, 141=774.3254901960784, 24=11.890196078431373, 195=61.0, 36=151.03529411764706, 131=1.0, 23=15.0, 190=157.0, 43=3.0, 21=39.0}"
2007,170402080104,"{142=6794.050980392156, 176=259.1686274509804, 121=107.18039215686274, 141=1276.4901960784314, 24=11.0, 143=5.0, 195=11.454901960784314, 36=717.7019607843137, 152=14631.341176470583, 23=10.0, 190=34.0, 43=2.0, 21=15.0}"
2007,170402080106,"{33=3.0, 142=1739.149019607843, 111=23.0, 176=2690.745098039216, 121=240.28235294117647, 61=7.0, 28=7.0, 141=825.2392156862744, 24=13.0, 195=68.38823529411765, 36=842.8509803921571, 152=15444.450980392163, 23=19.0, 190=78.01176470588236, 43=52.568627450980394, 21=105.29019607843138}"
2007,170402080107,"{142=2287.227450980392, 111=2.0, 176=5980.643137254898, 36=1721.8352941176472, 141=712.9450980392156, 28=10.0, 1=1.0, 61=76.0, 195=54.0, 24=50.0, 59=2.0, 121=529.0745098039216, 152=17473.364705882355, 23=84.45882352941177, 190=49.0, 43=65.62745098039215, 21=431.47843137254904}"
2007,170402080105,"{111=1351.0, 142=453.443137254902, 122=8.0, 176=5533.7725490196035, 121=524.3176470588235, 61=12.0, 1=13.0, 28=3.0, 141=194.4156862745098, 24=7.0, 195=223.49411764705883, 36=1871.1372549019604, 152=15644.992156862734, 23=29.0, 190=341.09019607843135, 43=223.87058823529412, 21=163.18823529411765}"
2007,170402080108,"{142=2577.9803921568623, 111=1.0, 143=9.0, 176=10066.803921568631, 36=4291.400000000001, 195=214.11764705882354, 31=4.0, 61=107.8078431372549, 1=1.0, 28=14.0, 141=587.3764705882353, 24=33.0, 59=2.0, 121=798.5411764705881, 152=15957.478431372547, 23=191.9921568627451, 190=150.36470588235292, 43=422.58431372549023, 21=1241.2666666666662}"
2007,170402080211,"{33=9.0, 122=381.94509803921574, 142=6025.521568627452, 25=1.0, 111=18.0, 176=5534.909803921566, 190=751.6235294117647, 152=30815.50588235296, 121=2070.2705882352943, 24=283.2705882352941, 1=6.607843137254902, 61=327.6470588235294, 141=1202.5686274509803, 143=3.0, 195=88.09803921568627, 36=1808.227450980391, 131=129.62745098039215, 22=1.0, 23=231.25098039215683, 87=3.0, 123=9.0, 41=2.0, 43=3.0, 21=121.89803921568628}"
2007,170402080506,"{122=2554.984313725491, 142=987.7607843137254, 111=6.0, 176=1869.3529411764707, 152=14732.40392156864, 121=2207.8941176470594, 61=95.47843137254901, 1=17.26274509803922, 28=4.0, 24=93.30588235294118, 141=676.5372549019608, 195=13.0, 36=332.61568627450976, 131=5.0, 190=145.4470588235294, 43=228.1764705882353, 123=1536.1764705882351, 23=38.34901960784314, 124=42.749019607843145, 22=1.0, 21=44.05098039215686}"
2007,170402080602,"{142=1663.392156862745, 122=5.7176470588235295, 176=6232.788235294115, 36=177.78039215686275, 131=2.0, 61=533.929411764706, 141=218.65882352941176, 24=37.08235294117646, 195=7.0, 121=563.2392156862744, 152=23086.72941176473, 87=4.0, 190=245.90980392156862}"
2007,170402080603,"{111=1.0, 142=5111.6980392156875, 122=0.3568627450980392, 176=4165.219607843139, 121=564.7372549019608, 24=1313.894117647059, 61=150.035294117647, 1=1.0, 28=3.0, 141=2893.505882352942, 143=1.0, 195=18.0, 36=296.4470588235294, 152=17558.780392156874, 87=4.0, 23=1.0, 41=1.0, 190=753.4666666666667, 21=6.0}"
2007,170402080605,"{33=2.0, 25=2.0, 111=31.0, 12=1.0, 53=3.0, 61=187.0, 28=7.0, 24=7642.831372549019, 141=32.67843137254902, 195=100.46274509803922, 152=28293.035294117642, 23=196.58823529411768, 190=672.529411764706, 21=268.0666666666667, 142=70.33725490196079, 122=759.6980392156862, 47=10.0, 176=7575.172549019608, 1=35.0, 36=1202.7215686274512, 121=4288.058823529412, 131=9.0, 42=1.0, 124=1.0, 87=5.0, 123=72.86666666666666, 41=7.0, 43=5920.266666666666}"
2007,170402080607,"{33=1.780392156862745, 25=2.015686274509804, 111=153.14509803921572, 12=5.968627450980392, 28=6.0, 61=183.98431372549018, 59=3.0, 24=5177.627450980388, 195=23.945098039215686, 152=8032.898039215691, 23=1244.3450980392158, 190=9986.878431372548, 21=345.7372549019608, 142=10.019607843137255, 122=206.9294117647059, 47=1.0, 176=1423.313725490196, 1=117.10980392156863, 36=1321.7803921568627, 121=2491.435294117647, 41=138.0, 87=4.0, 123=1.1294117647058823, 42=3.011764705882353, 43=4860.996078431371}"
2007,170402080606,"{33=0.2196078431372549, 25=5.0, 111=41.0, 12=2.0274509803921568, 53=1.0, 61=244.0666666666667, 28=4.0, 59=2.0, 24=4526.2235294117645, 195=85.53725490196078, 152=3368.341176470588, 23=538.4627450980392, 190=5515.807843137258, 21=191.0, 142=5.0, 122=88.95686274509805, 47=1.0, 176=943.9215686274508, 1=81.97647058823529, 36=628.3647058823528, 121=1975.7019607843138, 41=11.0, 87=7.0, 123=1.0, 42=5.984313725490196, 43=4838.988235294118}"
2007,170402080507,"{33=2.0, 25=7.0, 111=114.90196078431373, 12=1.0, 28=5.0, 61=142.6156862745098, 24=798.8901960784312, 141=264.05882352941177, 195=29.0, 152=14281.05490196079, 23=223.29803921568626, 190=1721.1764705882356, 21=41.94509803921569, 142=306.56470588235294, 122=2948.2509803921557, 176=1893.862745098039, 1=37.72156862745098, 121=2153.0980392156853, 36=506.8666666666666, 131=213.90196078431373, 124=215.25098039215686, 42=8.0, 87=1.0, 123=3022.0313725490196, 41=3.0, 43=1037.7686274509804}"
2007,170402080101,"{36=20.435294117647057, 24=201.09803921568627, 61=33.69019607843137, 142=287.28235294117644, 141=106.70196078431371, 195=36.0, 121=121.52549019607842, 152=29301.176470588267, 23=3.0, 176=968.9764705882351, 190=27.0, 21=10.0}"
2007,170402080103,"{141=1144.0627450980396, 143=7.0, 142=5898.584313725494, 195=0.5215686274509804, 121=6.2784313725490195, 152=4905.643137254899, 176=12.313725490196077, 190=5.0}"
