Year,huc12,histogram
2020,170402080608,"{33=199.4156862745098, 25=5.0, 111=16207.180392156863, 37=1409.7254901960782, 59=92.0, 24=29617.733333333326, 61=6290.698039215686, 28=114.0, 228=3.0, 141=3.0, 195=1025.278431372549, 152=31484.29019607845, 23=15492.341176470592, 190=28998.807843137263, 22=1.0, 21=995.5686274509803, 35=2030.0, 142=18.11764705882353, 122=4348.643137254902, 176=3094.203921568627, 31=3.0, 1=1763.6901960784314, 36=17496.58823529412, 205=85.0, 121=8569.109803921567, 131=43730.59215686272, 124=173.83921568627454, 42=263.0, 123=1502.8313725490195, 44=3.0, 41=1836.1294117647062, 43=14537.129411764705}"
2020,170402080102,"{33=4.0, 142=11904.29411764706, 122=5.0, 37=299.18039215686275, 176=365.68235294117636, 152=90161.8196078431, 36=3492.749019607843, 195=695.6666666666667, 141=4469.607843137255, 143=12.023529411764706, 61=270.156862745098, 121=758.3254901960785, 24=42.01960784313725, 59=4.0, 205=4.0, 131=6.03921568627451, 23=36.57254901960784, 43=1.0, 190=647.4470588235295, 21=141.00392156862745}"
2020,170402080104,"{33=2.0, 111=2.0, 37=390.0235294117646, 59=3.0, 24=9.0, 28=1.0, 61=13.556862745098039, 143=45.0, 141=7473.2039215686245, 195=322.8078431372549, 152=45335.02745098047, 23=22.149019607843137, 190=430.6509803921569, 21=20.03529411764706, 35=1.0, 142=25216.70196078431, 122=8.145098039215686, 176=122.2, 1=1.0, 205=7.12156862745098, 121=526.7411764705881, 36=3216.8, 131=9.996078431372549, 123=5.7215686274509805, 124=2.0549019607843135, 43=4.576470588235294}"
2020,170402080106,"{33=4.0, 25=2.0, 111=125.0, 37=1388.5137254901965, 195=641.7725490196079, 141=3296.894117647059, 61=99.92941176470586, 28=80.0, 143=0.9764705882352941, 24=20.56078431372549, 59=5.0, 152=56853.12941176476, 23=350.14509803921567, 190=261.29411764705884, 21=1245.470588235294, 35=1.0, 142=6238.6431372549005, 122=5.0, 176=221.5372549019608, 1=2.0, 121=983.6274509803922, 36=5366.556862745093, 205=7.0, 131=1.0, 43=13.0}"
2020,170402080107,"{33=54.0, 25=1.0, 111=4.0, 37=1307.6941176470586, 59=14.0, 143=3.0, 61=1248.313725490196, 28=1588.0, 141=2309.4901960784314, 24=241.50980392156865, 195=138.64705882352942, 152=59338.458823529414, 23=749.8431372549019, 190=154.78039215686275, 21=3246.749019607844, 35=1.0, 142=8667.290196078433, 122=34.0, 176=5593.137254901959, 32=1.0, 1=2.0, 205=18.0, 36=16016.290196078433, 121=2054.55294117647, 131=3.019607843137255, 43=108.9372549019608}"
2020,170402080105,"{33=8.0, 25=1.0, 111=5286.066666666667, 37=2393.0705882352945, 59=5.0, 24=2682.0, 61=405.80392156862746, 28=17.0, 141=1113.7137254901959, 143=1.0, 195=1163.0117647058823, 152=60203.08627450981, 23=269.98039215686276, 190=709.8117647058823, 21=538.0, 142=2039.5647058823529, 122=60.0, 176=497.2392156862745, 1=28.0, 36=13381.905882352943, 121=1668.1254901960785, 205=11.0, 131=181.9607843137255, 123=2.0, 43=11.0}"
2020,170402080108,"{33=13.0, 25=1.0, 111=18.933333333333334, 37=3655.086274509804, 53=7.0, 195=986.6156862745099, 24=1244.8823529411766, 28=131.0, 61=1589.5411764705887, 143=42.08627450980392, 141=2769.4039215686275, 59=616.0, 152=52854.231372549024, 23=1934.3411764705884, 22=1.0, 190=518.4039215686274, 21=5689.164705882353, 35=8.0, 142=9646.388235294118, 122=26.0, 176=19939.93333333334, 1=23.0, 121=2717.6235294117646, 205=33.372549019607845, 36=22856.19607843137, 131=13.0, 42=1.0, 43=445.4549019607843}"
2020,170402080211,"{33=571.4509803921569, 37=1584.6274509803925, 25=11.0, 111=81.0, 4=3.0, 195=505.41568627450977, 141=4595.952941176471, 28=14.0, 61=2121.690196078431, 24=633.678431372549, 143=17.15294117647059, 59=22.47450980392157, 152=105126.95686274514, 23=3714.188235294117, 190=1557.0235294117647, 21=257.0431372549019, 35=12.0, 142=22904.874509803903, 122=1357.266666666667, 176=1023.7647058823529, 1=24.188235294117646, 205=41.05882352941177, 36=22783.250980392142, 121=4269.835294117647, 131=3.0, 43=32.0, 123=262.8078431372549, 41=0.2627450980392157, 124=92.84313725490196}"
2020,170402080506,"{33=23.0, 111=10.0, 37=110.10196078431373, 59=24.0, 143=3.0, 61=728.478431372549, 28=3.0, 24=591.3803921568629, 141=1985.3725490196077, 195=37.0, 152=53487.26274509805, 23=639.6431372549021, 190=244.10588235294117, 21=144.14117647058825, 237=1.0, 35=2.0, 142=2134.5450980392156, 122=7903.800000000003, 176=765.5098039215686, 1=12.662745098039215, 121=7803.274509803922, 36=4462.317647058822, 205=9.0, 131=5.0, 124=712.4313725490196, 123=7429.317647058823, 41=4.458823529411765, 43=38.0}"
2020,170402080602,"{33=22.090196078431372, 111=2.0, 25=3.0, 142=6407.360784313726, 122=77.16470588235293, 37=545.1254901960784, 131=3.0, 176=13156.003921568623, 205=13.0, 59=7.0, 195=107.9921568627451, 28=1.0, 1=19.0, 61=1426.2117647058824, 24=207.2901960784314, 141=1065.4901960784314, 121=1061.3019607843137, 36=3335.8941176470594, 152=83256.90588235289, 23=322.98823529411766, 43=4.0, 190=914.5882352941176, 21=2256.4627450980392}"
