Year,huc12,histogram
2016,170402080608,"{33=121.99607843137255, 111=68670.54901960785, 37=121.0, 141=3.0, 28=2.0, 61=6335.219607843134, 59=15.0, 24=34125.592156862745, 195=100.90980392156862, 152=32830.12156862746, 23=8047.682352941177, 190=19934.93725490196, 21=984.3450980392156, 142=69.0, 122=4617.77254901961, 176=2351.882352941176, 31=377.4078431372549, 1=2993.98431372549, 205=5.0, 36=16385.262745098036, 121=12397.474509803924, 131=10.0, 124=167.77647058823533, 123=1287.3882352941177, 41=1345.0, 43=18093.611764705867}"
2016,170402080102,"{33=4.0, 111=14.0, 142=10357.56862745098, 122=5.423529411764706, 37=250.39607843137253, 176=675.2666666666667, 152=91959.87843137252, 121=1340.6823529411765, 141=4846.980392156862, 61=658.9686274509804, 28=4.0, 143=31.0, 24=76.0, 195=390.121568627451, 36=2189.5019607843137, 131=8.8, 23=72.0, 190=417.0, 21=19.0}"
2016,170402080104,"{33=3.0, 111=4.376470588235295, 142=24062.21960784313, 122=1.0, 37=273.56470588235294, 176=62.27843137254902, 152=47707.84705882363, 121=469.2196078431373, 141=7233.231372549021, 61=18.776470588235295, 28=1.0, 143=170.3686274509804, 24=1.0, 195=34.00392156862745, 36=2954.9098039215687, 131=1.0, 23=7.0, 190=166.7176470588235, 21=20.0}"
2016,170402080106,"{111=141.0, 142=7187.10588235294, 122=1.0, 37=646.486274509804, 176=1805.701960784314, 36=5213.36470588235, 141=2632.5098039215686, 61=385.01960784313724, 28=14.137254901960784, 195=454.22352941176473, 24=91.47058823529412, 59=2.0, 121=802.2588235294116, 152=56462.37647058831, 23=57.47450980392156, 190=78.0, 21=1239.9215686274508}"
2016,170402080107,"{111=4.0, 142=7667.298039215686, 122=17.0, 37=889.2078431372549, 176=3335.9607843137255, 1=1.0, 36=15632.470588235296, 28=283.0, 61=1729.0196078431375, 141=1911.6470588235293, 24=1332.5058823529403, 195=171.64705882352942, 121=1694.2627450980394, 152=64709.66274509802, 23=196.521568627451, 43=74.0, 190=48.0, 21=3201.5098039215686}"
2016,170402080105,"{35=6.0, 4=1.0, 122=52.0, 142=1443.0823529411766, 111=5864.619607843137, 37=1184.5019607843137, 176=1609.780392156863, 1=4.0, 121=1557.1686274509802, 61=610.349019607843, 28=670.0196078431372, 141=1338.1725490196077, 24=3395.407843137255, 195=480.99607843137255, 36=11512.45098039215, 152=61794.117647058854, 22=1.0, 44=4.0, 123=2.0, 23=222.0, 190=256.2705882352941, 43=124.0, 21=544.4039215686274}"
2016,170402080108,"{33=4.0, 4=8.0, 111=18.0, 37=2778.9960784313726, 53=6.0, 195=524.0, 143=73.0, 28=138.83529411764707, 61=2930.3960784313704, 24=1214.835294117647, 141=2899.6313725490195, 59=211.0, 152=65942.33333333336, 23=890.4470588235292, 190=190.71764705882356, 21=7115.549019607842, 35=257.0, 142=9108.901960784315, 122=12.0, 176=10276.839215686272, 31=1.0, 1=5.0, 121=2595.21568627451, 36=20384.423529411764, 205=7.0, 43=188.53725490196078}"
2016,170402080211,"{33=98.66274509803921, 111=95.02352941176471, 37=721.9058823529411, 53=1.0, 195=75.0, 141=4090.9725490196083, 61=2494.270588235295, 28=19.705882352941174, 24=1604.521568627451, 143=19.0, 59=1.0, 152=106233.53333333335, 23=5116.8549019607835, 190=1151.1843137254903, 21=600.4392156862743, 142=21644.33333333332, 122=1449.5764705882355, 176=3041.329411764706, 1=1.0, 121=5205.4862745098035, 36=19454.82352941177, 205=5.0, 131=11.0, 123=428.8078431372549, 124=56.37647058823529, 43=3.0}"
2016,170402080506,"{33=27.0, 122=8146.294117647061, 142=2375.886274509804, 111=12.0, 37=31.0, 176=225.82745098039214, 152=54195.419607843156, 36=3990.1803921568617, 24=755.4352941176471, 1=1.0, 61=1192.5450980392154, 195=4.0, 141=1983.6862745098038, 59=43.0, 121=8072.53333333333, 131=5.0, 190=179.2, 124=644.9254901960784, 123=7181.929411764707, 23=226.94117647058823, 41=2.0, 43=13.0, 21=5.0}"
2016,170402080602,"{33=69.0, 142=5826.454901960784, 122=46.78431372549019, 37=205.478431372549, 176=6590.027450980393, 152=90686.19215686276, 36=2047.6666666666667, 141=1602.992156862745, 1=54.0, 61=3501.5607843137245, 195=4.0, 24=1190.070588235294, 59=3.0, 121=1678.3019607843137, 131=41.0, 23=62.0, 190=536.7686274509804, 43=13.0, 21=56.57254901960784}"
2016,170402080603,"{33=2.0, 142=18861.960784313713, 122=31.062745098039215, 37=426.5725490196078, 176=698.635294117647, 121=1463.5098039215684, 24=1605.8235294117649, 59=13.0, 61=6657.670588235294, 1=36.0, 28=3.0, 141=11162.027450980393, 143=36.0, 195=1.0, 36=2329.847058823529, 152=66457.09803921574, 23=2284.5725490196073, 190=2245.2431372549017, 43=69.49019607843137, 21=59.423529411764704}"
2016,170402080605,"{33=17.172549019607843, 111=115.0, 37=289.94117647058823, 141=189.58039215686273, 61=5233.321568627452, 28=10.0, 59=33.0, 24=25412.980392156867, 195=37.0, 152=116017.38431372553, 23=2197.6156862745097, 22=1.0, 190=2794.823529411765, 21=134.0, 142=135.84313725490196, 122=2758.2588235294115, 176=1554.705882352941, 1=34.0, 36=6336.972549019607, 121=8872.274509803921, 205=8.0, 131=64.0, 41=4.0, 123=341.60392156862747, 43=27382.109803921572, 124=22.0}"
