Year,huc12,histogram
2015,170402080608,"{33=426.09803921568624, 111=68237.69411764703, 37=275.4745098039216, 53=3.0, 141=4.0, 28=4.0, 61=4914.839215686273, 195=54.0, 24=31657.34117647057, 59=3.0, 152=32117.01960784315, 23=8209.47843137255, 22=44.0, 190=21258.6862745098, 21=1189.4078431372548, 142=25.705882352941174, 122=4506.129411764708, 176=1864.7843137254904, 31=4.0, 1=1441.070588235294, 205=1.1137254901960785, 36=17904.30980392157, 121=12491.211764705886, 124=129.83921568627449, 123=1381.956862745098, 41=1410.1215686274509, 43=21835.631372549018}"
2015,170402080102,"{33=13.0, 122=6.333333333333334, 142=9421.611764705884, 111=5.0, 37=417.2196078431373, 176=685.556862745098, 205=2.0, 121=1273.745098039216, 28=1213.0980392156862, 61=271.36470588235295, 24=25.00392156862745, 141=5437.980392156863, 195=637.1254901960784, 36=1010.7529411764705, 152=92026.40784313725, 23=286.38823529411764, 190=359.0, 21=229.0}"
2015,170402080104,"{33=2.0, 142=23876.34509803921, 122=9.0, 37=446.24705882352947, 176=135.43529411764706, 205=1.0, 143=61.85490196078431, 28=5.0, 141=7347.639215686274, 61=15.0, 121=355.5764705882352, 24=3.0705882352941174, 195=234.72941176470584, 36=2832.0, 152=47615.42352941185, 23=5.0, 190=212.03921568627453, 21=34.15294117647059}"
2015,170402080106,"{33=1.0, 111=133.0, 142=5257.270588235294, 122=2.0, 37=893.0235294117648, 176=1657.0392156862747, 121=966.5450980392155, 61=318.37254901960785, 1=6.0, 28=168.9450980392157, 141=2628.1529411764704, 24=16.0, 195=221.82745098039217, 36=4427.792156862743, 152=59358.38823529422, 23=141.5607843137255, 190=30.0, 43=51.0, 21=936.1333333333334}"
2015,170402080107,"{33=3.0, 111=3.0, 142=7049.827450980392, 122=23.0, 37=914.2627450980391, 176=2857.262745098039, 143=2.0, 1=3.0, 31=2.0, 121=1856.321568627451, 28=526.0039215686274, 61=1143.7529411764706, 141=2557.074509803922, 24=975.8117647058825, 195=208.72941176470587, 36=14325.054901960786, 152=66678.11372549011, 123=1.0, 23=724.7215686274509, 190=5.0, 43=3.0, 21=3036.7764705882355}"
2015,170402080105,"{33=15.0, 111=3530.0, 142=1849.3686274509805, 122=44.0, 37=1405.0470588235291, 143=2.0, 152=63072.41960784315, 176=2028.7294117647061, 36=10958.431372549014, 53=5.0, 121=1748.8509803921568, 61=3173.5764705882357, 1=1.0, 28=597.0, 141=913.1450980392157, 24=94.0, 195=743.8862745098038, 205=1.0, 131=5.0, 23=863.0, 123=3.0, 190=263.8862745098039, 43=2.0, 21=1358.0}"
2015,170402080108,"{33=18.0, 111=25.0, 37=3760.96862745098, 53=2.0, 195=593.1647058823529, 141=2634.4627450980392, 28=347.07843137254906, 61=2105.9764705882353, 24=1165.0313725490196, 143=21.0, 59=144.0, 152=72286.86666666668, 23=1130.9843137254902, 190=462.4823529411765, 21=6034.090196078432, 142=8982.388235294118, 122=10.0, 176=3884.7058823529405, 31=2.0, 1=11.0, 205=4.0, 121=2613.266666666667, 36=21363.192156862744, 41=1.0, 44=2.0, 42=1.0, 43=176.0}"
2015,170402080211,"{33=114.0, 111=48.0, 37=997.1764705882352, 59=8.0, 143=36.976470588235294, 28=95.50980392156863, 61=2533.6039215686274, 141=3700.4666666666667, 24=1224.64705882353, 195=387.34901960784316, 152=107725.82745098039, 23=4496.1019607843145, 22=2.0, 190=1376.9176470588234, 21=1235.6352941176472, 142=21820.039215686254, 122=1381.5764705882355, 176=2213.607843137255, 31=2.0, 1=4.0, 205=27.0, 121=5048.4862745098035, 36=18576.309803921573, 131=2.0, 43=12.392156862745098, 123=463.8078431372549, 41=1.0, 124=89.37647058823529}"
2015,170402080506,"{33=25.43921568627451, 122=8264.278431372553, 142=2197.866666666667, 111=7.0, 37=50.0, 176=262.8941176470588, 152=52967.925490196096, 36=4220.6352941176465, 31=1.0, 121=7910.023529411761, 61=912.9686274509803, 28=3.0, 24=1015.1490196078433, 141=3201.933333333333, 195=31.529411764705884, 205=22.0, 131=4.0, 190=178.6627450980392, 124=413.7607843137255, 123=7414.600000000001, 23=168.13725490196077, 41=1.0, 43=2.0, 21=38.0}"
2015,170402080602,"{33=3.0, 142=5411.776470588237, 122=52.78431372549019, 37=149.0, 176=4843.509803921569, 141=1268.223529411765, 61=1541.1333333333332, 28=2.0, 24=2502.5058823529403, 195=110.0, 121=1842.3803921568626, 36=2242.694117647058, 152=93598.87450980395, 23=38.0, 190=579.5098039215686, 21=29.478431372549018}"
