Year,huc12,histogram
2014,170402080608,"{33=16.0, 111=68629.90588235295, 37=1536.8274509803923, 53=7.309803921568627, 61=6174.011764705883, 28=3.0, 195=4.0, 24=36038.31764705881, 59=60.16470588235294, 152=29094.505882352943, 23=10783.882352941175, 190=21234.168627450978, 22=38.0, 21=127.97647058823529, 142=25.48627450980392, 122=4433.513725490197, 176=5571.780392156862, 31=1.0, 1=870.8470588235294, 36=14674.007843137253, 121=12675.133333333335, 131=5.0, 43=17405.58039215686, 123=1426.5372549019608, 41=396.635294117647, 124=160.32156862745097}"
2014,170402080102,"{33=1.0, 111=16.0, 142=10619.568627450983, 122=5.0, 37=96.0, 176=3927.7137254901963, 121=782.4274509803921, 61=414.60392156862747, 28=219.0, 141=4752.96862745098, 24=835.1019607843137, 195=836.2627450980392, 36=1269.38431372549, 152=88581.46666666662, 23=139.7921568627451, 41=1.0, 190=385.0, 21=438.2980392156863}"
2014,170402080104,"{33=2.0, 111=1.0, 142=25776.972549019607, 122=4.0, 37=139.50980392156862, 176=730.364705882353, 121=286.98823529411766, 31=1.0, 141=7456.470588235294, 61=5.0, 28=29.741176470588236, 143=96.0, 24=9.0, 195=208.3372549019608, 36=3047.717647058824, 152=45288.86666666672, 23=4.0, 190=101.54509803921569, 21=3.0}"
2014,170402080106,"{33=200.921568627451, 111=141.8, 142=6562.921568627451, 122=5.0, 37=839.694117647059, 176=5356.592156862743, 121=782.156862745098, 141=3723.7960784313727, 28=48.0, 61=321.21568627450984, 195=293.8588235294118, 24=94.40392156862744, 59=4.0, 36=5243.345098039214, 152=53245.03529411773, 23=69.0156862745098, 190=33.0, 43=60.0, 21=189.2941176470588}"
2014,170402080107,"{33=135.0, 122=24.0, 142=8776.784313725491, 111=2.0, 37=1482.4117647058824, 176=9946.878431372552, 143=2.0, 31=2.0, 36=13494.59215686275, 28=672.0, 61=1042.298039215686, 141=2283.529411764706, 24=996.4901960784316, 195=149.0, 121=1754.5882352941173, 152=58865.341176470596, 190=11.0, 23=256.9843137254902, 41=1.0, 43=16.0, 21=2984.81568627451}"
2014,170402080105,"{33=3.0784313725490193, 122=46.0, 142=1655.5450980392156, 111=4897.0, 37=769.0980392156862, 176=7665.262745098038, 59=115.0, 1=56.0, 31=2.0, 121=1481.8862745098038, 61=1016.8627450980391, 28=949.0313725490196, 141=842.2745098039215, 24=942.964705882353, 195=947.3568627450979, 36=11453.32941176471, 152=58528.21568627452, 43=6.0, 123=2.0, 23=230.0, 41=1.0, 190=138.43529411764706, 21=929.0}"
2014,170402080108,"{33=22.0, 122=14.0, 142=9346.564705882352, 111=71.19607843137254, 37=2664.5725490196082, 31=3.0, 1=4.0, 176=14882.403921568632, 131=57.0, 59=336.0, 36=20351.917647058825, 141=2762.4509803921565, 61=1656.3764705882356, 28=137.2235294117647, 24=984.1098039215685, 143=4.0, 195=762.2, 121=2543.901960784314, 152=63438.843137254924, 41=4.0, 23=354.0, 43=104.0, 190=151.0078431372549, 21=7126.8901960784315}"
2014,170402080211,"{33=131.98823529411763, 111=40.0, 37=1440.9372549019606, 195=45.42745098039216, 141=4196.937254901961, 61=1341.1215686274513, 28=35.705882352941174, 24=3016.7411764705876, 143=20.0, 59=2.0, 152=102582.23921568625, 23=2809.368627450981, 190=497.5058823529411, 21=589.0039215686272, 142=23131.788235294098, 122=1329.2862745098041, 176=7970.168627450983, 1=81.0, 36=18541.62745098039, 121=5119.776470588235, 205=129.0, 43=4.0, 42=1.0, 123=481.8078431372549, 41=2.0, 124=83.37647058823529}"
2014,170402080506,"{33=3.0, 111=1.0, 142=1788.5450980392156, 122=7858.117647058826, 37=131.23529411764707, 176=1021.8980392156863, 43=530.7607843137255, 59=4.0, 28=2.0, 1=8.0, 36=3819.75294117647, 61=776.5215686274512, 24=482.435294117647, 141=2088.2784313725488, 195=4.0, 121=8278.262745098036, 152=54100.764705882386, 42=3.0, 124=576.843137254902, 123=7406.705882352942, 23=301.5921568627451, 41=3.6588235294117646, 190=114.43137254901961, 21=9.0}"
2014,170402080602,"{142=5955.827450980392, 122=49.78431372549019, 37=170.0078431372549, 176=10581.898039215683, 36=2560.247058823529, 61=396.6666666666668, 141=897.8862745098039, 24=2665.5764705882348, 195=22.0, 121=1704.6392156862746, 152=87275.71372549023, 23=1081.5176470588235, 123=3.0, 190=848.1058823529412, 21=2.0}"
