Year,huc12,histogram
2010,170402080608,"{33=48.0, 111=60553.40784313719, 37=475.39607843137253, 53=36.0, 141=7.0, 28=33.58039215686274, 61=1243.286274509804, 59=88.0, 24=32067.870588235273, 195=40.0, 152=17303.45882352941, 23=13497.97647058824, 22=728.9215686274509, 190=27633.282352941183, 21=606.9921568627451, 35=2.0, 142=19.0, 122=4299.580392156864, 176=27120.01960784313, 31=14.5921568627451, 1=3204.749019607843, 36=14021.733333333326, 121=10350.858823529417, 205=5.0, 131=86.0, 43=14460.427450980389, 41=2234.1333333333328, 87=2.0, 123=1065.8588235294117, 42=2.0, 124=142.78823529411758}"
2010,170402080102,"{142=10136.29803921569, 122=5.333333333333333, 37=27.0, 176=16747.639215686275, 28=3.0, 121=808.6470588235295, 141=3680.329411764706, 61=91.46274509803919, 143=3.0, 24=12.32549019607843, 195=152.69019607843137, 36=823.0, 152=78901.5686274509, 43=5.0, 23=281.34117647058827, 190=493.99607843137255, 22=49.0, 21=1098.956862745098}"
2010,170402080104,"{33=3.435294117647059, 142=22154.94117647059, 122=1.0, 37=124.0156862745098, 176=7118.811764705884, 121=315.43137254901956, 141=7073.992156862743, 61=63.0, 1=21.0, 28=6.0, 143=86.0, 24=44.96862745098039, 195=49.0, 36=1518.6745098039216, 152=43681.431372549065, 22=40.0, 23=201.93725490196078, 190=141.98039215686273, 43=61.51764705882353, 21=484.37647058823524}"
2010,170402080106,"{33=3.0, 111=97.0, 37=371.39607843137264, 53=14.619607843137254, 143=3.0, 28=8.0, 61=133.06666666666666, 24=26.83921568627451, 141=1572.8, 195=47.0, 152=44114.882352941204, 23=145.23137254901962, 190=178.84313725490196, 22=4.0, 21=504.7686274509804, 35=3.0, 142=6916.462745098039, 122=1.0, 176=19100.007843137264, 1=63.0, 36=3122.470588235295, 121=668.7921568627451, 205=43.0, 131=0.8705882352941177, 43=71.0}"
2010,170402080107,"{33=6.0, 35=10.0, 142=8056.082352941177, 122=18.0, 37=113.57254901960785, 176=40455.73333333335, 59=3.0, 1=1.0, 36=8865.839215686274, 121=1243.2470588235294, 61=1359.8784313725494, 28=33.0, 141=1301.7960784313725, 24=2372.0, 195=27.0, 205=1.0, 152=34970.615686274505, 43=24.0, 23=1121.713725490196, 190=43.14901960784314, 22=6.0, 21=2866.0862745098043}"
2010,170402080105,"{33=4.0, 122=28.0, 142=2403.901960784314, 111=4829.0, 37=674.0117647058823, 31=1.0, 176=39297.91764705884, 152=33357.011764705865, 53=38.0, 121=1056.564705882353, 28=19.0, 1=20.0, 61=237.921568627451, 141=1052.0470588235294, 24=83.2156862745098, 195=127.09019607843138, 36=7382.337254901961, 131=14.0, 123=1.0, 190=255.92941176470592, 23=300.3254901960785, 22=10.0, 43=110.0, 21=1375.0666666666664}"
2010,170402080108,"{33=12.56078431372549, 111=16.0, 37=240.96470588235294, 59=8.0, 24=911.7294117647058, 28=33.0, 61=1739.1098039215685, 141=2262.4549019607844, 143=10.0, 195=23.99607843137255, 152=26654.360784313732, 23=1965.1921568627452, 22=2.0, 190=190.07450980392156, 21=7641.835294117646, 35=1.0, 6=1.0, 142=9124.384313725492, 122=9.0, 176=62388.06666666668, 1=60.0, 205=6.0, 36=12358.258823529413, 121=1962.1882352941175, 43=160.4823529411765}"
2010,170402080211,"{33=20.0, 111=53.0, 37=210.2627450980392, 195=140.0, 141=5930.203921568627, 28=170.0, 61=3071.2588235294115, 24=943.8431372549022, 143=16.705882352941178, 59=2.0, 152=62536.03529411769, 23=2211.5372549019608, 22=40.0, 190=824.1843137254901, 21=624.2078431372549, 35=1.0, 142=20953.313725490185, 122=1423.3333333333335, 176=58415.278431372564, 1=34.062745098039215, 36=10566.77647058823, 121=5319.117647058823, 205=22.00392156862745, 131=11.0, 123=64.39607843137256, 43=20.28627450980392}"
2010,170402080506,"{33=29.0, 111=4.0, 37=53.91764705882353, 53=1.0, 143=2.0, 195=23.298039215686273, 28=4.0, 61=504.00784313725484, 141=2973.9411764705883, 24=932.2666666666667, 59=20.094117647058823, 152=37499.180392156864, 23=661.7215686274511, 190=429.61960784313726, 21=90.7921568627451, 142=2684.4196078431373, 122=7529.4549019607875, 176=20676.176470588223, 1=52.52549019607843, 205=1.0, 121=5637.447058823527, 36=2523.3999999999996, 131=58.0, 124=348.45882352941175, 123=5887.968627450981, 41=16.0, 43=670.113725490196}"
2010,170402080602,"{33=4.0, 142=5649.964705882355, 122=42.78431372549019, 37=23.0, 176=49657.65490196081, 131=19.090196078431372, 36=457.7098039215686, 28=6.0, 24=2205.643137254902, 61=1064.4745098039216, 143=4.0, 141=1359.6901960784312, 195=6.0, 121=1380.501960784314, 152=51685.74509803929, 22=5.0, 23=170.11764705882354, 43=9.0, 190=382.38823529411764, 21=82.10588235294118}"
