Year,huc12,histogram
2008,170402080608,"{33=51.0, 111=64325.41960784308, 37=1266.0, 12=8.0, 53=105.0, 195=18.976470588235294, 141=14.0, 61=8052.501960784312, 28=108.0, 24=31991.776470588266, 143=1.0, 59=69.28627450980392, 152=29198.470588235297, 23=17836.41568627452, 190=24380.247058823545, 22=50.29803921568627, 21=645.0509803921569, 35=4.0, 142=16.0, 122=4536.050980392158, 176=2595.6901960784307, 31=16.0, 1=2034.8823529411766, 205=2.627450980392157, 36=15810.239215686272, 121=12423.090196078427, 131=13.0, 124=115.91372549019606, 123=1146.3843137254905, 41=1414.0, 43=13144.592156862747}"
2008,170402080102,"{33=13.0, 142=9577.878431372552, 122=7.333333333333334, 37=30.949019607843137, 176=2589.72156862745, 131=9.0, 121=926.5882352941178, 141=4890.082352941177, 61=239.85882352941175, 143=14.003921568627451, 24=26.062745098039215, 195=90.0, 36=2352.607843137255, 152=90597.7764705882, 23=692.0, 43=1.0, 190=352.0, 21=910.7254901960785}"
2008,170402080104,"{142=23460.59607843137, 122=2.0, 37=68.30980392156863, 205=1.0, 176=1347.5960784313725, 59=1.0, 152=46513.058823529456, 121=346.41568627450977, 141=6707.058823529411, 61=8.0, 28=3.0, 143=85.81176470588235, 24=39.0, 195=167.66666666666666, 36=3787.9098039215687, 131=3.0, 23=11.0, 190=250.09019607843138, 43=2.0, 21=387.0}"
2008,170402080106,"{33=27.0, 37=628.7058823529412, 111=112.0, 4=1.0, 49=2.0, 12=2.0, 195=340.01176470588234, 24=65.60392156862746, 61=277.0313725490196, 28=172.39215686274508, 143=2.1882352941176473, 141=3699.0980392156866, 59=29.0, 152=54404.2470588236, 23=360.4901960784314, 190=148.0, 21=756.6784313725491, 35=2.0, 142=5976.49411764706, 122=2.0, 176=4168.3725490196075, 1=121.2235294117647, 36=5129.090196078431, 121=779.4235294117647, 43=8.0}"
2008,170402080107,"{33=38.0, 142=7612.96862745098, 122=17.0, 37=272.75686274509803, 176=6722.364705882352, 143=12.0, 36=11778.243137254902, 121=1634.0901960784315, 141=3446.803921568627, 61=1409.1529411764704, 28=14.0, 59=6.0, 24=453.0, 195=64.07058823529411, 205=2.0, 152=64356.882352941146, 23=2769.886274509804, 190=67.0, 43=1.0, 21=2221.4941176470593}"
2008,170402080105,"{33=9.0, 37=193.46274509803925, 111=4649.0, 4=3.0, 53=1.0, 195=787.913725490196, 143=2.0, 61=579.349019607843, 28=26.603921568627452, 24=400.3921568627451, 141=1149.6745098039214, 59=6.0, 152=60478.17647058827, 23=1057.996078431372, 190=274.27450980392155, 21=2149.082352941177, 35=1.0, 142=1678.443137254902, 122=51.0, 176=7550.086274509806, 1=30.776470588235295, 36=10156.509803921565, 121=1409.6, 131=1.0, 123=3.0, 43=29.0}"
2008,170402080108,"{33=78.0, 111=10.0, 142=8803.03137254902, 122=6.0, 37=508.5490196078431, 59=305.0, 53=6.0, 176=13702.533333333327, 152=66104.73333333335, 36=20808.82745098039, 141=3198.862745098039, 61=1251.7764705882353, 1=46.0, 28=62.0, 24=999.1294117647059, 143=50.0, 195=429.2, 121=2389.674509803922, 131=1.0, 44=1.0, 23=1420.4313725490197, 190=193.70588235294116, 43=210.0, 21=7196.203921568627}"
2008,170402080211,"{33=138.4, 58=1.0, 111=59.0, 37=572.1294117647059, 49=4.0, 53=2.0, 141=5519.909803921569, 24=1938.8666666666663, 61=3978.682352941176, 28=56.247058823529414, 59=20.0, 143=22.0, 195=195.0, 152=100103.80784313733, 23=1790.6196078431371, 190=1672.0, 21=940.4000000000001, 142=22044.290196078415, 122=1393.3607843137256, 176=12557.235294117647, 1=12.0, 121=5658.901960784313, 36=14777.172549019608, 205=1.0, 131=22.0, 123=115.79607843137255, 124=19.39607843137255, 43=8.592156862745098}"
2008,170402080506,"{33=8.0, 111=9.0, 37=207.85098039215686, 53=2.0, 195=18.04705882352941, 28=3.0, 61=1524.76862745098, 24=1212.1450980392158, 141=3124.219607843138, 59=8.945098039215686, 152=51360.078431372545, 23=442.08627450980396, 190=288.2, 22=1.0, 21=144.7294117647059, 35=2.0, 142=3399.1764705882356, 122=8102.325490196082, 176=1832.6862745098042, 1=9.0, 121=8067.5450980392125, 36=2429.133333333333, 131=90.0, 124=433.4705882352941, 123=6566.396078431374, 41=8.0, 43=20.0}"
2008,170402080602,"{33=6.0, 142=6000.647058823531, 122=45.78431372549019, 37=47.21176470588235, 176=9660.741176470598, 205=1.0, 195=17.03921568627451, 61=2337.929411764706, 28=1.0, 24=469.2980392156863, 143=3.0, 141=1321.1803921568626, 36=2962.223529411766, 121=1709.2313725490199, 152=87214.0039215686, 123=2.0, 23=1748.0, 190=609.5803921568627, 21=59.0}"
