Year,huc12,histogram
2012,170402080608,"{33=4.0, 111=60013.101960784246, 37=213.01176470588234, 59=109.56078431372549, 28=16.0, 61=2587.7098039215684, 24=23606.90980392157, 143=1.0, 195=6.0, 152=26518.223529411753, 23=11883.098039215689, 22=560.0, 190=28227.223529411775, 21=130.32156862745097, 35=1.0, 27=6.0, 142=4.0, 122=4475.196078431375, 176=16009.513725490187, 32=9.0, 1=761.1372549019609, 36=10753.682352941174, 121=13058.39607843137, 205=6.0, 131=49.29019607843137, 43=31040.59607843137, 41=72.21176470588236, 44=1.0, 123=1116.9411764705883, 42=13.0, 124=140.7882352941176}"
2012,170402080102,"{33=1.0, 142=10728.611764705885, 122=7.333333333333334, 37=22.0, 176=9490.058823529416, 143=9.91764705882353, 121=783.2392156862746, 28=50.0, 61=121.02745098039216, 24=221.50588235294117, 141=4617.992156862744, 195=141.85490196078433, 36=816.1411764705881, 152=84832.62745098033, 23=288.3058823529411, 190=174.0, 43=21.0, 21=993.9725490196079}"
2012,170402080104,"{142=25197.164705882344, 122=5.0, 37=7.0, 176=4297.615686274508, 143=191.0, 61=2.0, 141=8004.003921568625, 28=8.658823529411764, 195=2.333333333333333, 24=18.007843137254902, 121=189.4156862745098, 36=1495.1843137254905, 152=43599.22352941184, 23=51.34117647058824, 43=4.0, 190=61.0, 21=58.56470588235294}"
2012,170402080106,"{111=120.0, 142=7194.349019607843, 122=4.0, 27=4.0, 37=77.05882352941177, 176=16198.086274509797, 121=874.4862745098038, 24=40.67058823529412, 61=97.20392156862745, 1=1.0, 28=268.40000000000003, 141=2348.7529411764704, 143=7.835294117647059, 195=433.93333333333334, 36=4003.2823529411776, 152=45094.80000000006, 23=150.02745098039213, 190=48.0, 43=30.545098039215688, 21=217.61960784313723}"
2012,170402080107,"{111=19.0, 142=9225.733333333334, 122=23.0, 37=686.9098039215686, 176=28328.768627450983, 59=1.0, 36=9779.07450980392, 141=2431.18431372549, 28=653.9686274509804, 61=996.643137254902, 24=2426.043137254902, 143=1.0, 195=22.886274509803922, 121=1690.1921568627452, 152=43020.12156862746, 23=552.0784313725491, 190=16.0, 43=30.450980392156865, 21=2994.6588235294116}"
2012,170402080105,"{111=5034.0, 37=107.45490196078431, 59=4.0, 143=4.16078431372549, 28=137.3372549019608, 61=1217.7882352941176, 141=1133.4666666666667, 24=98.0, 195=180.08235294117645, 152=41538.78039215687, 23=610.4784313725488, 190=152.99607843137255, 21=545.6235294117647, 35=7.0, 122=59.0, 142=1898.035294117647, 27=1.0, 176=29081.631372549018, 1=3.0, 36=9537.003921568627, 121=1263.5019607843137, 131=2.0, 123=2.0, 41=2.0, 43=57.0}"
2012,170402080108,"{33=12.0, 111=36.0, 37=163.55686274509804, 195=43.64313725490196, 143=26.07450980392157, 61=994.5411764705881, 28=798.9960784313726, 141=2475.2588235294115, 24=1387.5607843137254, 59=211.0, 152=25002.01176470588, 23=711.9294117647058, 190=54.0, 21=9859.564705882352, 122=8.0, 142=9488.286274509805, 27=5.0, 176=65764.24705882352, 32=8.0, 1=30.0, 121=2049.8, 36=8357.188235294116, 205=2.0, 131=1.0, 43=292.0}"
2012,170402080211,"{33=14.0, 111=27.0, 37=430.9137254901961, 59=1.0, 143=14.0, 28=284.9490196078431, 61=1114.3921568627457, 141=4443.874509803922, 24=422.9843137254902, 195=80.0, 152=82557.031372549, 23=4212.047058823529, 190=707.1803921568628, 21=906.305882352941, 27=11.572549019607843, 142=22466.741176470572, 122=1521.8705882352942, 176=35876.66274509805, 1=1.0, 205=7.0, 121=5429.215686274509, 36=12991.670588235296, 131=5.0, 123=84.39607843137256, 43=13.0}"
2012,170402080506,"{122=8213.635294117652, 142=2132.439215686274, 27=1.0, 37=56.733333333333334, 152=46832.882352941175, 36=2074.341176470589, 176=9278.239215686277, 121=8513.196078431367, 24=1063.8745098039215, 59=6.0, 61=657.7450980392157, 1=2.0, 28=7.0, 143=8.0, 141=2477.094117647059, 195=3.0, 205=2.0, 131=13.0, 190=169.67450980392158, 23=496.1215686274509, 123=6469.658823529412, 43=347.2392156862746, 124=408.07450980392156, 21=80.8549019607843}"
2012,170402080602,"{27=1.0, 142=6140.454901960787, 122=50.278431372549015, 37=52.0, 176=9919.949019607846, 131=27.0, 121=1764.7843137254902, 28=2.0, 24=808.9686274509802, 61=324.87450980392157, 143=5.0, 141=839.9058823529411, 195=16.0, 36=1698.478431372549, 152=88374.33333333337, 23=2845.976470588235, 43=20.0, 190=1266.7333333333333, 21=57.13333333333333}"
2012,170402080603,"{35=1.0, 142=19337.639215686264, 122=33.666666666666664, 37=94.0, 176=12647.215686274509, 24=1093.9098039215685, 61=168.83529411764704, 28=18.0, 141=11119.843137254897, 143=25.0, 121=998.8235294117646, 36=1786.9058823529415, 152=56484.1294117647, 23=7584.788235294119, 190=2674.6941176470586, 43=171.0, 21=204.48627450980393}"
2012,170402080605,"{33=5.0, 111=56.0, 37=84.0, 195=2.0, 61=3828.443137254902, 28=3.0, 141=110.61176470588235, 24=23482.360784313725, 59=79.64313725490196, 152=112794.20392156861, 23=2756.0549019607843, 190=2539.843137254902, 21=125.68627450980392, 142=156.81176470588235, 122=2681.3529411764703, 27=3.0, 176=10510.223529411765, 32=9.0, 1=5.0, 36=3711.913725490196, 121=9429.603921568629, 131=151.0, 42=1.0, 123=366.60392156862747, 43=27087.231372549017, 41=1.0, 124=16.0}"
2012,170402080607,"{122=786.5843137254901, 111=717.1725490196079, 27=1.0, 37=102.97254901960784, 176=5207.1568627451, 42=2.0, 28=1.0, 152=28468.678431372522, 1=2.0, 61=1344.3058823529411, 121=4698.96862745098, 24=22344.235294117643, 195=12.0, 36=4709.435294117647, 131=26.0, 43=17374.54509803922, 190=34374.92156862746, 23=1565.956862745098, 123=42.35686274509804, 41=2127.0, 124=0.8784313725490196, 21=650.2313725490196}"
2012,170402080606,"{33=3.0, 111=11.0, 122=514.929411764706, 37=29.12549019607843, 176=3867.172549019608, 59=6.0, 28=4.0, 67=2.0, 1=34.0, 61=1735.2823529411764, 36=2001.3647058823524, 24=18420.258823529413, 195=6.0, 121=2948.2, 152=12488.411764705885, 41=1.0, 190=18578.643137254898, 23=1534.5921568627452, 123=17.027450980392157, 43=18219.741176470594, 124=0.11764705882352941, 21=117.0}"
2012,170402080507,"{111=361.75686274509803, 37=89.12156862745098, 59=12.529411764705882, 24=3578.1960784313724, 28=5.0, 61=1542.850980392157, 143=2.0, 141=476.78431372549016, 195=4.0, 152=49893.270588235275, 23=829.549019607843, 190=6280.666666666666, 21=70.78039215686275, 27=5.0, 142=848.0, 122=9542.023529411772, 176=5948.117647058823, 32=2.0, 1=10.0, 121=6749.956862745095, 36=2214.780392156864, 205=4.0, 131=453.6980392156863, 124=1398.7490196078431, 42=1.0, 123=10654.850980392153, 41=2.0, 43=3483.890196078431}"
2012,170402080101,"{33=1.0, 35=1.0, 111=7.0, 142=1789.650980392157, 122=12.0, 37=87.0, 176=6541.64705882353, 131=1.0, 143=2.0, 24=3211.454901960784, 61=139.0, 28=15.0, 36=429.0, 141=447.2352941176471, 195=122.14117647058823, 121=1230.709803921569, 152=92667.43921568627, 123=1.0, 23=1516.2862745098037, 43=8.952941176470588, 190=63.0, 21=134.02745098039216}"
2012,170402080103,"{142=21351.905882352927, 143=286.4078431372549, 141=5407.329411764705, 36=20.2, 121=17.53333333333333, 152=13719.776470588253, 23=4.376470588235295, 176=929.435294117647, 190=6.0, 21=1.0}"
2012,170402080206,"{122=5.0, 142=41473.427450980416, 111=1.0, 37=6.0, 176=1483.7686274509804, 141=7506.98039215686, 143=549.8196078431372, 24=8.0, 121=84.05098039215687, 36=20.00392156862745, 152=33797.21568627454, 23=2.0, 190=8.0, 21=2.0}"
