Year,huc12,histogram
2006,170402080608,{}
2006,170402080102,{}
2006,170402080104,{}
2006,170402080106,{}
2006,170402080107,{}
2006,170402080105,{}
2006,170402080108,{}
2006,170402080211,{}
2006,170402080506,{}
2006,170402080602,{}
2006,170402080603,{}
2006,170402080605,{}
2006,170402080607,{}
2006,170402080606,{}
2006,170402080507,{}
2006,170402080101,{}
2006,170402080103,{}
2006,170402080206,{}
2006,170402080501,{}
2006,170402080502,{}
2006,170402080503,{}
2006,170402080504,{}
2006,170402080505,{}
2006,170402080601,{}
2006,170402080604,{}
2006,170402080305,{}
2006,170402080306,{}
2006,170402080201,{}
2006,170402080203,{}
2006,170402080202,{}
2006,170402080204,{}
2006,170402080208,{}
2006,170402080209,{}
2006,170402080207,{}
2006,170402080210,{}
2006,170402080301,{}
2006,170402080303,{}
2006,170402080302,{}
2006,170402080304,{}
2006,170402080307,{}
2006,170402080308,{}
2006,170402080401,{}
2006,170402080403,{}
2006,170402080205,{}
2006,170402080402,{}
2006,170402080404,{}
