Year,huc12,histogram
2009,170402080608,"{33=101.2392156862745, 111=64043.223529411705, 37=255.94509803921565, 12=14.0, 53=68.15294117647059, 141=1.0, 28=61.0, 61=7952.058823529408, 59=40.70980392156863, 24=29072.349019607853, 195=23.0, 152=28801.63529411765, 23=11592.611764705884, 22=20.0, 190=25075.098039215696, 21=1503.533333333333, 35=3.0, 142=132.56470588235294, 122=4276.486274509806, 176=2291.235294117647, 1=933.0, 36=18270.286274509803, 121=12436.152941176466, 205=6.827450980392157, 131=38.0, 43=19860.556862745096, 123=1213.9450980392157, 41=3189.1921568627445, 124=117.10980392156861}"
2009,170402080102,"{33=20.811764705882354, 142=11045.623529411769, 122=5.968627450980392, 37=44.0, 131=1.0, 176=4663.466666666667, 28=1.0, 53=1.0, 121=965.6705882352942, 24=27.0, 1=3.0, 61=1448.5176470588235, 141=4037.3019607843135, 143=9.0, 195=119.0, 36=2533.423529411765, 152=87576.52941176464, 23=307.078431372549, 190=421.1960784313726, 43=27.0, 21=63.0}"
2009,170402080104,"{33=2.0, 142=23004.447058823516, 111=7.0, 37=64.88235294117646, 176=1453.8078431372546, 24=54.76862745098039, 53=1.0, 143=35.0, 28=2.0, 1=2.0, 61=92.92941176470589, 36=2623.4274509803918, 141=6568.96862745098, 195=87.38039215686274, 121=271.5176470588235, 152=48166.972549019614, 23=283.0, 43=10.0, 190=340.41176470588243, 21=120.0}"
2009,170402080106,"{33=54.89411764705882, 37=67.83529411764707, 111=125.0, 142=7047.576470588236, 122=1.0, 4=103.28235294117646, 121=750.0823529411764, 176=5209.203921568625, 141=3786.298039215686, 53=39.33725490196078, 24=46.501960784313724, 61=391.24313725490197, 1=103.5764705882353, 28=3.0, 143=1.156862745098039, 195=210.5529411764706, 59=2.0, 36=3913.725490196079, 152=54609.5450980393, 23=253.9607843137255, 190=169.76470588235293, 43=61.0, 21=263.51372549019607}"
2009,170402080107,"{33=102.0, 4=10.71764705882353, 142=8675.403921568628, 122=22.0, 37=246.0705882352941, 205=2.0, 176=8377.839215686276, 143=1.0, 53=0.6588235294117647, 36=11815.823529411764, 61=3678.2470588235296, 1=31.4078431372549, 28=498.0, 141=3570.149019607843, 24=768.913725490196, 195=93.0, 121=1544.6941176470586, 152=60839.9137254902, 23=1168.894117647059, 43=15.0, 190=47.0, 21=1389.980392156863}"
2009,170402080105,"{33=20.101960784313725, 111=5850.0, 142=2083.5882352941176, 25=1.0, 122=41.0, 37=313.08235294117645, 121=1317.1058823529413, 176=6819.050980392156, 141=1123.2980392156862, 53=7.0, 195=567.0588235294117, 1=26.0, 61=273.98039215686276, 28=181.0, 24=96.23137254901961, 143=3.0, 59=5.0, 36=8563.862745098038, 152=62594.93725490199, 23=795.0274509803921, 123=4.0, 190=432.5725490196079, 43=70.0, 21=1489.4431372549018}"
2009,170402080108,"{33=144.0, 35=1.0, 111=15.0, 142=9685.007843137257, 122=8.0, 37=379.11764705882354, 143=19.0, 1=31.0, 176=18263.133333333346, 152=63565.17647058824, 53=3.0, 36=18114.941176470587, 195=213.0, 61=2467.3490196078437, 28=33.49019607843137, 24=575.9411764705883, 141=2135.1333333333337, 59=146.0, 121=2293.772549019608, 131=1.0, 23=960.1019607843136, 190=514.8745098039216, 43=331.83137254901965, 21=7880.788235294118}"
2009,170402080211,"{33=766.4705882352943, 111=46.0, 37=1478.5176470588237, 53=3.0, 59=14.0, 143=15.0, 28=106.51764705882353, 61=2866.1960784313724, 141=6145.325490196079, 24=2344.298039215685, 195=790.0196078431372, 152=96684.26666666668, 23=3054.8078431372555, 22=1.0, 190=2440.8274509803923, 21=831.5764705882355, 35=1.0, 142=22211.494117647053, 122=1398.556862745098, 176=12722.482352941177, 1=51.89411764705882, 121=5616.407843137255, 36=13823.145098039218, 205=1.0, 131=3.0, 123=129.9294117647059, 43=68.07450980392157, 124=9.0}"
2009,170402080506,"{33=62.0, 111=4.0, 37=16.0, 53=20.0, 195=18.0, 28=8.0, 61=1381.886274509804, 141=1502.8274509803919, 24=956.7372549019607, 59=6.0, 152=55749.13725490198, 23=320.61960784313726, 190=92.14509803921568, 21=73.35294117647058, 142=2616.1019607843136, 122=7795.278431372552, 176=537.3568627450982, 1=23.0, 205=1.0, 121=8573.862745098035, 36=2262.0235294117647, 131=26.87450980392157, 124=281.29411764705884, 123=6697.7686274509815, 41=11.0, 43=277.53725490196075}"
2009,170402080602,"{33=50.12156862745098, 35=2.0, 111=2.0, 142=6302.113725490198, 122=47.78431372549019, 37=221.0, 131=113.1098039215686, 121=1827.6705882352942, 176=14126.019607843133, 195=30.12156862745098, 143=3.0, 57=2.0, 1=33.0, 61=3601.662745098039, 28=16.0, 141=1507.9411764705883, 24=634.443137254902, 59=14.0, 36=5305.082352941175, 152=79347.04313725496, 23=47.48627450980391, 190=648.8941176470588, 43=43.0, 21=289.3764705882353}"
2009,170402080603,"{33=143.86666666666667, 111=8.0, 142=17646.611764705875, 122=37.16470588235294, 37=94.0, 121=1542.38431372549, 176=2417.1764705882356, 195=61.0, 36=3281.803921568627, 24=1043.078431372549, 61=5134.705882352941, 1=25.0, 28=53.0, 141=13430.70980392157, 143=59.0, 59=2.0, 205=2.0, 152=64060.28235294119, 190=1892.8666666666668, 23=3197.3176470588237, 41=2.0, 43=7.0, 21=302.9686274509804}"
