Year,huc12,mean
2014,170402080608,5218.2532225406485
2014,170402080102,3418.345024638551
2014,170402080104,4659.166562580849
2014,170402080106,3702.790680244157
2014,170402080107,4112.926101289071
2014,170402080105,3721.983490243837
2014,170402080108,4565.247661401454
2014,170402080211,3829.6041622650287
2014,170402080506,2786.6410081807076
2014,170402080602,3235.8978226176864
2014,170402080603,4603.596671599427
2014,170402080605,3926.655931976234
2014,170402080607,5071.352980383063
2014,170402080606,5724.615828792875
2014,170402080507,2640.632389886308
2014,170402080101,2611.176721407889
2014,170402080103,5864.616818339713
2014,170402080206,5438.837516864242
2014,170402080501,4052.0149009827755
2014,170402080502,4613.209632279968
2014,170402080503,2773.3331827837405
2014,170402080504,4036.0498452479733
2014,170402080505,2535.5255535414913
2014,170402080601,4020.393201481146
2014,170402080604,2647.1203892778362
2014,170402080305,2937.046811613112
2014,170402080306,3310.7763085895585
2014,170402080201,3783.088754525863
2014,170402080203,4132.626412094587
2014,170402080202,3805.2675366224944
2014,170402080204,5339.363662490892
2014,170402080208,4610.839263429276
2014,170402080209,5260.297177959204
2014,170402080207,4065.7967529341163
2014,170402080210,4083.4120435500013
2014,170402080301,4531.322695852005
2014,170402080303,3707.048829578355
2014,170402080302,3171.1001023754225
2014,170402080304,3789.92123163898
2014,170402080307,4239.300239045253
2014,170402080308,3673.933249738214
2014,170402080401,3854.800220276567
2014,170402080403,3980.382478665505
2014,170402080205,4178.026602464969
2014,170402080402,4341.819695670456
2014,170402080404,3387.32937808002
