Year,huc12,mean
2015,170402080608,5504.254355108732
2015,170402080102,3954.2704038315815
2015,170402080104,5301.75901475992
2015,170402080106,4373.978405256174
2015,170402080107,4928.977712287609
2015,170402080105,4313.630764648392
2015,170402080108,5275.865740443395
2015,170402080211,4415.5485250102765
2015,170402080506,3170.9937786235027
2015,170402080602,3536.2276677599457
2015,170402080603,5315.58244644211
2015,170402080605,4105.938104127844
2015,170402080607,5360.82819598306
2015,170402080606,5941.672001757539
2015,170402080507,2857.8543100277334
2015,170402080101,2964.198626725028
2015,170402080103,6600.012662074229
2015,170402080206,6150.923254230037
2015,170402080501,4804.908411715121
2015,170402080502,5254.370922633964
2015,170402080503,3084.1462344543
2015,170402080504,4386.035734389956
2015,170402080505,2695.974527652668
2015,170402080601,4484.243249567932
2015,170402080604,2833.3994547922985
2015,170402080305,3262.4133432412173
2015,170402080306,3780.785043927132
2015,170402080201,4566.784392583146
2015,170402080203,4656.801458739123
2015,170402080202,4651.601589923784
2015,170402080204,6267.669310381262
2015,170402080208,5293.710800961211
2015,170402080209,5979.673798213526
2015,170402080207,4642.375487482373
2015,170402080210,4654.202311678045
2015,170402080301,5258.258313598443
2015,170402080303,4110.351013039492
2015,170402080302,3428.5199164142273
2015,170402080304,4111.005101840964
2015,170402080307,4623.423724521258
2015,170402080308,3722.261556373121
2015,170402080401,4264.571331128811
2015,170402080403,4488.91765500289
2015,170402080205,4930.513881768254
2015,170402080402,4873.347237602287
2015,170402080404,3796.466403005796
