Date,huc12,sims_mean,sims_25th,sims_50th,sims_75th
2004-12-01,170402080102,12.98447829963016,11.911123800246877,12.492827260552,14.0
2004-12-01,170402080104,14.942746566421976,14.000000000000004,14.000000000000004,16.0
2004-12-01,170402080106,12.4888170492299,11.6655509478878,12.0,13.079583267311047
2004-12-01,170402080107,12.72481220330882,12.000000000000004,12.999999999999998,12.999999999999998
2004-12-01,170402080105,13.389405839715154,12.715507895885398,12.715507895885398,14.268943932211648
2004-12-01,170402080108,13.979502497200812,12.839371075317327,14.00000000000001,15.0
2004-12-01,170402080211,16.992695882445975,16.0,16.0,18.71057124334892
2004-12-01,170402080506,12.2586281035948,4.0,14.227876446912212,17.0
2004-12-01,170402080602,12.068952311079158,9.993122730051422,13.627974054982966,15.000000000000002
2004-12-01,170402080603,11.457671775822227,3.0,15.000000000000002,16.99999999999999
2004-12-01,170402080605,2.981997606995362,2.0,2.0,3.0
2004-12-01,170402080607,2.3039149215318364,2.010154120889525,2.010154120889525,3.0
2004-12-01,170402080606,2.4397572739191022,2.2132391601877126,2.2132391601877126,3.0000000000000004
2004-12-01,170402080507,4.968208839821831,2.9999999999999964,2.9999999999999964,4.999999999999999
2004-12-01,170402080101,12.478276906958904,11.0,12.000000000000002,13.442487368514252
2004-12-01,170402080103,16.514246323529406,16.0,16.0,17.000000000000004
2004-12-01,170402080206,18.43856556353198,17.0,18.0,22.0
2004-12-01,170402080501,15.95257169137211,15.0,16.0,17.0
2004-12-01,170402080502,17.66329586789418,16.0,17.000000000000004,17.999999999999993
2004-12-01,170402080503,14.339108465980203,13.0,17.0,18.0
2004-12-01,170402080504,7.435653375684082,4.0,4.0,5.000000000000001
2004-12-01,170402080505,5.511419076761793,3.0000000000000004,3.0000000000000004,4.0
2004-12-01,170402080601,15.115191602044208,13.999999999999991,15.0,15.0
2004-12-01,170402080604,3.5398467422598934,2.0,3.000000000000001,4.0
2004-12-01,170402080305,10.764792686194657,4.0,5.000000000000001,21.0
2004-12-01,170402080306,12.516336801344623,5.000000000000001,15.000000000000009,16.0
2004-12-01,170402080201,12.92901055200667,12.99999999999999,12.99999999999999,12.99999999999999
2004-12-01,170402080203,16.509362324915013,14.999999999999998,18.0,20.0
2004-12-01,170402080202,12.572304882321736,12.000000000000012,12.000000000000012,13.000000000000004
2004-12-01,170402080204,11.428910272547244,9.13196062110388,12.0,14.000000000000004
2004-12-01,170402080208,12.954134076518914,11.0,12.0,20.0
2004-12-01,170402080209,19.28394402420275,17.999999999999996,20.0,21.000000000000004
2004-12-01,170402080207,16.58198525566167,14.999999999999998,16.045618860305545,19.000000000000004
2004-12-01,170402080210,18.57155573457193,16.329922915579605,19.000000000000004,21.000000000000007
2004-12-01,170402080301,15.413907926833648,13.999999999999998,14.999999999999998,20.000000000000004
2004-12-01,170402080303,16.485619866354682,14.0,19.000000000000004,19.000000000000004
2004-12-01,170402080302,17.08527872854375,17.516019622797344,18.000000000000007,19.0
2004-12-01,170402080304,12.895630115034937,12.999999999999996,14.000000000000009,14.999999999999998
2004-12-01,170402080307,17.937775110643855,16.0,19.2111370915626,19.2111370915626
2004-12-01,170402080308,15.15610021402248,14.000000000000002,16.0,19.168273422228765
2004-12-01,170402080401,16.08929368640643,15.000000000000004,16.0,16.0
2004-12-01,170402080403,17.105418434458148,16.0,17.0,18.0
2004-12-01,170402080205,14.23026501569194,13.00000000000001,14.000000000000009,15.000000000000004
2004-12-01,170402080402,15.668533907708186,15.0,16.0,17.0
2004-12-01,170402080404,17.67040828182923,16.412730249027124,17.353772759565647,17.353772759565647
2005-01-01,170402080608,1.9574615071810129,0.0,0.0,2.0
2005-01-01,170402080102,8.051766589628556,0.0,14.0,15.0
2005-01-01,170402080104,11.957846746691512,0.0,18.101968535537985,18.101968535537985
2005-01-01,170402080106,1.9024165768664776,0.0,0.0,0.0
2005-01-01,170402080107,2.650601592627776,0.0,1.0,1.0
2005-01-01,170402080105,2.020264616507389,0.0,0.0,0.0
2005-01-01,170402080108,3.1995951097932207,0.0,0.0,7.0
2005-01-01,170402080211,11.815813838651945,1.0,16.999999999999996,17.999999999999996
2005-01-01,170402080506,9.24828903692924,6.0,9.0,16.0
2005-01-01,170402080602,2.9106724593105904,0.0,1.0,2.0
2005-01-01,170402080603,6.556905975886283,0.0,2.0156857164612645,13.999999999999996
2005-01-01,170402080605,1.2356041922816836,0.0,0.0,1.0
2005-01-01,170402080607,0.9640051445971924,0.0,0.0,1.0
2005-01-01,170402080606,0.6328447261197637,0.0,0.0,1.0
2005-01-01,170402080507,3.031809592511232,0.0,1.0,2.0
2005-01-01,170402080101,8.089981302586475,0.0,7.000000000000001,14.0
2005-01-01,170402080103,13.359696157283288,1.0,21.0,21.0
2005-01-01,170402080206,20.726906247758407,23.0,23.0,24.0
2005-01-01,170402080501,8.906000989642875,1.0,9.000000000000002,18.0
2005-01-01,170402080502,9.940458443778793,1.0,9.0,19.0
2005-01-01,170402080503,5.314681363861099,0.0,1.0,17.0
2005-01-01,170402080504,7.762317280195837,1.0,2.0,20.0
2005-01-01,170402080505,3.368969442001807,1.0,2.0,3.0
2005-01-01,170402080601,4.283460833448119,0.0,0.0,7.0
2005-01-01,170402080604,0.9355216631134088,0.0,0.0,1.0
2005-01-01,170402080305,3.2541431503425744,1.0,1.0,1.0
2005-01-01,170402080306,6.788447886218672,7.0,7.0,8.0
2005-01-01,170402080201,9.408924603018676,7.0,8.0,8.0
2005-01-01,170402080203,11.435103019963252,1.0,15.0,16.0
2005-01-01,170402080202,8.632416684157523,7.0,8.0,15.0
2005-01-01,170402080204,14.367057515834135,15.000000000000004,15.000000000000004,15.000000000000004
2005-01-01,170402080208,12.981589113318796,1.0,19.0,21.0
2005-01-01,170402080209,15.154145710601524,14.0,17.0,19.0
2005-01-01,170402080207,8.715743497003766,1.0,8.0,17.000000000000004
2005-01-01,170402080210,12.084824410817392,8.0,14.000000000000004,20.000000000000004
2005-01-01,170402080301,14.359251159226549,9.999999999999998,9.999999999999998,20.0
2005-01-01,170402080303,9.08924124342856,8.999999999999998,10.000000000000002,10.000000000000002
2005-01-01,170402080302,9.31570710520074,8.017923625031049,9.0,10.0
2005-01-01,170402080304,8.436936622735775,8.0,8.0,10.0
2005-01-01,170402080307,9.929621863375088,8.21463613372307,9.0,16.0
2005-01-01,170402080308,8.992008801999317,8.0,8.0,8.0
2005-01-01,170402080401,9.648607008448696,0.0,8.0,18.0
2005-01-01,170402080403,14.394236506354918,16.0,17.0,17.0
2005-01-01,170402080205,5.058607864467327,0.0,7.0,8.0
2005-01-01,170402080402,1.207576846981382,0.0,1.0,1.0
2005-01-01,170402080404,10.968597817066277,1.0,16.0,19.000000000000004
2005-02-01,170402080608,11.150124354802523,4.309314101429265,14.57181097713199,16.0
2005-02-01,170402080102,4.896562409479477,0.0,0.0,3.0
2005-02-01,170402080104,4.055773525303453,0.0,0.0,1.0
2005-02-01,170402080106,0.9519781140025442,0.0,0.0,0.0
2005-02-01,170402080107,0.7291905392890357,0.0,0.0,0.0
2005-02-01,170402080105,0.8748541645600036,0.0,0.0,1.0
2005-02-01,170402080108,0.1472996849021729,0.0,0.0,0.0
2005-02-01,170402080211,7.732954054765938,1.0,4.222876997772554,18.21931737578392
2005-02-01,170402080506,14.930473790463196,13.854502756789868,16.601592265113933,20.0
2005-02-01,170402080602,17.179815951747113,16.0,16.999999999999996,20.0
2005-02-01,170402080603,16.16868544243646,16.999999999999996,18.0,19.0
2005-02-01,170402080605,10.891998518173777,4.065359529915392,13.000000000000002,15.0
2005-02-01,170402080607,8.558801685343553,3.0000000000000018,8.999999999999995,11.999999999999998
2005-02-01,170402080606,7.414650481518026,3.0000000000000013,5.0,12.45685876708445
2005-02-01,170402080507,13.590616260992345,12.0,16.0,16.999999999999996
2005-02-01,170402080101,6.374929564092032,0.0,0.0,19.0
2005-02-01,170402080103,2.0021263400372105,0.0,0.0,1.0
2005-02-01,170402080206,13.594127525189228,1.0,22.0,25.000000000000004
2005-02-01,170402080501,5.523347327286064,0.0,3.0000000000000004,4.999999999999999
2005-02-01,170402080502,7.615830256426466,1.0,3.0,20.0
2005-02-01,170402080503,13.813823686473755,2.0,20.0,21.0
2005-02-01,170402080504,19.15416870758651,19.0,20.348363168375027,23.304539711951488
2005-02-01,170402080505,19.572664416089715,19.0,20.0,22.0
2005-02-01,170402080601,12.30449561870246,0.0,21.0,22.0
2005-02-01,170402080604,11.244594635641636,7.0,12.0,16.0
2005-02-01,170402080305,1.9663531372484373,0.0,0.0,1.0
2005-02-01,170402080306,1.3966671347978623,0.0,1.0,1.0
2005-02-01,170402080201,1.994543626418903,0.0,0.0,0.0
2005-02-01,170402080203,3.972321297733491,0.0,0.0,9.0
2005-02-01,170402080202,1.030939732478964,0.0,0.0,0.0
2005-02-01,170402080204,3.827586836016444,0.0,1.0,9.000000000000002
2005-02-01,170402080208,10.119099729804876,1.0,11.000000000000002,12.0
2005-02-01,170402080209,10.30241216799886,3.0,11.0,12.0
2005-02-01,170402080207,2.749892444872524,0.0,0.0,1.0
2005-02-01,170402080210,7.652850728358464,2.803192322319411,5.000000000000002,11.0
2005-02-01,170402080301,9.183391774566925,0.0,0.0,22.0
2005-02-01,170402080303,1.4258651097731554,0.0,1.0,2.0
2005-02-01,170402080302,3.045418696831614,0.0,1.0,3.0
2005-02-01,170402080304,2.4516850923667337,0.0,1.0,3.0
2005-02-01,170402080307,4.102085768540693,0.0,3.0000000000000004,5.363995610880351
2005-02-01,170402080308,3.0858623275790973,0.0,1.0,4.0
2005-02-01,170402080401,2.631050662697835,0.0,1.0,3.000000000000001
2005-02-01,170402080403,4.014945427072795,0.0,2.0,4.999999999999999
2005-02-01,170402080205,0.1989856777884925,0.0,0.0,0.0
2005-02-01,170402080402,1.4095719632357326,0.0,1.0,1.0
2005-02-01,170402080404,5.319176230603032,0.0,1.0,8.0
