Date,huc12,ensb_mean,ensb_25th,ensb_50th,ensb_75th
2002-02-01,170402080301,8.768293806474901,4.0,8.510134287878262,12.494299626138805
2002-02-01,170402080303,6.950184417106093,2.26287367897599,5.0,9.70151934378918
2002-02-01,170402080302,3.645550333146092,1.0,2.109285973661308,5.646106036124717
2002-02-01,170402080304,7.131917259222461,2.9999999999999987,6.084743026316928,9.999999999999991
2002-02-01,170402080307,3.4412233979055054,1.0,1.0,4.253350746069263
2002-02-01,170402080308,4.714143240100296,2.30713466052218,4.547958777121088,7.000000000000001
2002-02-01,170402080401,2.2474648305459937,0.0,1.0,3.0000000000000004
2002-02-01,170402080403,4.998801922815082,1.0,2.0,6.999999999999998
2002-02-01,170402080205,2.712631673377548,0.0,0.0,1.0
2002-02-01,170402080402,6.432524190009633,1.0,5.0,10.000000000000004
2002-02-01,170402080404,6.891069941290187,2.2666571771823607,4.358344357404233,9.346679908646584
2002-03-01,170402080608,44.64481243589061,39.98144554432326,44.99726630518948,51.00000000000001
2002-03-01,170402080102,15.908170712989516,8.0,16.0,23.0
2002-03-01,170402080104,16.487766241726106,9.02922165183971,13.000000000000004,22.0
2002-03-01,170402080106,12.23760645145701,3.0,11.000000000000002,18.44647090314962
2002-03-01,170402080107,14.02573201994002,5.000000000000002,11.999999999999996,21.0
2002-03-01,170402080105,18.4936993647058,12.430784025988007,19.00000000000001,24.000000000000004
2002-03-01,170402080108,16.538573321355717,9.450159413204654,15.000000000000002,23.000000000000004
2002-03-01,170402080211,23.69047293592911,16.0,24.35838366543812,31.0
2002-03-01,170402080506,28.45076635387904,17.2283762092299,30.436549937957174,37.00000000000001
2002-03-01,170402080602,29.2676431442726,23.444312040141305,31.000000000000004,38.42342907803768
2002-03-01,170402080603,22.99386896905053,10.000000000000002,20.999999999999996,36.00000000000001
2002-03-01,170402080605,37.85111609192482,32.0,40.15753142675826,46.21065549085258
2002-03-01,170402080607,40.54144186834244,34.00000000000001,44.51377070560914,48.00000000000004
2002-03-01,170402080606,38.90886585517092,31.0,39.99999999999999,47.99999999999999
2002-03-01,170402080507,29.56960548317749,17.999999999999993,30.00000000000003,39.000000000000014
2002-03-01,170402080101,24.34334223161984,17.0,25.7609924748667,32.0
2002-03-01,170402080103,16.431098126844955,8.0,13.000000000000002,20.0
2002-03-01,170402080206,18.81811826953908,10.0,14.999999999999998,25.037115764101344
2002-03-01,170402080501,16.57623031019436,9.000000000000004,14.999999999999996,22.0
2002-03-01,170402080502,22.034221646217368,12.000000000000004,21.0,31.000000000000004
2002-03-01,170402080503,30.234736828933737,21.000000000000004,31.00000000000001,39.000000000000014
2002-03-01,170402080504,19.33950318392208,10.17844241647088,16.999999999999996,26.000000000000004
2002-03-01,170402080505,28.69462614142019,15.000000000000004,31.0,41.000000000000014
2002-03-01,170402080601,25.22624497734742,15.0,26.52873075712924,33.47319149518186
2002-03-01,170402080604,30.629481131218085,17.999999999999996,32.0,44.000000000000014
2002-03-01,170402080305,19.05649657227245,13.0,18.000000000000004,25.0
2002-03-01,170402080306,23.84906900600398,18.0,23.99999999999999,28.999999999999982
2002-03-01,170402080201,14.018582564964165,8.999999999999996,12.999999999999996,18.000000000000004
2002-03-01,170402080203,21.76793691648407,11.999999999999998,21.0,30.000000000000007
2002-03-01,170402080202,17.344595328665452,7.0,16.0,27.49164469799502
2002-03-01,170402080204,18.074986389780708,8.0,16.0,26.403614891727965
2002-03-01,170402080208,23.8185125516615,13.0,23.0,33.00000000000001
2002-03-01,170402080209,22.62633973477694,11.000000000000004,21.0,33.0
2002-03-01,170402080207,22.867583196025187,14.000000000000004,21.249985984744807,31.000000000000004
2002-03-01,170402080210,26.27763677497592,17.0,27.0,35.0
2002-03-01,170402080301,29.3900116590422,19.0,28.913862155538283,38.0
2002-03-01,170402080303,27.76458252351028,20.490646137675306,27.000000000000004,35.00000000000001
2002-03-01,170402080302,26.40430232881742,19.328420116643663,26.000000000000007,33.160547358574355
2002-03-01,170402080304,26.22729066312548,19.046326335993623,26.0,34.0
2002-03-01,170402080307,25.05686918502619,19.000000000000004,24.251565172179685,31.000000000000004
2002-03-01,170402080308,27.393137710167935,21.000000000000007,26.47424743025883,34.0
2002-03-01,170402080401,24.583497255375704,19.0,24.000000000000007,29.999999999999996
2002-03-01,170402080403,24.177949422756218,19.000000000000004,24.0,30.0
2002-03-01,170402080205,17.970057339012417,9.0,16.0,23.01476355807705
2002-03-01,170402080402,20.79481474685909,13.000000000000002,20.000000000000004,28.000000000000018
2002-03-01,170402080404,24.21800764335785,17.0,24.350569517878764,30.604486966656047
2002-04-01,170402080608,80.35303767344942,59.000000000000014,71.04004975669255,109.0
2002-04-01,170402080102,46.573049031273065,30.176327505595506,46.14059737553828,61.38561084831976
2002-04-01,170402080104,49.62343700728534,36.0,48.10307029350514,61.99999999999999
2002-04-01,170402080106,52.2425937331961,38.51195531051762,54.00000000000001,67.46837736841117
2002-04-01,170402080107,41.03191844605039,21.00000000000001,39.0,58.00000000000001
2002-04-01,170402080105,51.550651754213845,37.00000000000001,51.43778302993126,64.0
2002-04-01,170402080108,42.76419298196439,28.000000000000007,40.00000000000001,53.00000000000001
2002-04-01,170402080211,46.891359518269454,31.0,46.516103454162,62.32271153864697
2002-04-01,170402080506,57.77626385546216,44.00000000000001,58.0,71.00000000000001
2002-04-01,170402080602,50.04231508230979,36.99999999999999,50.0,63.000000000000014
2002-04-01,170402080603,54.29729941001838,37.99999999999999,55.95671205071523,68.95872968316979
2002-04-01,170402080605,51.35355304974421,40.0,50.00000000000001,61.13929886288735
2002-04-01,170402080607,59.807745286642536,49.05150517330168,59.01126485455662,68.09905039616885
2002-04-01,170402080606,57.13733652103655,44.00000000000001,56.99999999999999,70.41816169522669
2002-04-01,170402080507,51.3128483504588,39.00000000000001,50.00000000000002,62.99999999999998
2002-04-01,170402080101,56.22515077126338,45.000000000000014,57.79201721948173,68.42955667791867
2002-04-01,170402080103,65.27289063173528,51.99999999999999,65.00000000000001,76.99999999999999
2002-04-01,170402080206,53.05720946686216,35.0,52.01978592668378,70.0
2002-04-01,170402080501,56.175688520384256,40.99999999999999,57.99999999999999,71.0
2002-04-01,170402080502,58.21166158663141,40.0,60.00000000000002,76.0
2002-04-01,170402080503,50.06030408980204,32.99999999999999,49.0,68.00000000000001
2002-04-01,170402080504,51.46502162648473,36.00000000000001,49.35563753480075,67.0
2002-04-01,170402080505,49.39616799271956,35.21995853550398,47.000000000000014,64.99999999999999
2002-04-01,170402080601,52.73705197456226,39.0,52.0,65.17295378087859
2002-04-01,170402080604,38.01630382981395,21.0,39.000000000000014,53.99999999999999
2002-04-01,170402080305,43.25475698710371,29.497109365247304,40.0,55.48438375862152
2002-04-01,170402080306,42.36051257450743,32.0,40.99999999999999,52.00000000000001
2002-04-01,170402080201,58.45154189445105,45.00000000000001,60.99999999999997,75.00000000000001
2002-04-01,170402080203,55.049609761472254,39.99999999999999,54.0,68.99999999999999
2002-04-01,170402080202,42.29134748931328,25.46194893609684,40.50263242793859,55.4724173010138
2002-04-01,170402080204,49.26853167078543,35.34620937594582,47.3496760871105,61.87162460185315
2002-04-01,170402080208,59.57754850102915,46.99999999999999,59.00000000000001,71.0
2002-04-01,170402080209,62.87446774026566,46.99999999999998,62.0,77.99999999999999
2002-04-01,170402080207,54.30101503826829,37.0,55.77275008934989,70.47916107458883
2002-04-01,170402080210,53.54315209433909,39.62931858967044,51.000000000000014,67.0
2002-04-01,170402080301,57.574433365203184,41.0,60.00000000000001,75.00000000000001
2002-04-01,170402080303,47.21709336089389,30.49868887920069,40.43738134464419,63.00000000000001
2002-04-01,170402080302,43.07878148127788,30.000000000000007,41.00000000000001,55.03361549270238
2002-04-01,170402080304,45.56885481040772,31.000000000000004,41.0,57.99999999999999
2002-04-01,170402080307,48.90768888999877,36.0,46.36609063190201,60.58364874000588
2002-04-01,170402080308,40.9083455626491,28.501314708382544,37.95894722831261,50.0
2002-04-01,170402080401,43.71779694952392,33.00000000000001,42.00000000000002,53.99999999999999
2002-04-01,170402080403,42.51382855929953,30.0,40.00000000000001,52.99999999999999
2002-04-01,170402080205,40.64067839420315,24.0,36.0,51.0
2002-04-01,170402080402,47.23260609143196,33.99999999999999,45.00000000000001,58.99999999999999
2002-04-01,170402080404,39.33740558675911,25.56617709897569,36.38880984980876,50.66673809637189
2002-05-01,170402080608,113.33095251028575,75.48942379813408,107.0,156.00000000000006
2002-05-01,170402080102,89.91055266467812,78.53355432506476,89.0,99.30211065299896
2002-05-01,170402080104,90.77163507802749,75.0,93.06182445940884,111.0
2002-05-01,170402080106,91.4547201272794,80.00000000000001,92.0,101.95619597540772
2002-05-01,170402080107,86.74199800449922,71.0,86.00000000000004,102.0
2002-05-01,170402080105,87.65381621958396,71.45644595046895,83.42965427448736,98.0
2002-05-01,170402080108,87.37139599319072,73.00000000000001,83.42790334672061,99.36760154534193
2002-05-01,170402080211,94.83724326069698,83.0,95.28456473671852,108.0
2002-05-01,170402080506,80.35398164119042,63.00000000000001,80.0,98.0
2002-05-01,170402080602,77.01641660182312,63.0,75.0,90.00000000000001
2002-05-01,170402080603,95.91864485088932,78.88876436573445,101.49335174492188,116.4986109726615
2002-05-01,170402080605,76.38118069689268,57.114890994588016,68.14816715336126,89.38413057972281
2002-05-01,170402080607,88.68605147253594,62.13507968096759,81.00000000000001,110.00000000000004
2002-05-01,170402080606,90.20359976444983,58.0,82.00000000000001,116.37719314706048
2002-05-01,170402080507,66.24261449244179,47.00000000000001,62.0,83.0
2002-05-01,170402080101,81.18513187112966,71.0,82.22492113816382,92.0
2002-05-01,170402080103,123.01884772679853,110.0,125.0,137.99999999999994
2002-05-01,170402080206,101.51525576419624,90.03631776604281,107.0,120.0
2002-05-01,170402080501,99.58328053656668,89.00000000000004,100.00000000000004,111.0
2002-05-01,170402080502,108.57808312283385,94.0,107.0,122.0
2002-05-01,170402080503,86.58994930871629,71.00000000000001,88.0,103.00000000000004
2002-05-01,170402080504,98.1295085188184,84.32788447233416,100.0,113.0
