Date,huc12,metric_mean,metric_25th,metric_50th,metric_75th
2020-06-01,170402080603,107.79565303054422,86.07789065548036,107.0,131.0
2020-06-01,170402080605,67.82721803755686,25.102047625381267,60.2812117133988,106.0
2020-06-01,170402080607,93.88624551596024,44.000000000000014,105.0,141.99999999999997
2020-06-01,170402080606,103.11948449881235,68.0,110.00000000000004,141.35137693538036
2020-06-01,170402080507,55.00951111551919,17.0,39.99999999999999,83.99999999999999
2020-06-01,170402080101,94.28564763197151,72.3841075726737,95.0,117.0
2020-06-01,170402080103,135.17224912764237,121.0,136.99999999999997,152.0
2020-06-01,170402080206,120.71893607125143,102.0,123.99999999999991,142.0279410334897
2020-06-01,170402080501,116.69700690491705,97.00000000000004,116.99999999999996,138.00000000000003
2020-06-01,170402080502,105.06146202829687,83.99999999999999,109.0,128.99999999999997
2020-06-01,170402080503,77.45165880163214,45.0,77.99999999999999,109.99999999999996
2020-06-01,170402080504,100.65643151822404,69.3736661523337,107.40553081098491,134.40820229564756
2020-06-01,170402080505,55.85561382740637,13.0,46.4446299287548,93.0
2020-06-01,170402080601,88.0861697299521,67.48051023013728,89.00000000000001,109.76409914638526
2020-06-01,170402080604,46.424448692074726,16.0,29.000000000000004,58.0
2020-06-01,170402080305,101.54036702000704,73.50874730943193,102.0,131.0
2020-06-01,170402080306,88.97084819369591,63.00000000000002,89.00000000000001,115.99999999999996
2020-06-01,170402080201,109.21736942269364,93.0,109.99999999999996,127.0
2020-06-01,170402080203,112.3542566087004,89.0,115.0,137.0
2020-06-01,170402080202,100.7512607384258,77.39189606493736,100.49757233932677,124.49738832076213
2020-06-01,170402080204,114.61866506804812,90.0,117.0,142.41596564576153
2020-06-01,170402080208,120.69053906722031,102.0,124.0,142.0
2020-06-01,170402080209,119.30384426411251,103.0,122.00000000000004,137.0
2020-06-01,170402080207,108.12576188825014,84.46573106202686,111.06998227963037,135.0
2020-06-01,170402080210,101.03445518169214,77.41717506502985,103.71621841659996,126.69115489660552
2020-06-01,170402080301,107.98793640090724,87.99999999999999,110.0,131.00000000000003
2020-06-01,170402080303,106.17090767739992,78.99999999999999,110.0,135.0
2020-06-01,170402080302,84.91656930204422,58.35299280720285,84.99999999999999,111.00000000000004
2020-06-01,170402080304,101.54659893988187,75.0,105.0,129.99999999999997
2020-06-01,170402080307,93.4113382435956,69.0,97.0,118.02405340341488
2020-06-01,170402080308,79.02963547510943,38.0,75.00000000000001,120.47817998211978
2020-06-01,170402080401,77.12163162913762,47.0,74.47475086257033,105.50734776688203
2020-06-01,170402080403,97.68605046694071,71.99999999999999,99.0,123.0
2020-06-01,170402080205,87.02904409411155,62.99999999999999,84.00000000000001,109.0
2020-06-01,170402080402,104.42744037836404,81.00000000000001,108.0,129.99999999999997
2020-06-01,170402080404,87.15584812517662,57.35347162817222,85.0,116.0
2020-07-01,170402080608,162.57593927019195,104.51732280968687,186.48324801071743,222.5150281870262
2020-07-01,170402080102,139.58996117350154,117.0,143.34395222874775,165.258717365261
2020-07-01,170402080104,149.68090391536523,123.85389828715628,156.00000000000003,179.00000000000006
2020-07-01,170402080106,138.78192395543496,109.0,144.0,168.0
2020-07-01,170402080107,115.41343517611922,81.0,113.0,150.0
2020-07-01,170402080105,127.84982490947412,97.0,126.99999999999994,159.00000000000003
2020-07-01,170402080108,116.14938862276875,70.54680101586355,114.57541523694438,158.63580557887863
2020-07-01,170402080211,115.71550334884031,82.75928297576736,116.83994079393962,146.49713019992194
2020-07-01,170402080506,100.41239096051476,58.52455987759742,92.47022774242392,142.49748347583537
2020-07-01,170402080602,77.90483409620441,40.0,76.27273421367714,112.27375995655322
2020-07-01,170402080603,145.2419785627934,109.95890218668438,147.49499186569247,179.0
2020-07-01,170402080605,87.36566749752015,26.386003764484435,75.00000000000001,151.14113256850354
2020-07-01,170402080607,134.2203097794068,70.4886365250494,158.51608116428903,188.5209909516595
2020-07-01,170402080606,143.0563120971405,100.46460791851533,152.48860568136524,188.5029980339158
2020-07-01,170402080507,76.30729931725956,26.51063596195953,58.49374124569948,108.49229720835687
2020-07-01,170402080101,124.80660175155246,100.0,123.70471712681405,150.85391059473625
2020-07-01,170402080103,170.2418673739275,155.0,175.0,191.0
2020-07-01,170402080206,162.4016339995723,140.0,166.97209149611467,189.4984539844992
2020-07-01,170402080501,156.1596377589676,132.51901423548583,158.50559709754614,184.5047417864964
2020-07-01,170402080502,130.3513936585811,100.0,133.0,164.99999999999997
2020-07-01,170402080503,87.56424455248141,44.51076660468043,84.50182367029234,128.48992035364503
2020-07-01,170402080504,135.56159426395106,92.60229325540364,146.52843621266658,180.5010654969048
2020-07-01,170402080505,73.26665674790556,18.509207122652505,62.521134534642826,118.51177995150908
2020-07-01,170402080601,119.35111383841932,91.0,121.00000000000006,151.00000000000003
2020-07-01,170402080604,63.0822450112497,22.000000000000004,38.0,78.99999999999999
2020-07-01,170402080305,120.19789552999327,86.4919253109076,118.50911146022212,152.50314294777613
2020-07-01,170402080306,99.6542350070118,65.0,96.0,134.00000000000003
2020-07-01,170402080201,148.75086333825013,129.0,155.0,177.99999999999997
2020-07-01,170402080203,132.90055256178476,102.00000000000004,136.0,163.0
2020-07-01,170402080202,122.65322047790303,85.49271756692215,121.0,159.0
2020-07-01,170402080204,153.09208530332077,118.83976763841648,160.67311221509055,194.5079619076781
2020-07-01,170402080208,144.6960426147438,118.0,149.0,173.99999999999997
2020-07-01,170402080209,147.65594889895482,121.5076045764782,149.49694897742623,175.0
2020-07-01,170402080207,135.4942641621288,104.52449182587048,138.51530128311202,166.50031394839675
2020-07-01,170402080210,121.33832964218723,88.55577456495128,120.48303248757053,154.48098190631868
2020-07-01,170402080301,123.97572478134182,89.99999999999999,126.46930125617406,159.00000000000003
2020-07-01,170402080303,103.95191092864708,63.00000000000002,103.4553673420768,146.00000000000003
2020-07-01,170402080302,80.42843442034733,44.496131529899,76.49554763955098,110.4990879819032
2020-07-01,170402080304,99.80384820476024,58.49506529314412,100.4956938063194,142.46409180440185
2020-07-01,170402080307,95.70444113544347,63.00000000000001,96.0,128.0
2020-07-01,170402080308,76.04193761851826,16.49542401896234,68.51722684229574,124.49669873896404
2020-07-01,170402080401,89.53577541040973,48.00000000000001,84.99999999999999,131.0
2020-07-01,170402080403,111.66129822421298,78.00000000000001,112.0,146.99999999999997
2020-07-01,170402080205,112.32489181964236,76.48684460787423,106.0,146.00000000000006
2020-07-01,170402080402,132.96343622314143,96.51074405883028,138.48761976766167,170.50682693489574
2020-07-01,170402080404,110.10751730365186,69.44107978404318,107.0,149.99999999999997
2020-08-01,170402080608,150.34518909373523,88.51346237502936,138.44224808021977,236.51374074768967
2020-08-01,170402080102,83.38672564328246,56.12941121532735,81.3157403379977,107.0
2020-08-01,170402080104,93.78292652527794,62.49178316065518,91.0,123.46326968043648
2020-08-01,170402080106,98.99033093380388,60.56789792013824,94.4784854238182,132.49646885771756
2020-08-01,170402080107,74.4286003467837,35.00000000000001,67.0,107.0
2020-08-01,170402080105,96.93376914519447,52.55311957339167,84.48339700357869,134.519042437432
2020-08-01,170402080108,81.28584298317334,34.47076468755187,70.49129956478768,122.5026567697613
2020-08-01,170402080211,78.4993250702805,44.793874225786425,72.48973591849254,108.87298689640896
2020-08-01,170402080506,79.47646211279766,44.48747797719704,74.50074528762237,108.47800203228088
2020-08-01,170402080602,46.58899382687788,14.999999999999996,40.99999999999999,71.24675375303006
2020-08-01,170402080603,99.78706152449642,58.49414085369697,94.51508090959985,136.50885922369255
2020-08-01,170402080605,57.08775712681268,8.468187173681128,42.57484290268679,88.50166524194869
2020-08-01,170402080607,116.55185264805428,48.52027221703604,102.52277826898518,188.49993368429648
2020-08-01,170402080606,113.96444960018162,68.50486741546835,104.49354346603386,148.46688214169117
2020-08-01,170402080507,65.05500039886867,18.483048753027504,48.52987138175792,90.48788108081722
2020-08-01,170402080101,76.79830094711487,50.2995931426268,74.0,100.0
2020-08-01,170402080103,124.80558770119336,98.48385489474197,128.50154313962912,152.4770312164876
2020-08-01,170402080206,119.2667789937354,86.52099360814482,118.48694896002402,150.51239525663252
2020-08-01,170402080501,107.13568291331774,70.4830508866758,104.50809341265597,140.5054548799559
2020-08-01,170402080502,90.29254677370685,52.49109669360388,86.5167255761346,126.43959967175114
2020-08-01,170402080503,54.21861045980645,14.493198158766177,42.48402582063546,80.48339720997775
2020-08-01,170402080504,101.514404385364,58.50377283237305,102.47455829402406,142.5049698894223
2020-08-01,170402080505,47.23077444059107,4.465252979536766,30.51407258064516,74.49313900728723
2020-08-01,170402080601,73.51499769526433,45.08373589052045,69.10149462702071,98.0
2020-08-01,170402080604,35.820396565699475,3.0000000000000018,13.000000000000002,49.0
2020-08-01,170402080305,79.58031937511132,52.48539547867541,74.48983937133853,104.5060351325498
2020-08-01,170402080306,65.4179573145172,33.0,57.0,86.00000000000001
2020-08-01,170402080201,110.97549258878732,83.0,113.00000000000004,143.00000000000003
2020-08-01,170402080203,97.14031830328108,66.51182291921516,94.5097974168436,124.500989376809
2020-08-01,170402080202,78.34794075272484,45.0,73.01571231630527,107.02724517601018
2020-08-01,170402080204,113.02125264503184,70.48869721926019,112.51235564776287,152.5226309868594
2020-08-01,170402080208,109.4112357816294,83.00000000000001,109.0,136.0
2020-08-01,170402080209,110.39742928721496,82.49396940715722,108.50873747946684,136.4936057828982
2020-08-01,170402080207,107.17563260292523,76.93677773542454,104.82759544451476,136.59477156852944
2020-08-01,170402080210,92.8944679942704,58.7241632297402,86.48779046514866,122.5250066399103
2020-08-01,170402080301,94.58267460635902,54.503070298366765,94.47578062235551,132.5158810132628
2020-08-01,170402080303,65.65031203640113,30.000000000000007,60.19222801270243,97.0
2020-08-01,170402080302,51.00265110161887,18.50346985627877,38.50001093544202,68.46587869059779
2020-08-01,170402080304,68.40908707775372,28.490735771307957,62.486539510627765,100.50968261169496
2020-08-01,170402080307,70.63403133372644,34.26923592891278,64.35394411115323,97.0
2020-08-01,170402080308,52.02501203155224,8.48151063543916,38.49635689388996,80.47101639153345
2020-08-01,170402080401,70.21531722488386,26.0,56.0,104.0
2020-08-01,170402080403,77.0089833490881,36.50846939444011,66.47331865024059,108.4722390922167
2020-08-01,170402080205,74.70141851241243,38.50523907091864,68.49440179542643,104.46248333291403
2020-08-01,170402080402,101.23428451125557,58.4961316850612,96.51142349481894,142.51567215207183
2020-08-01,170402080404,68.31854704551681,28.87554383018752,58.4869949299889,100.49370809961424
2020-09-01,170402080608,84.11979943907055,40.99999999999999,71.0,140.0
2020-09-01,170402080102,31.91665335550051,17.158477348529384,28.32595412282492,43.0
2020-09-01,170402080104,33.25587871058095,14.999999999999996,28.0,46.00000000000001
2020-09-01,170402080106,41.14087305076119,20.000000000000004,34.00000000000001,55.0
2020-09-01,170402080107,34.613657820195655,16.0,28.999999999999996,49.00000000000002
2020-09-01,170402080105,49.9895890111381,20.515241615570663,38.478361650315584,70.50206294988324
2020-09-01,170402080108,39.33304768163439,16.46148266201103,29.542503411971147,54.000000000000014
2020-09-01,170402080211,34.944467300181174,13.000000000000002,26.30018541923208,47.99999999999999
2020-09-01,170402080506,30.248301685224,9.0,24.0,45.0
2020-09-01,170402080602,14.859224013939452,2.0,8.999999999999998,23.391675145418592
2020-09-01,170402080603,34.215894255902114,13.999999999999996,26.999999999999996,48.06109398195729
2020-09-01,170402080605,26.40647449954684,2.0,14.106307368901655,43.03605152316583
2020-09-01,170402080607,62.69796042121913,23.003346168601432,56.04292397414829,93.28818747087838
2020-09-01,170402080606,65.49393426795532,36.0,60.0,87.3451659509572
2020-09-01,170402080507,32.873186024264655,7.0,21.000000000000004,47.00000000000001
2020-09-01,170402080101,24.55447619634417,10.66353764420886,20.40603475806165,35.0
2020-09-01,170402080103,41.745705287994646,25.000000000000007,39.99999999999999,55.0
2020-09-01,170402080206,53.289558502878776,33.00000000000001,51.0,70.99999999999999
2020-09-01,170402080501,40.363089291069336,18.0,35.00000000000001,58.00000000000001
2020-09-01,170402080502,34.42834170921343,12.000000000000004,28.99999999999999,50.99999999999999
2020-09-01,170402080503,22.770129388917358,2.9999999999999987,14.000000000000004,32.0
2020-09-01,170402080504,35.39698757323778,14.465141865002622,31.000000000000004,50.42497436346448
2020-09-01,170402080505,18.87222071041245,0.0,8.0,27.0
2020-09-01,170402080601,22.375542096122206,8.482550195871394,18.891698192185185,33.0
2020-09-01,170402080604,11.88542484090397,0.0,3.0000000000000004,16.0
2020-09-01,170402080305,36.41429266785258,21.000000000000007,33.99999999999999,48.48537593879216
2020-09-01,170402080306,39.69756906271127,21.00000000000001,32.99999999999999,50.0
2020-09-01,170402080201,48.487519081976814,34.00000000000001,48.000000000000014,63.0
2020-09-01,170402080203,51.55615563712999,30.0,46.99999999999999,67.0
