Date,huc12,ptjpl_mean,ptjpl_25th,ptjpl_50th,ptjpl_75th
2008-12-01,170402080301,8.021612892033978,5.680055748348986,8.457149062577605,8.457149062577605
2008-12-01,170402080303,8.535237607841395,8.0,9.000000000000002,9.999999999999998
2008-12-01,170402080302,8.746005517470225,8.0,9.000000000000002,10.182336599275011
2008-12-01,170402080304,7.241319408867213,5.0,8.0,9.045602325109158
2008-12-01,170402080307,8.719260832689779,8.269915250312879,8.269915250312879,9.23943540053135
2008-12-01,170402080308,8.060354759193322,7.000000000000002,8.0,9.0
2008-12-01,170402080401,9.377910674300582,8.0,9.00000000000001,10.0
2008-12-01,170402080403,8.017551842355264,6.999999999999994,8.0,10.000000000000009
2008-12-01,170402080205,8.39960175831953,6.999999730747786,8.0,9.255402830737868
2008-12-01,170402080402,7.934112451946082,7.0,8.0,8.99999999999999
2008-12-01,170402080404,7.6805663536219875,5.999999999999999,7.000000000000005,9.254783780298691
2009-01-01,170402080608,11.63462042946662,8.0,12.0,15.000000000000002
2009-01-01,170402080102,2.5645667578002045,2.099135355031032,2.099135355031032,2.099135355031032
2009-01-01,170402080104,3.285418063193644,0.0,2.0,4.0
2009-01-01,170402080106,2.530277807671687,2.0,3.0000000000000027,3.0000000000000027
2009-01-01,170402080107,3.1866730787480115,2.9999999999999987,2.9999999999999987,2.9999999999999987
2009-01-01,170402080105,2.4594756023213247,2.3309929592206333,2.3309929592206333,2.3309929592206333
2009-01-01,170402080108,2.8821517804224595,2.518160788317453,2.518160788317453,2.518160788317453
2009-01-01,170402080211,5.872663717723204,3.0,3.0,6.3667622849836505
2009-01-01,170402080506,9.759910356292654,8.0,9.064061324510083,12.000000000000012
2009-01-01,170402080602,6.773045489261241,3.0000000000000004,5.065885228437152,7.000000000000002
2009-01-01,170402080603,5.76599897381924,2.0,4.0,8.470025706518838
2009-01-01,170402080605,7.880491558340315,5.471598944962011,6.999999999999999,9.332370742554325
2009-01-01,170402080607,8.711682349150964,6.017599229182621,9.136943177223014,11.265819956451452
2009-01-01,170402080606,10.483757951104874,8.0,10.309071282126911,12.515147592565857
2009-01-01,170402080507,11.582069098725372,8.0,11.000000000000002,14.000000000000004
2009-01-01,170402080101,3.649400976847213,0.0,3.0,4.0
2009-01-01,170402080103,7.182738540594681,3.0,6.0,11.000000000000004
