Date,huc12,sebal_mean,sebal_25th,sebal_50th,sebal_75th
2013-03-01,170402080403,24.635502225914063,10.0,22.0,38.0
2013-03-01,170402080205,26.37311467330553,7.000000000000002,11.0,45.4858848540656
2013-03-01,170402080402,29.76568350496084,10.000000000000002,26.99999999999999,47.99999999999996
2013-03-01,170402080404,35.526653732012804,17.0,35.34513240369275,51.0
2013-04-01,170402080608,88.91935159864195,64.99999999999999,87.99999999999999,122.0
2013-04-01,170402080102,79.4105665766967,68.31384528649002,88.13407658447275,99.19613690595304
2013-04-01,170402080104,65.20580412970872,34.501693917202985,74.0,96.43199550333136
2013-04-01,170402080106,73.47605273402125,53.51660442187033,82.99999999999999,94.4492665170472
2013-04-01,170402080107,64.49643328525201,43.00000000000001,72.00000000000006,88.99999999999999
2013-04-01,170402080105,82.62803070753304,73.00000000000001,89.00000000000001,98.0
2013-04-01,170402080108,72.69293055550588,59.0,80.15403742292017,93.0
2013-04-01,170402080211,54.95071403464482,26.271231414428826,52.43995049783428,85.3268909279452
2013-04-01,170402080506,80.06046121825177,51.0,92.0,106.0
2013-04-01,170402080602,76.79051986350956,61.00000000000003,86.0,99.0
2013-04-01,170402080603,76.84633781514378,41.00000000000001,87.45723446790011,102.49730713482396
2013-04-01,170402080605,67.86048761351184,51.00000000000001,70.1623492287481,86.0
2013-04-01,170402080607,73.89924264392823,54.09854878742632,74.03069012547738,95.1553682055702
2013-04-01,170402080606,55.62725879743542,33.99999999999999,57.326278788945416,77.64775350700579
2013-04-01,170402080507,65.27070509855884,47.00000000000001,67.00000000000003,84.00000000000003
2013-04-01,170402080101,94.65911036347876,92.0,103.43516489847867,109.35598459958086
2013-04-01,170402080103,70.99510758391362,39.000000000000014,88.0,100.99999999999996
2013-04-01,170402080206,63.13117712429545,37.52397048987766,64.0,95.75883775542776
2013-04-01,170402080501,65.85934948273449,33.999999999999986,67.0,101.0
2013-04-01,170402080502,55.68401527844384,33.99999999999999,43.0,85.0
2013-04-01,170402080503,65.67387079469297,32.0,70.0,98.0
2013-04-01,170402080504,50.49510339201813,30.313451184465023,38.0,79.35606613887995
2013-04-01,170402080505,47.486759139778464,24.0,36.99999999999999,74.99999999999999
2013-04-01,170402080601,84.55737517293628,71.0,96.02498879620244,106.0
2013-04-01,170402080604,76.01713828356034,60.99999999999999,76.00000000000001,94.0
2013-04-01,170402080305,67.85343481437296,35.99999999999999,74.5211799258115,95.00000000000004
2013-04-01,170402080306,66.05567227934446,44.0,71.00000000000001,87.0
2013-04-01,170402080201,65.59940158105796,46.00000000000001,72.00000000000001,86.00000000000003
2013-04-01,170402080203,85.45329304379534,75.99999999999999,91.00000000000004,103.0
2013-04-01,170402080202,54.812803746473854,31.0,61.51866057901622,81.04949311321838
2013-04-01,170402080204,50.96991033893677,21.471493187063707,53.00000000000001,80.00000000000001
2013-04-01,170402080208,84.27708069797745,73.99999999999999,95.0,104.0
2013-04-01,170402080209,66.50285525642943,39.000000000000014,60.00970203007631,99.0
2013-04-01,170402080207,75.87546692753037,56.99999999999999,84.3256788246064,100.24527919261446
2013-04-01,170402080210,76.27909222039204,61.44195708927046,82.0,98.423505978562
2013-04-01,170402080301,78.19460450103044,40.99818092323496,97.0,102.00000000000009
2013-04-01,170402080303,69.10718505279223,37.35576202897802,80.4696223606983,101.55027513852129
2013-04-01,170402080302,79.85460954208828,62.42404888932001,91.00000000000004,104.28191873001708
2013-04-01,170402080304,58.789938612414105,29.00000000000001,58.99999999999999,90.0
2013-04-01,170402080307,80.36152547261439,64.0,90.72520211454898,103.3700139370401
2013-04-01,170402080308,62.52734150982011,40.525819623836334,64.0,84.95760220084456
2013-04-01,170402080401,65.07797018564892,38.50180468077202,72.00000000000003,91.0
2013-04-01,170402080403,66.38929850625838,48.99999999999999,70.0,85.00000000000001
2013-04-01,170402080205,64.03655514685929,38.50494969086767,70.49445598840559,93.50747776111832
2013-04-01,170402080402,63.2021180155542,33.0,71.0,95.0
2013-04-01,170402080404,66.02644501471244,39.00000000000001,70.0,92.0
2013-05-01,170402080608,133.41083721516142,96.0,144.0,175.0
2013-05-01,170402080102,89.69868328117526,73.23684912184129,93.0,111.1729321540983
2013-05-01,170402080104,110.18204622690683,92.0,113.0,132.00000000000003
2013-05-01,170402080106,93.40320206779744,75.47539748152477,94.47554407475933,114.48456579492552
2013-05-01,170402080107,73.18859504039588,35.0,73.0,111.00000000000004
2013-05-01,170402080105,80.61921993075414,56.48773831905053,78.99999999999999,102.38331990169752
2013-05-01,170402080108,71.88080755079119,44.48296164811865,66.0,97.0
2013-05-01,170402080211,87.05150920485791,64.0,87.27833718730291,111.42059597401284
2013-05-01,170402080506,101.05376808650068,82.2511273601341,101.34037034311142,121.43824842424962
2013-05-01,170402080602,86.90888547102763,67.0,88.26834943255567,108.0
2013-05-01,170402080603,106.3730643965872,83.48634089960262,109.51119633276348,129.5094520444979
2013-05-01,170402080605,83.74134043623334,52.35158533036458,79.2866161388771,112.0
2013-05-01,170402080607,111.52829326482798,78.0501033370994,114.0,150.0
2013-05-01,170402080606,99.9781419214012,70.26593107799542,98.0,133.0
2013-05-01,170402080507,91.79781093097684,69.99999999999999,87.00000000000001,112.00000000000006
2013-05-01,170402080101,89.26766457281173,74.00000000000001,92.0,107.0
2013-05-01,170402080103,126.94371249921112,116.0,130.00000000000003,141.99999999999997
2013-05-01,170402080206,118.06663490978124,98.0,124.0,141.02375045997283
2013-05-01,170402080501,107.61384991445084,89.99999999999997,112.0,128.0
2013-05-01,170402080502,105.68118276660744,83.0,111.0,131.00000000000003
2013-05-01,170402080503,80.36516709415237,54.99999999999998,80.99999999999999,105.99999999999996
2013-05-01,170402080504,104.42314139600924,85.28089482884765,112.0,129.0
2013-05-01,170402080505,80.37740519015898,55.99999999999999,78.99999999999999,105.00000000000004
2013-05-01,170402080601,108.02194735830712,92.11403015986896,110.0689563201846,125.18693814371616
2013-05-01,170402080604,70.75279268632994,43.000000000000014,62.00000000000001,89.0
2013-05-01,170402080305,73.87506800403038,48.48738451511549,71.0,99.5059645358512
2013-05-01,170402080306,62.341883491399855,38.0,57.99999999999999,83.99999999999997
2013-05-01,170402080201,93.40366100614736,77.00000000000001,94.0,111.0
2013-05-01,170402080203,101.08928999389668,80.0,104.00000000000004,124.0
2013-05-01,170402080202,64.6395153615432,30.0,61.0,97.9284589335292
2013-05-01,170402080204,60.57938646481504,27.0,47.00000000000001,84.0
2013-05-01,170402080208,118.9474989354172,101.00000000000004,124.0,140.0
2013-05-01,170402080209,126.2589757692515,115.99999999999996,129.99999999999997,140.00000000000006
2013-05-01,170402080207,101.3860088670209,75.40056720484134,111.00000000000004,132.2215071383779
2013-05-01,170402080210,100.55278935424208,78.42673375318897,105.0,125.44063153264156
2013-05-01,170402080301,119.60681041361532,105.49470717217058,124.48115168832646,136.00000000000003
2013-05-01,170402080303,97.0808952418722,62.49174652639471,104.44031376206873,130.3854828183251
2013-05-01,170402080302,76.26596443589462,52.000000000000014,74.0,98.28069261302888
2013-05-01,170402080304,85.01824905165479,55.99999999999997,85.99999999999999,115.05253073926228
2013-05-01,170402080307,85.19180841140597,55.21056568645378,82.0,115.7207782292612
2013-05-01,170402080308,61.047624086717896,29.49448188439529,52.4866737100465,88.0
2013-05-01,170402080401,64.66938133277586,39.0,58.47025298420036,87.00000000000001
2013-05-01,170402080403,69.71203994130693,41.00000000000001,66.0,96.0
2013-05-01,170402080205,67.25617614067596,32.0,59.00000000000001,97.53329128309416
2013-05-01,170402080402,81.72799703383548,48.00000000000001,83.99999999999999,118.0
2013-05-01,170402080404,79.03778941968609,53.34390610094976,73.0,105.69567475638904
2013-06-01,170402080608,141.28807440113007,108.0,163.48900388098318,189.00000000000009
2013-06-01,170402080102,103.59229497408394,80.46348386390187,108.0,130.0
2013-06-01,170402080104,124.60825593626318,102.0,128.99999999999997,151.99999999999997
2013-06-01,170402080106,107.30689381292038,82.49894727977092,111.45787004583444,135.4833136940213
2013-06-01,170402080107,84.45374780457531,41.00000000000001,85.00000000000001,125.99999999999996
2013-06-01,170402080105,88.24471820417584,58.4612463358459,86.0,115.0
2013-06-01,170402080108,80.02949918060422,38.48966121528189,71.45052052094243,122.37697345766829
2013-06-01,170402080211,108.41398446259512,79.55740304749423,110.0,142.00000000000003
2013-06-01,170402080506,88.64284417936318,53.0,83.00000000000001,125.1273125737119
2013-06-01,170402080602,87.0328341477241,55.0,84.99999999999997,118.0
2013-06-01,170402080603,121.21615992852576,85.0,133.4922032119137,161.49798292915406
2013-06-01,170402080605,88.82493129920593,47.99999999999999,73.00000000000001,128.0
2013-06-01,170402080607,121.701181667083,69.0,133.13624677757898,166.0
2013-06-01,170402080606,121.30809845528736,83.0,128.0,158.2980807815246
2013-06-01,170402080507,70.96668816350655,31.0,60.00000000000001,97.99999999999996
2013-06-01,170402080101,84.68123525356921,61.0,87.42096122655079,109.46049817598391
