Date,huc12,pr,etr,tmmn,tmmx
2000-04-01,170402080202,25.5441787601247,154.12804393670316,272.478140967352,288.32855803736135
2000-04-01,170402080204,29.376812029001165,160.72595368996835,272.98717177167,289.15698403964313
2000-04-01,170402080208,38.46120690826281,155.78522864302832,273.5090513387089,288.00704276390877
2000-04-01,170402080209,40.28228536887971,150.61536669702707,273.3677455877078,287.40610856731234
2000-04-01,170402080207,40.53255337637018,156.81991921878742,273.35050520619586,288.52592900546364
2000-04-01,170402080210,37.12993909983004,161.14446886944586,273.7544361149352,289.2719609682105
2000-04-01,170402080301,40.73198429639271,147.2829845407036,273.5761953060993,287.08885994862374
2000-04-01,170402080303,38.348574677547376,156.45112930311186,274.2361880571414,288.5954737096399
2000-04-01,170402080302,29.923849485171058,165.0698222435538,274.2200092043331,290.0249688028991
2000-04-01,170402080304,39.00994719395972,153.7172497529133,273.92749843718894,288.0083973878508
2000-04-01,170402080307,32.47652028348921,161.14381379131282,274.1080294137431,289.40607075081596
2000-04-01,170402080308,28.426322965673812,168.77365733427118,274.27053578885443,290.58326839095025
2000-04-01,170402080401,29.03594312682053,169.1858855316724,274.20657108922694,290.7066741811106
2000-04-01,170402080403,34.938599957411114,163.04664875194703,274.00123375972987,289.73409481956844
2000-04-01,170402080205,31.235909624538387,159.07205980339995,273.0647482931103,289.0064209973505
2000-04-01,170402080402,39.256728202227414,152.62209856480678,274.0966423518974,288.55946512371673
2000-04-01,170402080404,33.50330763752476,162.1825350592704,274.27688627474,289.3969684021754
2000-05-01,170402080608,24.772803799161878,204.33378920570829,278.26081966575055,293.89985951671423
2000-05-01,170402080102,39.32566279180179,182.57469025631104,276.6293775853254,290.51209685477676
2000-05-01,170402080104,41.868699461123335,177.96885140854928,276.30528178702883,288.9384118007748
2000-05-01,170402080106,40.717022502464985,181.64624335706134,277.0251121725721,290.1426439370581
2000-05-01,170402080107,39.45443414009135,187.7916273061248,276.60237706417223,291.0958362796234
2000-05-01,170402080105,36.6195576484563,191.44330979046026,276.5311481769267,291.61173604931344
2000-05-01,170402080108,35.66946722705622,197.98086231051266,276.53916853621195,291.9946962758657
2000-05-01,170402080211,35.17362629010589,196.54551245265074,277.20529730988756,291.87392577883185
2000-05-01,170402080506,31.914300763194518,199.31356482205456,278.36292061575824,292.5685140749158
2000-05-01,170402080602,33.21772278449204,185.92474185004878,277.40768237628447,291.59742719341006
2000-05-01,170402080603,35.2685359233406,186.1670389403642,277.095811250194,290.85071842531204
2000-05-01,170402080605,26.681637502461673,193.63895334266638,277.884204728636,293.26230013076577
2000-05-01,170402080607,24.401967123289932,193.55165295113844,277.910653782048,293.60351584286303
2000-05-01,170402080606,24.325753701990674,197.35415360012135,278.0235269152163,293.77488799920064
2000-05-01,170402080507,26.950822072719607,207.5095016053442,278.24053882847176,293.3933630347017
2000-05-01,170402080101,38.879093123160565,182.85384100270136,276.76792024004936,290.74877087689475
2000-05-01,170402080103,43.386089144001566,183.59619985962536,276.8877956129441,289.21076115412507
2000-05-01,170402080206,47.31562595919524,178.41749391138458,276.45891124657334,288.8472233405956
2000-05-01,170402080501,35.78631613871098,190.19881285212645,277.2840573999806,290.8921125056763
2000-05-01,170402080502,37.95838584294516,193.44060822531708,277.30769795909566,290.902098566039
2000-05-01,170402080503,31.468902360270235,202.2846159735858,277.84963648220366,292.4107053906137
2000-05-01,170402080504,33.65047298412425,182.10120757192325,277.21450071850205,290.2227254251944
2000-05-01,170402080505,29.92582162544597,200.77511846216748,277.732045180925,292.06340258755176
2000-05-01,170402080601,39.95689475486031,180.8472595796957,277.03487245634017,290.043873972707
2000-05-01,170402080604,29.06295834905364,190.25120156206893,277.6379767584694,292.9557130548452
2000-05-01,170402080305,31.51300058834349,198.49681215926654,277.8215523666133,291.73045897440556
2000-05-01,170402080306,30.83793685657281,204.77345536132643,277.9601034037272,292.85072341918936
2000-05-01,170402080201,44.06209424418372,182.62290624902056,275.8405531764675,290.39651119747674
2000-05-01,170402080203,38.97250172761738,199.99585390002312,276.9161973123657,291.8817964007864
2000-05-01,170402080202,40.40508085005816,192.9668901868402,276.1360920254299,291.7109382339164
2000-05-01,170402080204,37.20076714427013,200.84276087967595,276.56776407515235,292.46355842674456
2000-05-01,170402080208,39.272480344594904,196.8365165729901,277.0708034056944,291.3704973954744
2000-05-01,170402080209,41.45263337721126,188.82871973407927,276.92820034584406,290.51126983042053
2000-05-01,170402080207,36.55397620508267,198.11775488582086,276.86326548544747,291.7836185381367
2000-05-01,170402080210,32.35790015601056,203.05664562324523,277.2416888603591,292.4969611740916
2000-05-01,170402080301,45.53596492102381,182.37996570269263,277.05050396294183,290.15660565741797
2000-05-01,170402080303,33.12719556668421,195.9965385709887,277.6988550644098,291.7852192058429
2000-05-01,170402080302,31.527708989423445,205.89719015303336,277.7601277679427,293.23466334007287
2000-05-01,170402080304,36.497286269087695,190.76255856456268,277.4122851912383,291.0222821278177
2000-05-01,170402080307,33.8200794209692,200.20227206237726,277.65252101811234,292.53952532977127
2000-05-01,170402080308,29.710962010610398,209.58086530641782,277.82260917096943,293.64978636321683
