Date,UID,et_crop_25th,et_crop_50th,et_crop_75th,et_crop_mean,et_non_crop_25th,et_non_crop_50th,et_non_crop_75th,et_non_crop_mean
2013-08-01,102,27.0,50.0,91.0,62.49239567777501,36.43063686295051,61.29671040946228,92.6234738027674,65.7685056970616
2013-08-01,103,55.01852941479117,75.45067497955763,118.01500067868884,86.21544755896831,35.18242787354545,64.4620940919949,102.43094420482032,71.2249255290778
2013-09-01,101,43.17942481762863,55.000000000000014,66.99999999999999,55.50188474264323,38.221417405264624,51.000000000000014,64.3413712838773,51.324747751556224
2013-09-01,102,35.0,49.26837831265506,65.0,50.110916840685086,32.29810366774691,46.38019335046052,60.52520629084204,46.02432549906358
2013-09-01,103,37.000000000000014,47.44121699621947,58.38826811216359,47.51224517114431,33.82410607339102,48.710424843394094,62.44374574214351,48.045072040103385
2013-10-01,101,28.455659400753404,35.00000000000001,41.0,34.86480782134334,27.762208841819497,36.40961939223386,44.34212464131223,35.36587696372933
2013-10-01,102,25.158217084990216,33.00000000000001,41.0,33.31422690797573,23.39404209239287,32.301626236946724,40.550100287428016,31.131269062012183
2013-10-01,103,17.48615517373205,25.43520000150976,34.00000000000001,26.327130326715043,19.875392141240653,30.000000000000007,39.58868017676311,29.652096529731157
2013-11-01,101,11.290253019725496,14.23060182112924,16.37430802227344,13.924517089740036,10.534965316915416,13.297070163385484,17.16865106621621,13.877404711863909
2013-11-01,102,12.0,15.000000000000002,18.0,15.134545467763957,9.882899266008916,14.413185138705504,17.554688647278375,13.51063588707328
2013-11-01,103,11.0,14.006296785831124,17.000000000000014,14.318178099287431,9.459935256043176,13.615926473764356,16.35053823330648,13.673251945174668
2013-12-01,101,5.000000000000002,6.999999999999998,8.0,6.613408725378178,4.315270461556487,6.210600152650704,8.373199697438148,6.168619490227203
2013-12-01,102,4.0,6.131223155221352,8.0,6.02796850451263,4.354474724374193,5.511288604801793,7.0,5.785136688369158
2013-12-01,103,6.0,7.0,9.000000000000004,7.290812689179363,4.062859331648662,5.2798431227615685,8.0,6.01647829076005
